sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Torso_Y_For', 'L_Head_Y_Back', 'R_Head_Y_Back', 'L_Head_Z_For']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Head_Z_For'}",laterality,"['laterality', 'movement']",R_Head_Y_Back,2,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\R_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,892.7306921007112,,,909.6305980002508,909.6305980002508,909.6305980002508,3,2.6215792996808887,912.2691631000489,912.2691631000489,912.2691631000489,912.2691631000489,912.2691631000489,912.2691631000489,912.2691631000489,912.2691631000489,None,None,None,,,,894.8181431004778,,,,,,,,892.7306921007112,892.7306921007112,None,,,,892.7306921007112,892.7306921007112,905.9901876999065,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Head_Y_Back', 'L_Head_Z_For', 'R_Head_Z_Back', 'R_Arm_Z_Back']","{'laterality': 'L_Head_Z_For', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Head_Y_Back'}",localisation,"['localisation', 'movement']",R_Arm_Z_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,22,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,912.2691631000489,,,929.1690779002383,929.1690779002383,929.1690779002383,4,2.065624399110675,931.2565005999058,931.2565005999058,931.2565005999058,931.2565005999058,931.2565005999058,931.2565005999058,931.2565005999058,931.2565005999058,None,None,None,,,,914.3566514998674,,,,,,,,912.2691631000489,912.2691631000489,None,,,,912.2691631000489,912.2691631000489,925.5285884998739,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Base_Y_For', 'R_Base_Z_For', 'R_Torso_Z_Back', 'L_Base_Z_Back']","{'laterality': 'L_Base_Z_Back', 'localisation': 'R_Torso_Z_Back', 'movement': 'R_Base_Y_For'}",laterality,"['laterality', 'movement']",L_Base_Z_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,22,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,931.2565005999058,,,948.156441600062,948.156441600062,948.156441600062,3,3.285928199067712,951.4629481006414,951.4629481006414,951.4629481006414,951.4629481006414,951.4629481006414,951.4629481006414,951.4629481006414,951.4629481006414,None,None,None,,,,933.3440016005188,,,,,,,,931.2565005999058,931.2565005999058,None,,,,931.2565005999058,931.2565005999058,944.4994988003746,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Torso_Y_Back', 'L_Torso_Z_Back', 'L_Base_Y_For', 'L_Torso_Y_For']","{'laterality': 'R_Torso_Y_Back', 'localisation': 'L_Base_Y_For', 'movement': 'L_Torso_Z_Back'}",localisation,"['laterality', 'localisation']",L_Base_Y_For,2,2,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,22,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,951.4629481006414,,,968.1290655005723,968.1290655005723,968.1290655005723,1,1.882588799111545,970.032836000435,970.032836000435,970.032836000435,970.032836000435,970.032836000435,970.032836000435,970.032836000435,970.032836000435,None,None,None,,,,953.5503986999393,,,,,,,,951.4629481006414,951.4629481006414,None,,,,951.4629481006414,951.4629481006414,964.4886066000909,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Base_X_For', 'R_Torso_X_For', 'R_Base_Y_For', 'R_Base_X_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Torso_X_For', 'movement': 'R_Base_Y_For'}",laterality,"['laterality', 'movement']",L_Base_X_For,0,2,robot,2,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\L_Base_X_For.mp4,22,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,970.032836000435,,,986.7490939004347,986.7490939004347,986.7490939004347,4,4.236864099279046,991.0074805999175,991.0074805999175,991.0074805999175,991.0074805999175,991.0074805999175,991.0074805999175,991.0074805999175,991.0074805999175,None,None,None,,,,972.1202958999202,,,,,,,,970.032836000435,970.032836000435,None,,,,970.032836000435,970.032836000435,983.2087898002937,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Arm_Y_Back', 'L_Arm_X_Back', 'L_Head_Y_Back', 'L_Arm_Y_For']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Arm_X_Back'}",movement,"['laterality', 'movement']",L_Arm_X_Back,1,2,robot,2,False,True,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Arm_X_Back.mp4,22,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,991.0074805999175,,,1007.9241032004356,1007.9241032004356,1007.9241032004356,2,3.581904198974371,1011.5646134000272,1015.2218106007203,1011.5646134000272,1015.2218106007203,1011.5646134000272,1015.2218106007203,1011.5646134000272,1015.2218106007203,83.4126984126984,2.39759480021894,space,,,,993.0949276005849,3.5985928997397423,,,,,,,991.0074805999175,991.0074805999175,None,,,,991.0074805999175,991.0074805999175,1004.2835975000635,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Head_Y_Back', 'L_Arm_Y_Back', 'L_Head_Y_Back', 'L_Head_Z_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Head_Z_Back'}",laterality,['laterality'],R_Head_Y_Back,0,1,robot,2,True,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,1018.3279263004661,,,1035.2445627003908,1035.2445627003908,1035.2445627003908,4,1.7337394999340177,1036.99798340071,1036.99798340071,1036.99798340071,1036.99798340071,1036.99798340071,1036.99798340071,1036.99798340071,1036.99798340071,None,None,None,,,,,,,,,,,,1015.2218106007203,1015.2218106007203,space,3.075998199172318,,,,,1031.6040640007704,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Arm_Z_For', 'L_Head_Z_For', 'L_Arm_X_Back', 'R_Arm_Z_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Head_Z_For', 'movement': 'L_Arm_X_Back'}",laterality,['laterality'],R_Arm_Z_For,3,1,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Arm_Z_For.mp4,22,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,1036.99798340071,,,1053.8979253005236,1053.8979253005236,1053.8979253005236,4,0.12802269961684942,1054.0482045998797,1054.0482045998797,1054.0482045998797,1054.0482045998797,1054.0482045998797,1054.0482045998797,1054.0482045998797,1054.0482045998797,None,None,None,,,,1039.085472700186,,,,,,,,1036.99798340071,1036.99798340071,None,,,,1036.99798340071,1036.99798340071,1050.257410700433,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Base_Y_Back', 'L_Arm_Z_For', 'L_Base_Z_For', 'R_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Base_Y_Back'}",localisation,['localisation'],L_Arm_Z_For,1,1,robot,2,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,22,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,1054.0482045998797,,,1070.881339800544,1070.881339800544,1070.881339800544,2,2.6894968999549747,1073.60337060038,1073.60337060038,1073.60337060038,1073.60337060038,1073.60337060038,1073.60337060038,1073.60337060038,1073.60337060038,None,None,None,,,,1056.135658999905,,,,,,,,1054.0482045998797,1054.0482045998797,None,,,,1054.0482045998797,1054.0482045998797,1067.224151399918,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Arm_Z_Back', 'L_Arm_X_For', 'R_Arm_Z_Back', 'L_Base_Z_For']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Base_Z_For', 'movement': 'L_Arm_X_For'}",movement,['movement'],L_Arm_X_For,1,1,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,22,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,1073.60337060038,,,1090.4866233002394,1090.4866233002394,1090.4866233002394,2,0.931381898932159,1091.4384943004698,1091.4384943004698,1091.4384943004698,1091.4384943004698,1091.4384943004698,1091.4384943004698,1091.4384943004698,1091.4384943004698,None,None,None,,,,1075.6908543007448,,,,,,,,1073.60337060038,1073.60337060038,None,,,,1073.60337060038,1073.60337060038,1086.8461182005703,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Arm_Y_Back', 'L_Arm_Y_For', 'R_Arm_X_For', 'R_Torso_Y_Back']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Arm_X_For'}",localisation,['localisation'],R_Torso_Y_Back,3,1,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,22,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,1091.4384943004698,,,1108.3384357001632,1108.3384357001632,1108.3384357001632,4,1.1999687999486923,1109.5575156006962,1109.5575156006962,1109.5575156006962,1109.5575156006962,1109.5575156006962,1109.5575156006962,1109.5575156006962,1109.5575156006962,None,None,None,,,,1093.5259252004325,,,,,,,,1091.4384943004698,1091.4384943004698,None,,,,1091.4384943004698,1091.4384943004698,1104.6979816006497,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Base_Y_For', 'L_Head_X_Back', 'L_Base_X_Back', 'R_Base_X_Back']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Base_Y_For'}",laterality,['laterality'],R_Base_X_Back,3,1,robot,2,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,22,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,1109.5575156006962,,,1126.3238588003442,1126.3238588003442,1126.3238588003442,4,3.815659798681736,1130.1647150004283,1130.1647150004283,1130.1647150004283,1130.1647150004283,1130.1647150004283,1130.1647150004283,1130.1647150004283,1130.1647150004283,None,None,None,,,,1111.6449835002422,,,,,,,,1109.5575156006962,1109.5575156006962,None,,,,1109.5575156006962,1109.5575156006962,1122.683319600299,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Arm_Z_Back', 'R_Arm_X_Back', 'R_Base_X_For', 'L_Arm_X_For']","{'laterality': 'L_Arm_X_For', 'localisation': 'R_Base_X_For', 'movement': 'R_Arm_Z_Back'}",movement,['movement'],R_Arm_Z_Back,0,1,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,22,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,1130.1647150004283,,,1146.9644692000002,1146.9644692000002,1146.9644692000002,1,1.1342029999941587,1148.116733500734,1148.116733500734,1148.116733500734,1148.116733500734,1148.116733500734,1148.116733500734,1148.116733500734,1148.116733500734,None,None,None,,,,1132.2522189999,,,,,,,,1130.1647150004283,1130.1647150004283,None,,,,1130.1647150004283,1130.1647150004283,1143.3239569999278,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Head_X_Back', 'R_Base_X_For', 'L_Head_X_Back', 'R_Head_Y_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Base_X_For', 'movement': 'R_Head_Y_Back'}",movement,['movement'],R_Head_Y_Back,3,1,robot,2,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,1148.116733500734,,,1164.9165019001812,1164.9165019001812,1164.9165019001812,4,0.9653185000643134,1165.9017225001007,1165.9017225001007,1165.9017225001007,1165.9017225001007,1165.9017225001007,1165.9017225001007,1165.9017225001007,1165.9017225001007,None,None,None,,,,1150.2042163005099,,,,,,,,1148.116733500734,1148.116733500734,None,,,,1148.116733500734,1148.116733500734,1161.259291600436,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Arm_X_Back', 'L_Arm_Z_For', 'L_Base_X_Back', 'L_Arm_X_For']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Base_X_Back', 'movement': 'L_Arm_Z_For'}",localisation,['localisation'],L_Base_X_Back,2,1,robot,2,False,True,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,22,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,1165.9017225001007,,,1182.7682970007882,1182.7682970007882,1182.7682970007882,3,2.073342699557543,1184.9058378003538,1189.1474493006244,1184.9058378003538,1189.1474493006244,1184.9058378003538,1189.1474493006244,1184.9058378003538,1189.1474493006244,38.17460317460318,3.148904100060463,space,,,,1167.9892848003656,4.168605299666524,,,,,,,1165.9017225001007,1165.9017225001007,None,,,,1165.9017225001007,1165.9017225001007,1179.1277556000277,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Base_X_For', 'R_Arm_Y_Back', 'L_Base_Y_For', 'R_Base_Y_Back']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Base_X_For'}",movement,"['laterality', 'localisation', 'movement']",R_Base_X_For,0,3,robot,2,True,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,22,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,1192.287013400346,,,1208.9865578999743,1208.9865578999743,1208.9865578999743,2,5.9198989989236,1214.9315721001476,1214.9315721001476,1214.9315721001476,1214.9315721001476,1214.9315721001476,1214.9315721001476,1214.9315721001476,1214.9315721001476,None,None,None,,,,,,,,,,,,1189.1474493006244,1189.1474493006244,space,3.1104073990136385,,,,,1205.3460619999096,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Base_Y_Back', 'R_Head_Y_For', 'R_Base_Z_Back', 'L_Base_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Base_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_Y_Back,3,3,robot,2,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,22,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,1214.9315721001476,,,1231.6481263004243,1231.6481263004243,1231.6481263004243,4,1.5779756996780634,1233.2509639002383,1233.2509639002383,1233.2509639002383,1233.2509639002383,1233.2509639002383,1233.2509639002383,1233.2509639002383,1233.2509639002383,None,None,None,,,,1217.0190600007772,,,,,,,,1214.9315721001476,1214.9315721001476,None,,,,1214.9315721001476,1214.9315721001476,1228.0908216005191,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Base_X_For', 'R_Torso_X_For', 'L_Torso_X_For', 'R_Torso_Y_Back']","{'laterality': 'L_Torso_X_For', 'localisation': 'R_Base_X_For', 'movement': 'R_Torso_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Torso_Y_Back,3,3,robot,2,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,22,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,1233.2509639002383,,,1250.0507336007431,1250.0507336007431,1250.0507336007431,3,5.014961599372327,1255.0939645003527,1255.0939645003527,1255.0939645003527,1255.0939645003527,1255.0939645003527,1255.0939645003527,1255.0939645003527,1255.0939645003527,None,None,None,,,,1235.3384220004082,,,,,,,,1233.2509639002383,1233.2509639002383,None,,,,1233.2509639002383,1233.2509639002383,1246.4102270007133,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Head_Y_For', 'R_Torso_Y_Back', 'R_Torso_X_Back', 'L_Torso_Y_Back']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Torso_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Head_Y_For,0,3,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,22,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,1255.0939645003527,,,1271.8770008999854,1271.8770008999854,1271.8770008999854,2,2.406252699904144,1274.315158000216,1274.315158000216,1274.315158000216,1274.315158000216,1274.315158000216,1274.315158000216,1274.315158000216,1274.315158000216,None,None,None,,,,1257.1814451003447,,,,,,,,1255.0939645003527,1255.0939645003527,None,,,,1255.0939645003527,1255.0939645003527,1268.353405000642,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Base_X_Back', 'L_Base_Z_For', 'L_Base_X_For', 'L_Arm_X_For']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Base_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Base_Z_For,1,3,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,22,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,1274.315158000216,,,1291.131581400521,1291.131581400521,1291.131581400521,2,2.6541422996670008,1293.8034852007404,1293.8034852007404,1293.8034852007404,1293.8034852007404,1293.8034852007404,1293.8034852007404,1293.8034852007404,1293.8034852007404,None,None,None,,,,1276.4026412004605,,,,,,,,1274.315158000216,1274.315158000216,None,,,,1274.315158000216,1274.315158000216,1287.5077762007713,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Torso_Y_Back', 'L_Torso_X_Back', 'R_Torso_X_For', 'R_Arm_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Arm_X_Back', 'movement': 'R_Torso_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Arm_X_Back,3,3,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,22,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,1293.8034852007404,,,1310.6867812005803,1310.6867812005803,1310.6867812005803,4,1.6514579998329282,1312.3567000003532,1312.3567000003532,1312.3567000003532,1312.3567000003532,1312.3567000003532,1312.3567000003532,1312.3567000003532,1312.3567000003532,None,None,None,,,,1295.890965600498,,,,,,,,1293.8034852007404,1293.8034852007404,None,,,,1293.8034852007404,1293.8034852007404,1307.0462546003982,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Torso_Y_For', 'L_Arm_X_For', 'L_Torso_X_Back', 'R_Torso_X_Back']","{'laterality': 'R_Torso_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Torso_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Torso_X_Back,3,3,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,22,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,1312.3567000003532,,,1329.256629800424,1329.256629800424,1329.256629800424,3,24.089629999361932,1353.3707761000842,1353.3707761000842,1353.3707761000842,1353.3707761000842,1353.3707761000842,1353.3707761000842,1353.3707761000842,1353.3707761000842,None,None,None,,,,1314.4441430000588,,,,,,,,1312.3567000003532,1312.3567000003532,None,,,,1312.3567000003532,1312.3567000003532,1325.6161504006013,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Arm_Z_Back', 'L_Base_Y_For', 'R_Base_Z_For', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Base_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Base_Z_For,2,3,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,22,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,1353.3707761000842,,,1370.1538022002205,1370.1538022002205,1370.1538022002205,3,3.4720799988135695,1373.644010600634,1373.644010600634,1373.644010600634,1373.644010600634,1373.644010600634,1373.644010600634,1373.644010600634,1373.644010600634,None,None,None,,,,1355.4582333005965,,,,,,,,1353.3707761000842,1353.3707761000842,None,,,,1353.3707761000842,1353.3707761000842,1366.5299979001284,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Torso_Z_For', 'L_Arm_Y_For', 'R_Torso_Y_Back', 'L_Torso_Y_Back']","{'laterality': 'R_Torso_Y_Back', 'localisation': 'L_Arm_Y_For', 'movement': 'L_Torso_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Arm_Y_For,1,3,robot,2,False,True,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Arm_Y_For.mp4,22,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,1373.644010600634,,,1390.4103080006316,1390.4103080006316,1390.4103080006316,2,1.5370185989886522,1392.0135082006454,1396.088178500533,1392.0135082006454,1396.088178500533,1392.0135082006454,1396.088178500533,1392.0135082006454,1396.088178500533,73.09523809523809,2.781663700006902,space,,,,1375.7315020002425,4.021840299479663,,,,,,,1373.644010600634,1373.644010600634,None,,,,1373.644010600634,1373.644010600634,1386.8867292003706,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
