sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_bottom_R_45', 'blue_top_Q_0', 'red_top_C_45', 'blue_top_V_45']","{'color': 'red_top_C_45', 'position': 'blue_bottom_R_45', 'orientation': 'blue_top_Q_0'}",orientation,['orientation'],blue_top_Q_0,1,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1347.7207895,1349.7799295,,,1358.8635322,1358.8635322,1358.8635322,2,0.21960179999990714,1359.1041516999999,1359.1041516999999,1359.1041516999999,1359.1041516999999,1359.1041516999999,1359.1041516999999,1359.1041516999999,1359.1041516999999,None,None,None,,,,,,,,,,1347.7207895,1347.7207895,None,,,1347.7207895,1347.7207895,1356.6565646,1358.8635322,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_right_W_45', 'blue_top_F_0', 'blue_top_B_45', 'red_top_D_45']","{'color': 'red_top_D_45', 'position': 'blue_right_W_45', 'orientation': 'blue_top_F_0'}",position,['position'],blue_right_W_45,0,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1359.1041516999999,1361.1593523,,,1369.8403033,1369.8403033,1369.8403033,1,0.2501191000000631,1370.1208282999999,1370.1208282999999,1370.1208282999999,1370.1208282999999,1370.1208282999999,1370.1208282999999,1370.1208282999999,1370.1208282999999,None,None,None,,,,,,,,,,1359.1041516999999,1359.1041516999999,None,,,1359.1041516999999,1359.1041516999999,1367.6288762,1369.8403033,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_bottom_G_45', 'blue_top_M_0', 'blue_top_V_45', 'red_top_J_45']","{'color': 'red_top_J_45', 'position': 'blue_bottom_G_45', 'orientation': 'blue_top_M_0'}",position,['position'],blue_bottom_G_45,0,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1370.1208282999999,1372.1760742,,,1380.6629483,1380.6629483,1380.6629483,1,0.2599519999998279,1380.9541932,1380.9541932,1380.9541932,1380.9541932,1380.9541932,1380.9541932,1380.9541932,1380.9541932,None,None,None,,,,,,,,,,1370.1208282999999,1370.1208282999999,None,,,1370.1208282999999,1370.1208282999999,1378.6489119,1380.6629483,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_top_F_45', 'red_top_S_45', 'blue_top_V_0', 'blue_right_F_45']","{'color': 'red_top_S_45', 'position': 'blue_right_F_45', 'orientation': 'blue_top_V_0'}",color,['color'],red_top_S_45,1,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1380.9541932,1383.007584,,,1392.0924129999999,1392.0924129999999,1392.0924129999999,2,0.38288679999976694,1392.5041838,1392.5041838,1392.5041838,1392.5041838,1392.5041838,1392.5041838,1392.5041838,1392.5041838,None,None,None,,,,,,,,,,1380.9541932,1380.9541932,None,,,1380.9541932,1380.9541932,1389.8735970999999,1392.0924129999999,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_right_H_0', 'red_right_T_0', 'red_right_B_45', 'red_left_K_0']","{'color': 'blue_right_H_0', 'position': 'red_left_K_0', 'orientation': 'red_right_B_45'}",orientation,['orientation'],red_right_B_45,2,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1392.5041838,1394.5581582,,,1403.6445213,1403.6445213,1403.6445213,3,0.27731000000011363,1403.9543182,1403.9543182,1403.9543182,1403.9543182,1403.9543182,1403.9543182,1403.9543182,1403.9543182,None,None,None,,,,,,,,,,1392.5041838,1392.5041838,None,,,1392.5041838,1392.5041838,1401.4260375,1403.6445213,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_Z_45', 'blue_right_N_45', 'red_top_T_45', 'red_right_C_0']","{'color': 'blue_right_N_45', 'position': 'red_top_T_45', 'orientation': 'red_right_C_0'}",position,['position'],red_top_T_45,2,1,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1403.9543182,1406.0139287,,,1414.6888366,1414.6888366,1414.6888366,3,19.0737567999999,1433.8118795999999,1512.0530654,1433.8118795999999,1512.0530654,1433.8118795999999,1512.0530654,1433.8118795999999,1512.0530654,9.320987654320984,2.946282199999814,space,,,78.18313709999978,,,,,,,1403.9543182,1403.9543182,None,,,1403.9543182,1403.9543182,1412.6655369,1414.6888366,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_left_W_45', 'blue_bottom_V_0', 'red_left_V_0', 'blue_left_G_0']","{'color': 'red_left_V_0', 'position': 'blue_bottom_V_0', 'orientation': 'blue_left_W_45'}",color,"['color', 'orientation']",red_left_V_0,2,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1513.2376875,1515.2930489999999,,,1523.7759216,1523.7759216,1523.7759216,3,1.5775381000000266,1525.3711071999999,1525.3711071999999,1525.3711071999999,1525.3711071999999,1525.3711071999999,1525.3711071999999,1525.3711071999999,1525.3711071999999,None,None,None,,,,,,,,,,1512.0530654,1512.0530654,space,1.165153000000089,,,,1521.7499343,1523.7759216,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_left_J_0', 'blue_right_B_45', 'blue_right_Z_0', 'red_right_G_0']","{'color': 'red_right_G_0', 'position': 'blue_left_J_0', 'orientation': 'blue_right_B_45'}",orientation,"['color', 'orientation']",blue_right_B_45,1,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1525.3711071999999,1527.4323539,,,1535.8985337,1535.8985337,1535.8985337,2,0.6801630999997883,1536.6044739,1536.6044739,1536.6044739,1536.6044739,1536.6044739,1536.6044739,1536.6044739,1536.6044739,None,None,None,,,,,,,,,,1525.3711071999999,1525.3711071999999,None,,,1525.3711071999999,1525.3711071999999,1533.8827045,1535.8985337,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_left_K_0', 'red_left_M_45', 'blue_left_M_0', 'red_bottom_N_0']","{'color': 'blue_left_M_0', 'position': 'red_bottom_N_0', 'orientation': 'red_left_M_45'}",position,"['color', 'position']",red_bottom_N_0,3,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1536.6044739,1538.6602825999998,,,1547.3317471999999,1547.3317471999999,1547.3317471999999,4,0.8059737999998902,1548.1544824,1548.1544824,1548.1544824,1548.1544824,1548.1544824,1548.1544824,1548.1544824,1548.1544824,None,None,None,,,,,,,,,,1536.6044739,1536.6044739,None,,,1536.6044739,1536.6044739,1545.3192648,1547.3317471999999,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_top_M_0', 'blue_top_F_0', 'blue_top_P_45', 'blue_right_F_0']","{'color': 'red_top_M_0', 'position': 'blue_right_F_0', 'orientation': 'blue_top_P_45'}",color,"['color', 'orientation']",red_top_M_0,0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,1548.1544824,1550.2082971,,,1559.2755366,1559.2755366,1559.2755366,1,0.9661296000001016,1560.2713091,1560.2713091,1560.2713091,1560.2713091,1560.2713091,1560.2713091,1560.2713091,1560.2713091,None,None,None,,,,,,,,,,1548.1544824,1548.1544824,None,,,1548.1544824,1548.1544824,1557.0662952,1559.2755366,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_right_M_0', 'blue_right_L_45', 'blue_top_B_0', 'red_right_L_0']","{'color': 'red_right_L_0', 'position': 'blue_top_B_0', 'orientation': 'blue_right_L_45'}",color,"['color', 'orientation']",red_right_L_0,3,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,1560.2713091,1562.3250100999999,,,1571.2036019,1571.2036019,1571.2036019,4,1.2701487999999586,1572.5044311,1572.5044311,1572.5044311,1572.5044311,1572.5044311,1572.5044311,1572.5044311,1572.5044311,None,None,None,,,,,,,,,,1560.2713091,1560.2713091,None,,,1560.2713091,1560.2713091,1568.9916816,1571.2036019,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_right_D_0', 'red_right_H_45', 'red_right_C_0', 'red_top_X_0']","{'color': 'blue_right_D_0', 'position': 'red_top_X_0', 'orientation': 'red_right_H_45'}",orientation,"['orientation', 'position']",red_right_H_45,1,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,1572.5044311,1574.5590204999999,,,1583.2601408,1583.2601408,1583.2601408,2,0.9900705000001722,1584.2710682,1584.2710682,1584.2710682,1584.2710682,1584.2710682,1584.2710682,1584.2710682,1584.2710682,None,None,None,,,,,,,,,,1572.5044311,1572.5044311,None,,,1572.5044311,1572.5044311,1581.0525513999999,1583.2601408,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_right_J_0', 'blue_right_C_45', 'red_right_D_45', 'blue_left_T_45']","{'color': 'red_right_D_45', 'position': 'blue_left_T_45', 'orientation': 'blue_right_J_0'}",orientation,"['color', 'orientation']",blue_right_J_0,0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,1584.2710682,1586.3275697,,,1594.8266348,1594.8266348,1594.8266348,1,0.8475218999998901,1595.7046682999999,1595.7046682999999,1595.7046682999999,1595.7046682999999,1595.7046682999999,1595.7046682999999,1595.7046682999999,1595.7046682999999,None,None,None,,,,,,,,,,1584.2710682,1584.2710682,None,,,1584.2710682,1584.2710682,1592.6107649,1594.8266348,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_P_45', 'red_top_X_0', 'red_right_B_0', 'blue_right_C_0']","{'color': 'blue_right_C_0', 'position': 'red_top_X_0', 'orientation': 'red_right_P_45'}",position,"['orientation', 'position']",red_top_X_0,1,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,1595.7046682999999,1597.7572863999999,,,1606.446403,1606.446403,1606.446403,2,1.2687221999998997,1607.7377066,1607.7377066,1607.7377066,1607.7377066,1607.7377066,1607.7377066,1607.7377066,1607.7377066,None,None,None,,,,,,,,,,1595.7046682999999,1595.7046682999999,None,,,1595.7046682999999,1595.7046682999999,1604.4283675,1606.446403,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_R_0', 'red_top_L_0', 'red_top_R_45', 'blue_top_N_0']","{'color': 'blue_top_N_0', 'position': 'red_bottom_R_0', 'orientation': 'red_top_R_45'}",position,"['color', 'position']",red_bottom_R_0,0,2,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,1607.7377066,1609.79281,,,1618.4702287,1618.4702287,1618.4702287,1,1.044763399999681,1619.5629591,1622.0576400999998,1619.5629591,1622.0576400999998,1619.5629591,1622.0576400999998,1619.5629591,1622.0576400999998,13.179012345679011,1.9545574000001125,space,,,2.4389280999998277,,,,,,,1607.7377066,1607.7377066,None,,,1607.7377066,1607.7377066,1616.2598905,1618.4702287,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_T_0', 'red_bottom_T_45', 'red_left_Q_45', 'blue_bottom_B_45']","{'color': 'blue_bottom_B_45', 'position': 'red_left_Q_45', 'orientation': 'red_bottom_T_0'}",orientation,"['color', 'orientation', 'position']",red_bottom_T_0,0,3,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,1725.1882917,1727.2438543,,,1735.9325671,1735.9325671,1735.9325671,1,4.726618900000119,1740.6880635,1740.6880635,1740.6880635,1740.6880635,1740.6880635,1740.6880635,1740.6880635,1740.6880635,None,None,None,,,,,,,,,,1622.0576400999998,1622.0576400999998,space,103.10515800000024,,,,1733.7135996,1735.9325671,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_S_45', 'red_right_X_0', 'red_top_W_45', 'blue_right_V_45']","{'color': 'blue_right_V_45', 'position': 'red_top_W_45', 'orientation': 'red_right_X_0'}",position,"['color', 'orientation', 'position']",red_top_W_45,2,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,1740.6880635,1742.7509800999999,,,1751.6104793,1751.6104793,1751.6104793,3,2.520580099999904,1754.1546455999999,1754.1546455999999,1754.1546455999999,1754.1546455999999,1754.1546455999999,1754.1546455999999,1754.1546455999999,1754.1546455999999,None,None,None,,,,,,,,,,1740.6880635,1740.6880635,None,,,1740.6880635,1740.6880635,1749.3985665999999,1751.6104793,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_bottom_W_0', 'blue_bottom_W_45', 'blue_left_V_45', 'red_bottom_B_45']","{'color': 'red_bottom_B_45', 'position': 'blue_left_V_45', 'orientation': 'blue_bottom_W_0'}",orientation,"['color', 'orientation', 'position']",blue_bottom_W_0,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,1754.1546455999999,1756.211824,,,1765.2833556,1765.2833556,1765.2833556,1,3.7039037999999778,1769.0046108,1769.0046108,1769.0046108,1769.0046108,1769.0046108,1769.0046108,1769.0046108,1769.0046108,None,None,None,,,,,,,,,,1754.1546455999999,1754.1546455999999,None,,,1754.1546455999999,1754.1546455999999,1763.0703994,1765.2833556,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_bottom_T_0', 'blue_left_X_0', 'blue_left_N_45', 'red_left_S_0']","{'color': 'red_left_S_0', 'position': 'blue_bottom_T_0', 'orientation': 'blue_left_N_45'}",position,"['color', 'orientation', 'position']",blue_bottom_T_0,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,1769.0046108,1771.0635169,,,1779.5321695999999,1779.5321695999999,1779.5321695999999,1,1.5654215000001273,1781.1212761999998,1781.1212761999998,1781.1212761999998,1781.1212761999998,1781.1212761999998,1781.1212761999998,1781.1212761999998,1781.1212761999998,None,None,None,,,,,,,,,,1769.0046108,1769.0046108,None,,,1769.0046108,1769.0046108,1777.5177225,1779.5321695999999,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_left_X_45', 'red_bottom_W_45', 'blue_bottom_C_45', 'red_bottom_L_0']","{'color': 'blue_bottom_C_45', 'position': 'red_left_X_45', 'orientation': 'red_bottom_L_0'}",color,"['color', 'orientation', 'position']",blue_bottom_C_45,2,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,1781.1212761999998,1783.1786101999999,,,1791.6619047000002,1791.6619047000002,1791.6619047000002,4,2.8843334999998547,1794.5709672,1794.5709672,1794.5709672,1794.5709672,1794.5709672,1794.5709672,1794.5709672,1794.5709672,None,None,None,,,,,,,,,,1781.1212761999998,1781.1212761999998,None,,,1781.1212761999998,1781.1212761999998,1789.6373759,1791.6619047000002,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_T_0', 'red_left_M_45', 'blue_bottom_K_45', 'red_bottom_K_45']","{'color': 'blue_bottom_K_45', 'position': 'red_left_M_45', 'orientation': 'red_bottom_T_0'}",position,"['color', 'orientation', 'position']",red_left_M_45,1,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,1794.5709672,1796.6329149,,,1805.5111166,1805.5111166,1805.5111166,2,2.434980400000029,1807.9713184999998,1807.9713184999998,1807.9713184999998,1807.9713184999998,1807.9713184999998,1807.9713184999998,1807.9713184999998,1807.9713184999998,None,None,None,,,,,,,,,,1794.5709672,1794.5709672,None,,,1794.5709672,1794.5709672,1803.2934022000002,1805.5111166,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_F_45', 'red_right_Q_0', 'red_left_F_45', 'blue_right_H_45']","{'color': 'blue_right_H_45', 'position': 'red_left_F_45', 'orientation': 'red_right_Q_0'}",color,"['color', 'orientation', 'position']",blue_right_H_45,3,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,1807.9713184999998,1810.0282042000001,,,1818.7205188,1818.7205188,1818.7205188,4,2.482832500000029,1821.2212515999997,1821.2212515999997,1821.2212515999997,1821.2212515999997,1821.2212515999997,1821.2212515999997,1821.2212515999997,1821.2212515999997,None,None,None,,,,,,,,,,1807.9713184999998,1807.9713184999998,None,,,1807.9713184999998,1807.9713184999998,1816.7019343,1818.7205188,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_H_0', 'red_right_X_45', 'blue_right_P_0', 'red_right_T_0']","{'color': 'blue_right_P_0', 'position': 'red_bottom_H_0', 'orientation': 'red_right_X_45'}",color,"['color', 'orientation', 'position']",blue_right_P_0,2,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,1821.2212515999997,1823.2809310999999,,,1831.9642796,1831.9642796,1831.9642796,3,1.6459050000000275,1833.6382677999998,1833.6382677999998,1833.6382677999998,1833.6382677999998,1833.6382677999998,1833.6382677999998,1833.6382677999998,1833.6382677999998,None,None,None,,,,,,,,,,1821.2212515999997,1821.2212515999997,None,,,1821.2212515999997,1821.2212515999997,1829.7466077000001,1831.9642796,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_left_C_45', 'blue_top_W_45', 'blue_left_D_0', 'blue_left_Z_45']","{'color': 'red_left_C_45', 'position': 'blue_top_W_45', 'orientation': 'blue_left_D_0'}",orientation,"['color', 'orientation', 'position']",blue_left_D_0,2,3,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,1833.6382677999998,1835.6936374,,,1844.3940851999998,1844.3940851999998,1844.3940851999998,3,1.7360881999999833,1846.1796788999998,1849.1866398999998,1846.1796788999998,1849.1866398999998,1846.1796788999998,1849.1866398999998,1846.1796788999998,1849.1866398999998,24.907407407407405,2.4650910000000295,space,,,2.9500096999997254,,,,,,,1833.6382677999998,1833.6382677999998,None,,,1833.6382677999998,1833.6382677999998,1842.1779362,1844.3940851999998,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Arm_X_For', 'L_Torso_X_Back', 'R_Torso_Y_For', 'R_Torso_X_For']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Arm_X_For', 'movement': 'R_Torso_Y_For'}",movement,['movement'],R_Torso_Y_For,2,1,robot,3,True,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,11,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,1936.8213017,1938.9022647,,,1953.7476045,1953.7476045,1953.7476045,3,0.3109997999997063,1954.0880605,1954.0880605,1954.0880605,1954.0880605,1954.0880605,1954.0880605,1954.0880605,1954.0880605,None,None,None,,,,,,,,,,1849.1866398999998,1849.1866398999998,space,87.60823670000008,1950.0991950999999,,,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Torso_X_Back', 'L_Base_Y_For', 'L_Torso_Y_For', 'R_Torso_Y_For']","{'laterality': 'R_Torso_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Torso_X_Back'}",laterality,['laterality'],R_Torso_Y_For,3,1,robot,3,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,11,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,1954.0880605,1956.1725003999998,,,1970.8952112,1970.8952112,1970.8952112,4,0.44415309999993724,1971.3714032999999,1971.3714032999999,1971.3714032999999,1971.3714032999999,1971.3714032999999,1971.3714032999999,1971.3714032999999,1971.3714032999999,None,None,None,,,,,,,,,,1954.0880605,1954.0880605,None,,1967.2455189999998,1954.0880605,1954.0880605,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
