sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Head_Y_For', 'L_Base_Y_For', 'R_Base_Y_Back', 'L_Torso_X_Back']",False,R_Arm_Y_Back,4,robot,2,False,True,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,20,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,1059.3762645999996,1060.4616602000006,,,,,,,,,1064.3367538000002,1068.0635091999993,1064.3367538000002,1068.0635091999993,1064.3367538000002,1068.0635091999993,1064.3367538000002,1068.0635091999993,46.2037037037037,3.1025381999988895,space,,,3.6692298999987543,,,,,,,,1043.5634090000003,1043.5634090000003,None,,,,,1060.4616602000006,1060.4616602000006,1060.4616602000006,n,3.7931539000001067,1043.5634090000003,1043.5634090000003,1055.7446295999998,1060.4616602000006,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Base_Y_For', 'R_Head_X_Back']",True,L_Base_Y_For,2,robot,2,True,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Base_Y_For.mp4,20,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,1078.4270543000002,1079.5128048999995,,,,,,,,,1083.0425556999999,1083.0425556999999,1083.0425556999999,1083.0425556999999,1083.0425556999999,1083.0425556999999,1083.0425556999999,1083.0425556999999,None,None,None,,,,,,,,,,,1068.0635091999993,1068.0635091999993,space,1.9995660000004136,,,,1079.5128048999995,1079.5128048999995,1079.5128048999995,c,1.957789000000048,,,1074.7967272000005,1079.5128048999995,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Head_Z_For', 'L_Base_X_Back']",False,R_Arm_X_For,2,robot,2,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\R_Arm_X_For.mp4,20,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,1091.4593542999992,1092.5472317999993,,,,,,,,,1096.1968447,1096.1968447,1096.1968447,1096.1968447,1096.1968447,1096.1968447,1096.1968447,1096.1968447,None,None,None,,,,,,,,,,,1083.0425556999999,1083.0425556999999,None,,,,,1092.5472317999993,1092.5472317999993,1092.5472317999993,n,1.8432520999995177,1083.0425556999999,1083.0425556999999,1087.8532943999999,1092.5472317999993,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Torso_Y_Back', 'R_Arm_Z_Back']",True,R_Arm_Z_Back,2,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,20,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,1104.619684899999,1097.2777965000005,,,,,,,,,1109.3509592999999,1109.3509592999999,1109.3509592999999,1109.3509592999999,1109.3509592999999,1109.3509592999999,1109.3509592999999,1109.3509592999999,None,None,None,,,,,,,,,,,1096.1968447,1096.1968447,None,,,,,1105.7117469000004,1105.7117469000004,1105.7117469000004,c,2.2801416000002064,1096.1968447,1096.1968447,1100.9894490999995,1105.7117469000004,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Base_X_For', 'L_Base_Z_Back']",False,R_Head_Y_For,2,robot,2,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,20,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,1117.739674999999,1118.831467599999,,,,,,,,,1122.4808319000003,1122.4808319000003,1122.4808319000003,1122.4808319000003,1122.4808319000003,1122.4808319000003,1122.4808319000003,1122.4808319000003,None,None,None,,,,,,,,,,,1109.3509592999999,1109.3509592999999,None,,,,,1118.831467599999,1118.831467599999,1118.831467599999,n,1.6231442999996943,1109.3509592999999,1109.3509592999999,1114.1005540000006,1118.831467599999,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Head_Y_Back', 'L_Arm_X_For']",True,L_Arm_X_For,2,robot,2,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,20,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,1130.9045788000003,1123.5624609000006,,,,,,,,,1135.6335779,1135.6335779,1135.6335779,1135.6335779,1135.6335779,1135.6335779,1135.6335779,1135.6335779,None,None,None,,,,,,,,,,,1122.4808319000003,1122.4808319000003,None,,,,,1131.9951973999996,1131.9951973999996,1131.9951973999996,c,2.9392451999992772,1122.4808319000003,1122.4808319000003,1127.2754664000004,1131.9951973999996,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Arm_X_For', 'L_Base_Y_Back']",False,R_Base_Y_For,2,robot,2,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Base_Y_For.mp4,20,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,1143.9881351999993,1136.7121122999997,,,,,,,,,1150.917953799999,1150.917953799999,1150.917953799999,1150.917953799999,1150.917953799999,1150.917953799999,1150.917953799999,1150.917953799999,None,None,None,,,,,,,,,,,1135.6335779,1135.6335779,None,,,,,1145.0839355999997,1145.0839355999997,1145.0839355999997,c,5.795411299999614,1135.6335779,1135.6335779,1140.4245374999991,1145.0839355999997,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Base_Z_For', 'R_Head_X_For']",False,L_Base_Z_For,2,robot,2,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,20,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,1159.3412470000003,1160.4311574000003,,,,,,,,,1164.080731,1164.080731,1164.080731,1164.080731,1164.080731,1164.080731,1164.080731,1164.080731,None,None,None,,,,,,,,,,,1150.917953799999,1150.917953799999,None,,,,,1160.4311574000003,1160.4311574000003,1160.4311574000003,c,2.152210300000661,1150.917953799999,1150.917953799999,1155.7113006,1160.4311574000003,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Base_Z_Back', 'R_Arm_Y_For']",True,R_Base_Z_Back,2,robot,2,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,20,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,1172.2929127000007,1173.3811146999997,,,,,,,,,1176.9299336999993,1176.9299336999993,1176.9299336999993,1176.9299336999993,1176.9299336999993,1176.9299336999993,1176.9299336999993,1176.9299336999993,None,None,None,,,,,,,,,,,1164.080731,1164.080731,None,,,,,1173.3811146999997,1173.3811146999997,1173.3811146999997,c,2.378459400000793,1164.080731,1164.080731,1168.7831024999996,1173.3811146999997,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Arm_Z_For', 'R_Torso_Z_Back']",True,R_Torso_Z_Back,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,20,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,1185.351196399999,1186.4284241000005,,,,,,,,,1190.066812699999,1190.066812699999,1190.066812699999,1190.066812699999,1190.066812699999,1190.066812699999,1190.066812699999,1190.066812699999,None,None,None,,,,,,,,,,,1176.9299336999993,1176.9299336999993,None,,,,,1186.4284241000005,1186.4284241000005,1186.4284241000005,c,2.6823953000002803,1176.9299336999993,1176.9299336999993,1181.7302168999995,1186.4284241000005,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Torso_Y_Back', 'L_Head_X_For']",False,L_Base_X_For,2,robot,2,False,True,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Base_X_For.mp4,20,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,1198.4178926999994,1199.4962968,,,,,,,,,1203.0901565999993,1208.6833993,1203.0901565999993,1208.6833993,1203.0901565999993,1208.6833993,1203.0901565999993,1208.6833993,57.160493827160494,3.091098000000784,space,,,5.5397504000011395,,,,,,,,1190.066812699999,1190.066812699999,None,,,,,1199.4962968,1199.4962968,1199.4962968,n,1.7344947999990836,1190.066812699999,1190.066812699999,1194.8653505000002,1199.4962968,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Torso_X_Back', 'R_Base_Y_Back', 'L_Base_Z_For', 'L_Base_X_Back', 'L_Arm_Z_Back', 'R_Arm_Y_For']",False,R_Torso_Y_Back,6,robot,2,True,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,20,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,1233.4238915999995,1234.5144180000007,,,,,,,,,1238.7276297999997,1238.7276297999997,1238.7276297999997,1238.7276297999997,1238.7276297999997,1238.7276297999997,1238.7276297999997,1238.7276297999997,None,None,None,,,,,,,,,,,1208.6833993,1208.6833993,space,1.587326500000927,,,,1234.5144180000007,1234.5144180000007,1234.5144180000007,c,4.188480300001174,,,1229.9253327999995,1234.5144180000007,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Head_Y_Back', 'R_Torso_X_For', 'R_Arm_X_For', 'L_Base_X_Back', 'L_Base_Y_For', 'R_Arm_Z_For']",True,R_Arm_Z_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Arm_Z_For.mp4,20,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,1261.9051751999996,1262.9966695999992,,,,,,,,,1266.647513599999,1266.647513599999,1266.647513599999,1266.647513599999,1266.647513599999,1266.647513599999,1266.647513599999,1266.647513599999,None,None,None,,,,,,,,,,,1238.7276297999997,1238.7276297999997,None,,,,,1262.9966695999992,1262.9966695999992,1262.9966695999992,c,2.5375688999993145,1238.7276297999997,1238.7276297999997,1258.2734309999996,1262.9966695999992,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Head_Z_For', 'L_Base_X_Back', 'L_Arm_Y_For', 'L_Arm_Z_Back', 'R_Torso_Y_For', 'L_Torso_Z_For']",True,L_Arm_Z_Back,6,robot,2,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,20,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,1289.9283317999998,1291.028474499999,,,,,,,,,1294.6679506,1294.6679506,1294.6679506,1294.6679506,1294.6679506,1294.6679506,1294.6679506,1294.6679506,None,None,None,,,,,,,,,,,1266.647513599999,1266.647513599999,None,,,,,1291.028474499999,1291.028474499999,1291.028474499999,c,0.5621489000004658,1266.647513599999,1266.647513599999,1286.2932538999994,1291.028474499999,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Base_Y_Back', 'L_Torso_Y_Back', 'L_Head_Y_For', 'L_Arm_Z_Back', 'L_Base_X_Back', 'L_Arm_Y_For']",True,L_Arm_Y_For,6,robot,2,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,20,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,1317.8426918000005,1318.9298657999989,,,,,,,,,1322.5683334999994,1322.5683334999994,1322.5683334999994,1322.5683334999994,1322.5683334999994,1322.5683334999994,1322.5683334999994,1322.5683334999994,None,None,None,,,,,,,,,,,1294.6679506,1294.6679506,None,,,,,1318.9298657999989,1318.9298657999989,1318.9298657999989,c,1.9900034999991476,1294.6679506,1294.6679506,1314.1973486000006,1318.9298657999989,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Arm_X_Back', 'L_Torso_Y_For', 'R_Arm_Y_Back', 'L_Torso_X_For', 'R_Head_Z_For', 'L_Torso_X_Back']",False,L_Head_Y_For,6,robot,2,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,20,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,1345.856256699999,1346.9474078000003,,,,,,,,,1350.5981948999997,1350.5981948999997,1350.5981948999997,1350.5981948999997,1350.5981948999997,1350.5981948999997,1350.5981948999997,1350.5981948999997,None,None,None,,,,,,,,,,,1322.5683334999994,1322.5683334999994,None,,,,,1346.9474078000003,1346.9474078000003,1346.9474078000003,n,1.9867061999993894,1322.5683334999994,1322.5683334999994,1342.2251080999995,1346.9474078000003,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Arm_Y_Back', 'R_Base_Y_For', 'L_Head_X_For', 'R_Base_X_For', 'L_Head_Y_Back', 'R_Head_Z_Back']",False,R_Head_X_Back,6,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,20,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,1373.7390993999998,1374.8299852,,,,,,,,,1378.4595074999997,1378.4595074999997,1378.4595074999997,1378.4595074999997,1378.4595074999997,1378.4595074999997,1378.4595074999997,1378.4595074999997,None,None,None,,,,,,,,,,,1350.5981948999997,1350.5981948999997,None,,,,,1374.8299852,1374.8299852,1374.8299852,n,2.7364135999996506,1350.5981948999997,1350.5981948999997,1370.0974867999994,1374.8299852,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Head_Y_Back', 'L_Base_Z_Back', 'L_Head_Y_Back', 'R_Base_Z_For', 'R_Base_Z_Back', 'L_Base_Y_For']",True,L_Head_Y_Back,6,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Head_Y_Back.mp4,20,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,1401.5555986999989,1402.6512495000006,,,,,,,,,1406.2994935000006,1406.2994935000006,1406.2994935000006,1406.2994935000006,1406.2994935000006,1406.2994935000006,1406.2994935000006,1406.2994935000006,None,None,None,,,,,,,,,,,1378.4595074999997,1378.4595074999997,None,,,,,1402.6512495000006,1402.6512495000006,1402.6512495000006,c,2.2366318000003957,1378.4595074999997,1378.4595074999997,1398.0259645999995,1402.6512495000006,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Base_Y_For', 'R_Base_Y_Back', 'R_Torso_Z_For', 'R_Arm_Y_Back', 'L_Head_Z_For', 'L_Torso_X_Back']",True,L_Torso_X_Back,6,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,20,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,1429.6587853,1430.7468384999993,,,,,,,,,1434.3963119,1434.3963119,1434.3963119,1434.3963119,1434.3963119,1434.3963119,1434.3963119,1434.3963119,None,None,None,,,,,,,,,,,1406.2994935000006,1406.2994935000006,None,,,,,1430.7468384999993,1430.7468384999993,1430.7468384999993,c,2.268670999999813,1406.2994935000006,1406.2994935000006,1426.0277091999997,1430.7468384999993,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Torso_X_Back', 'L_Base_X_For', 'L_Base_Y_For', 'R_Arm_X_Back', 'L_Torso_Z_Back', 'L_Base_Y_Back']",False,L_Arm_X_For,6,robot,2,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Arm_X_For.mp4,20,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,1457.3244912999999,1458.412524899999,,,,,,,,,1462.0523307000003,1462.0523307000003,1462.0523307000003,1462.0523307000003,1462.0523307000003,1462.0523307000003,1462.0523307000003,1462.0523307000003,None,None,None,,,,,,,,,,,1434.3963119,1434.3963119,None,,,,,1458.412524899999,1458.412524899999,1458.412524899999,c,2.6985445999998774,1434.3963119,1434.3963119,1453.761016999999,1458.412524899999,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Head_X_For', 'R_Torso_X_For', 'L_Base_X_For', 'R_Base_Y_For', 'R_Base_X_For', 'R_Base_Y_Back']",False,R_Head_Z_For,6,robot,2,False,True,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,20,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,1485.109967299999,1486.2111377,,,,,,,,,1489.8826804,1496.4310492000004,1489.8826804,1496.4310492000004,1489.8826804,1496.4310492000004,1489.8826804,1496.4310492000004,36.94444444444444,6.130735199998526,space,,,6.4914594999991095,,,,,,,,1462.0523307000003,1462.0523307000003,None,,,,,1486.2111377,1486.2111377,1486.2111377,n,1.7005598000014288,1462.0523307000003,1462.0523307000003,1481.4745631999995,1486.2111377,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['G', 'K', 'C', 'P', 'J', 'D']",False,H,6,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,1514.7268210999991,1515.7909469999995,,,,,,,,,1518.6231754,1518.6231754,1518.6231754,1518.6231754,1518.6231754,1518.6231754,1518.6231754,1518.6231754,None,None,None,,,,,,,,,,,1496.4310492000004,1496.4310492000004,space,4.559232100000372,1512.7084427999998,1514.7268210999991,1515.7909469999995,1515.7909469999995,1515.7909469999995,1515.7909469999995,n,2.648157400000855,,,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['N', 'L', 'C', 'V', 'P', 'Q']",True,Q,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,1532.7282436999994,1533.8001454000005,,,,,,,,,1535.0248252000001,1535.0248252000001,1535.0248252000001,1535.0248252000001,1535.0248252000001,1535.0248252000001,1535.0248252000001,1535.0248252000001,None,None,None,,,,,,,,,,,1518.6231754,1518.6231754,None,,1530.7108941999995,1532.7282436999994,1533.8001454000005,1533.8001454000005,1533.8001454000005,1533.8001454000005,c,1.0785314000004291,1518.6231754,1518.6231754,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['N', 'C', 'B', 'V', 'P', 'X']",False,M,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,1548.7441416000001,1549.806117799999,,,,,,,,,1551.0290143999991,1551.0290143999991,1551.0290143999991,1551.0290143999991,1551.0290143999991,1551.0290143999991,1551.0290143999991,1551.0290143999991,None,None,None,,,,,,,,,,,1535.0248252000001,1535.0248252000001,None,,1546.727664099999,1548.7441416000001,1549.806117799999,1549.806117799999,1549.806117799999,1549.806117799999,n,1.1129521999991994,1535.0248252000001,1535.0248252000001,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['Z', 'N', 'W', 'X', 'D', 'Q']",True,N,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,1564.5347803999994,1565.591222699999,,,,,,,,,1567.2120718000006,1567.2120718000006,1567.2120718000006,1567.2120718000006,1567.2120718000006,1567.2120718000006,1567.2120718000006,1567.2120718000006,None,None,None,,,,,,,,,,,1551.0290143999991,1551.0290143999991,None,,1562.5168773000005,1564.5347803999994,1565.591222699999,1565.591222699999,1565.591222699999,1565.591222699999,c,1.5277719999994588,1551.0290143999991,1551.0290143999991,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R', 'P', 'C', 'X', 'Q', 'L']",False,F,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,1581.6986791999989,1582.7567507000003,,,,,,,,,1583.778910699999,1583.778910699999,1583.778910699999,1583.778910699999,1583.778910699999,1583.778910699999,1583.778910699999,1583.778910699999,None,None,None,,,,,,,,,,,1567.2120718000006,1567.2120718000006,None,,1579.4969239999991,1581.6986791999989,1582.7567507000003,1582.7567507000003,1582.7567507000003,1582.7567507000003,n,0.96304980000059,1567.2120718000006,1567.2120718000006,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['Q', 'C', 'B', 'T', 'D', 'J']",False,K,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,1597.4825916999998,1598.5419048000003,,,,,,,,,1604.3776653000004,1604.3776653000004,1604.3776653000004,1604.3776653000004,1604.3776653000004,1604.3776653000004,1604.3776653000004,1604.3776653000004,None,None,None,,,,,,,,,,,1583.778910699999,1583.778910699999,None,,1595.4624046999998,1597.4825916999998,1598.5419048000003,1598.5419048000003,1598.5419048000003,1598.5419048000003,n,5.657886499999222,1583.778910699999,1583.778910699999,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
