sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Torso_Y_For', 'R_Torso_X_For', 'R_Head_Y_For', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Torso_X_For'}",laterality,"['laterality', 'localisation']",L_Torso_Y_For,0,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Torso_Y_For.mp4,16,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,850.0898839002475,,,866.9898186000064,866.9898186000064,866.9898186000064,1,1.0311271999962628,868.0418795002624,868.0418795002624,868.0418795002624,868.0418795002624,868.0418795002624,868.0418795002624,868.0418795002624,868.0418795002624,None,None,None,,,,852.177320800256,,,,,,,,850.0898839002475,850.0898839002475,None,,,,850.0898839002475,850.0898839002475,863.3325947001576,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Arm_Y_For', 'R_Arm_X_For', 'L_Torso_X_Back', 'L_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Arm_Y_For'}",movement,"['laterality', 'movement']",L_Arm_Y_For,0,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,16,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,868.0418795002624,,,884.9250917001627,884.9250917001627,884.9250917001627,3,1.6796568999998271,886.6285001998767,886.6285001998767,886.6285001998767,886.6285001998767,886.6285001998767,886.6285001998767,886.6285001998767,886.6285001998767,None,None,None,,,,870.1293281000108,,,,,,,,868.0418795002624,868.0418795002624,None,,,,868.0418795002624,868.0418795002624,881.2846090001985,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Arm_X_For', 'R_Arm_Y_Back', 'R_Head_X_For', 'R_Arm_X_Back']","{'laterality': 'L_Arm_X_For', 'localisation': 'R_Head_X_For', 'movement': 'R_Arm_Y_Back'}",localisation,"['laterality', 'localisation']",R_Head_X_For,2,2,robot,2,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Head_X_For.mp4,16,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,886.6285001998767,,,903.5116639002226,903.5116639002226,903.5116639002226,3,1.6055862000212073,905.1482767001726,905.1482767001726,905.1482767001726,905.1482767001726,905.1482767001726,905.1482767001726,905.1482767001726,905.1482767001726,None,None,None,,,,888.6991918999702,,,,,,,,886.6285001998767,886.6285001998767,None,,,,886.6285001998767,886.6285001998767,899.8711967999116,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Arm_Z_For', 'R_Arm_X_Back', 'L_Arm_X_Back', 'R_Base_X_Back']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Arm_Z_For'}",movement,"['localisation', 'movement']",R_Arm_Z_For,0,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Arm_Z_For.mp4,16,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,905.1482767001726,,,922.0481826001778,922.0481826001778,922.0481826001778,1,0.8847542000003159,922.9499929999001,922.9499929999001,922.9499929999001,922.9499929999001,922.9499929999001,922.9499929999001,922.9499929999001,922.9499929999001,None,None,None,,,,907.2357320999727,,,,,,,,905.1482767001726,905.1482767001726,None,,,,905.1482767001726,905.1482767001726,918.3909984999336,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Arm_X_For', 'L_Head_X_For', 'R_Head_Z_For', 'R_Head_X_For']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Arm_X_For', 'movement': 'R_Head_Z_For'}",laterality,"['laterality', 'localisation']",L_Head_X_For,1,2,robot,2,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,16,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,922.9499929999001,,,939.8164961999282,939.8164961999282,939.8164961999282,1,1.9641107004135847,941.8037017998286,941.8037017998286,941.8037017998286,941.8037017998286,941.8037017998286,941.8037017998286,941.8037017998286,941.8037017998286,None,None,None,,,,925.0373960998841,,,,,,,,922.9499929999001,922.9499929999001,None,,,,922.9499929999001,922.9499929999001,936.176002799999,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Base_Y_For', 'L_Base_Y_Back', 'L_Head_Y_For', 'L_Base_X_Back']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Head_Y_For', 'movement': 'L_Base_X_Back'}",localisation,"['localisation', 'movement']",L_Head_Y_For,2,2,robot,2,False,True,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,16,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,941.8037017998286,,,958.5867515001446,958.5867515001446,958.5867515001446,3,0.8987670000642538,959.5386566002853,963.1123474999331,959.5386566002853,963.1123474999331,959.5386566002853,963.1123474999331,959.5386566002853,963.1123474999331,59.6031746031746,2.9149386999197304,space,,,,943.9078513002023,3.5142779001034796,,,,,,,941.8037017998286,941.8037017998286,None,,,,941.8037017998286,941.8037017998286,954.9797212998383,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Base_Y_For', 'R_Base_Z_For', 'R_Torso_Y_For', 'L_Base_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Torso_Y_For', 'movement': 'R_Base_Z_For'}",laterality,['laterality'],L_Base_Y_Back,3,1,robot,2,True,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,16,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,965.7341574998572,,,982.5673169000074,982.5673169000074,982.5673169000074,4,0.7654579998925328,983.3521890002303,983.3521890002303,983.3521890002303,983.3521890002303,983.3521890002303,983.3521890002303,983.3521890002303,983.3521890002303,None,None,None,,,,,,,,,,,,963.1123474999331,963.1123474999331,space,2.6044950000941753,,,,,978.9935997002758,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Torso_Z_Back', 'R_Arm_Z_For', 'L_Arm_Z_Back', 'L_Arm_X_Back']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Arm_X_Back'}",movement,['movement'],L_Arm_X_Back,3,1,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,16,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,983.3521890002303,,,1000.1185457999818,1000.1185457999818,1000.1185457999818,4,2.3103743996471167,1002.4564844998531,1002.4564844998531,1002.4564844998531,1002.4564844998531,1002.4564844998531,1002.4564844998531,1002.4564844998531,1002.4564844998531,None,None,None,,,,985.4563577002846,,,,,,,,983.3521890002303,983.3521890002303,None,,,,983.3521890002303,983.3521890002303,996.478009799961,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Arm_X_For', 'L_Base_X_Back', 'L_Arm_Y_For', 'R_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Arm_Y_For'}",movement,['movement'],L_Arm_Y_For,2,1,robot,2,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,16,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,1002.4564844998531,,,1019.3230432001874,1019.3230432001874,1019.3230432001874,2,0.7546545998193324,1020.1078778002411,1020.1078778002411,1020.1078778002411,1020.1078778002411,1020.1078778002411,1020.1078778002411,1020.1078778002411,1020.1078778002411,None,None,None,,,,1004.5439094998874,,,,,,,,1002.4564844998531,1002.4564844998531,None,,,,1002.4564844998531,1002.4564844998531,1015.6825063000433,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Base_Y_For', 'L_Base_Y_For', 'R_Arm_Y_For', 'R_Base_Z_Back']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Base_Z_Back'}",localisation,['localisation'],R_Arm_Y_For,2,1,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Arm_Y_For.mp4,16,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,1020.1078778002411,,,1036.673843699973,1036.673843699973,1036.673843699973,3,0.7546811997890472,1037.4586987998337,1037.4586987998337,1037.4586987998337,1037.4586987998337,1037.4586987998337,1037.4586987998337,1037.4586987998337,1037.4586987998337,None,None,None,,,,1022.1953584998846,,,,,,,,1020.1078778002411,1020.1078778002411,None,,,,1020.1078778002411,1020.1078778002411,1033.116958099883,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Torso_Y_For', 'R_Arm_Y_For', 'R_Torso_X_For', 'R_Torso_Y_Back']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Torso_X_For'}",laterality,['laterality'],L_Torso_Y_For,0,1,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,16,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,1037.4586987998337,,,1054.2250131000765,1054.2250131000765,1054.2250131000765,1,0.6524837999604642,1054.9097342002206,1054.9097342002206,1054.9097342002206,1054.9097342002206,1054.9097342002206,1054.9097342002206,1054.9097342002206,1054.9097342002206,None,None,None,,,,1039.5461868001148,,,,,,,,1037.4586987998337,1037.4586987998337,None,,,,1037.4586987998337,1037.4586987998337,1050.5845305002294,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Base_Z_Back', 'L_Base_X_Back', 'R_Base_Z_For', 'L_Head_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Head_Z_For', 'movement': 'L_Base_X_Back'}",laterality,['laterality'],R_Base_Z_For,2,1,robot,2,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,16,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,1054.9097342002206,,,1071.7595290001482,1071.7595290001482,1071.7595290001482,3,1.2613783003762364,1073.0454402002506,1073.0454402002506,1073.0454402002506,1073.0454402002506,1073.0454402002506,1073.0454402002506,1073.0454402002506,1073.0454402002506,None,None,None,,,,1056.9972055000253,,,,,,,,1054.9097342002206,1054.9097342002206,None,,,,1054.9097342002206,1054.9097342002206,1068.1357920002192,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Arm_Y_For', 'R_Arm_X_For', 'R_Base_X_Back', 'L_Arm_X_For']","{'laterality': 'L_Arm_X_For', 'localisation': 'R_Base_X_Back', 'movement': 'R_Arm_Y_For'}",movement,['movement'],R_Arm_Y_For,0,1,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,16,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,1073.0454402002506,,,1089.7951047001407,1089.7951047001407,1089.7951047001407,2,5.297703900374472,1095.122238700278,1095.122238700278,1095.122238700278,1095.122238700278,1095.122238700278,1095.122238700278,1095.122238700278,1095.122238700278,None,None,None,,,,1075.1328644002788,,,,,,,,1073.0454402002506,1073.0454402002506,None,,,,1073.0454402002506,1073.0454402002506,1086.1712535000406,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Torso_Y_Back', 'L_Arm_Y_For', 'R_Arm_Z_Back', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Arm_Z_Back'}",localisation,['localisation'],R_Torso_Y_Back,0,1,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,16,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,1095.122238700278,,,1111.8885572999716,1111.8885572999716,1111.8885572999716,1,0.9563496001064777,1112.8738227002323,1112.8738227002323,1112.8738227002323,1112.8738227002323,1112.8738227002323,1112.8738227002323,1112.8738227002323,1112.8738227002323,None,None,None,,,,1097.2096930001862,,,,,,,,1095.122238700278,1095.122238700278,None,,,,1095.122238700278,1095.122238700278,1108.3816391001455,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Head_Y_For', 'R_Head_X_Back', 'R_Head_Y_Back', 'R_Base_Y_Back']","{'laterality': 'L_Head_Y_For', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Head_X_Back'}",localisation,['localisation'],R_Base_Y_Back,3,1,robot,2,False,True,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,16,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,1112.8738227002323,,,1129.7737449998967,1129.7737449998967,1129.7737449998967,4,1.463753200136125,1131.2934834999032,1135.4182110000402,1131.2934834999032,1135.4182110000402,1131.2934834999032,1135.4182110000402,1131.2934834999032,1135.4182110000402,30.873015873015877,3.132920299656689,space,,,,1114.9612524998374,4.054983000271022,,,,,,,1112.8738227002323,1112.8738227002323,None,,,,1112.8738227002323,1112.8738227002323,1126.1333238002844,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Base_X_For', 'R_Arm_X_For', 'L_Arm_X_For', 'L_Arm_Z_Back']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Base_X_For', 'movement': 'L_Arm_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Z_Back,3,3,robot,2,True,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,16,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,1138.5076319002546,,,1155.3574787001126,1155.3574787001126,1155.3574787001126,4,1.1915378998965025,1156.5765398000367,1156.5765398000367,1156.5765398000367,1156.5765398000367,1156.5765398000367,1156.5765398000367,1156.5765398000367,1156.5765398000367,None,None,None,,,,,,,,,,,,1135.4182110000402,1135.4182110000402,space,3.0678301001898944,,,,,1151.7169683002867,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Arm_Y_Back', 'R_Arm_X_Back', 'R_Head_Y_For', 'L_Arm_Y_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Arm_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Arm_Y_For,3,3,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,16,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,1156.5765398000367,,,1173.476484300103,1173.476484300103,1173.476484300103,4,1.5530574000440538,1175.0462209000252,1175.0462209000252,1175.0462209000252,1175.0462209000252,1175.0462209000252,1175.0462209000252,1175.0462209000252,1175.0462209000252,None,None,None,,,,1158.6639610002749,,,,,,,,1156.5765398000367,1156.5765398000367,None,,,,1156.5765398000367,1156.5765398000367,1169.8192445002496,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Base_Z_Back', 'L_Base_Y_For', 'L_Torso_Z_Back', 'L_Base_Z_Back']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Base_Y_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_Z_Back,2,3,robot,2,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,16,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,1175.0462209000252,,,1191.6288573001511,1191.6288573001511,1191.6288573001511,2,4.384429599624127,1196.0375566002913,1196.0375566002913,1196.0375566002913,1196.0375566002913,1196.0375566002913,1196.0375566002913,1196.0375566002913,1196.0375566002913,None,None,None,,,,1177.1504124999046,,,,,,,,1175.0462209000252,1175.0462209000252,None,,,,1175.0462209000252,1175.0462209000252,1187.9883726001717,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Torso_X_For', 'R_Torso_Z_For', 'L_Head_Z_Back', 'L_Torso_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Torso_X_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_Z_Back,2,3,robot,2,False,False,"['robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,16,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,1196.0375566002913,,,1212.9541592001915,1212.9541592001915,1212.9541592001915,3,3.691253900062293,1216.6781798000447,1216.6781798000447,1216.6781798000447,1216.6781798000447,1216.6781798000447,1216.6781798000447,1216.6781798000447,1216.6781798000447,None,None,None,,,,1198.124996200204,,,,,,,,1196.0375566002913,1196.0375566002913,None,,,,1196.0375566002913,1196.0375566002913,1209.313712600153,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Arm_Y_Back', 'R_Base_Z_Back', 'R_Base_Y_Back', 'L_Base_Y_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Base_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_Y_For,3,3,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,16,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,1216.6781798000447,,,1233.3613519999199,1233.3613519999199,1233.3613519999199,4,1.6439114999957383,1235.030976000242,1235.030976000242,1235.030976000242,1235.030976000242,1235.030976000242,1235.030976000242,1235.030976000242,1235.030976000242,None,None,None,,,,1218.7655994002707,,,,,,,,1216.6781798000447,1216.6781798000447,None,,,,1216.6781798000447,1216.6781798000447,1229.8374326000921,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Base_Y_Back', 'L_Torso_Z_Back', 'R_Base_Z_For', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Base_Y_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Base_Z_For,2,3,robot,2,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,16,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,1235.030976000242,,,1251.7138160001487,1251.7138160001487,1251.7138160001487,3,1.6103885998018086,1253.3503756001592,1253.3503756001592,1253.3503756001592,1253.3503756001592,1253.3503756001592,1253.3503756001592,1253.3503756001592,1253.3503756001592,None,None,None,,,,1237.1184590999037,,,,,,,,1235.030976000242,1235.030976000242,None,,,,1235.030976000242,1235.030976000242,1248.0733901001513,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Base_X_Back', 'L_Base_Z_For', 'L_Base_X_Back', 'L_Torso_X_Back']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_X_Back,3,3,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,16,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,1253.3503756001592,,,1270.2335963998921,1270.2335963998921,1270.2335963998921,4,2.9548178003169596,1273.2061228002422,1273.2061228002422,1273.2061228002422,1273.2061228002422,1273.2061228002422,1273.2061228002422,1273.2061228002422,1273.2061228002422,None,None,None,,,,1255.4378621000797,,,,,,,,1253.3503756001592,1253.3503756001592,None,,,,1253.3503756001592,1253.3503756001592,1266.5931036998518,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Base_Z_Back', 'L_Torso_Z_Back', 'L_Base_X_For', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Base_X_For'}",movement,"['laterality', 'localisation', 'movement']",L_Base_X_For,2,3,robot,2,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Base_X_For.mp4,16,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,1273.2061228002422,,,1289.7720604999922,1289.7720604999922,1289.7720604999922,3,1.1684872000478208,1290.9577067000791,1290.9577067000791,1290.9577067000791,1290.9577067000791,1290.9577067000791,1290.9577067000791,1290.9577067000791,1290.9577067000791,None,None,None,,,,1275.293639200274,,,,,,,,1273.2061228002422,1273.2061228002422,None,,,,1273.2061228002422,1273.2061228002422,1286.1315836999565,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['L_Torso_Y_Back', 'L_Base_Y_For', 'R_Torso_Y_For', 'L_Torso_Z_Back']","{'laterality': 'R_Torso_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Torso_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Torso_Z_Back,3,3,robot,2,False,True,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,16,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,1290.9577067000791,,,1307.4735909998417,1307.4735909998417,1307.4735909998417,4,1.3069688002578914,1308.842956600245,1312.800760900136,1308.842956600245,1312.800760900136,1308.842956600245,1312.800760900136,1308.842956600245,1312.800760900136,85.47619047619047,3.2352720997296274,space,,,,1293.0451619001105,3.882072400301695,,,,,,,1290.9577067000791,1290.9577067000791,None,,,,1290.9577067000791,1290.9577067000791,1303.9666618001647,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
