sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Arm_Y_Back', 'R_Arm_X_Back', 'L_Arm_X_Back', 'L_Base_X_For']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Base_X_For', 'movement': 'L_Arm_Y_Back'}",laterality,['laterality'],R_Arm_X_Back,1,1,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\R_Arm_X_Back.mp4,6,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1035.7802640999998,1037.854225,,,1052.5816409,1052.5816409,1052.5816409,2,1.4036116000000902,1054.0136564999998,1054.0136564999998,1054.0136564999998,1054.0136564999998,1054.0136564999998,1054.0136564999998,1054.0136564999998,1054.0136564999998,None,None,None,,,,,,,,,,1035.7802640999998,1035.7802640999998,None,,,,1035.7802640999998,1035.7802640999998,1049.0126833,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Torso_Y_Back', 'R_Torso_X_Back', 'R_Torso_Y_Back', 'R_Head_Y_Back']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Torso_X_Back'}",laterality,['laterality'],L_Torso_Y_Back,0,1,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,6,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1054.0136564999998,1056.0880321999998,,,1070.7506916000002,1070.7506916000002,1070.7506916000002,1,1.5065046999999367,1072.2801872999999,1072.2801872999999,1072.2801872999999,1072.2801872999999,1072.2801872999999,1072.2801872999999,1072.2801872999999,1072.2801872999999,None,None,None,,,,,,,,,,1054.0136564999998,1054.0136564999998,None,,,,1054.0136564999998,1054.0136564999998,1067.1181685000001,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Z_Back', 'R_Head_X_For', 'L_Head_X_Back', 'R_Arm_X_For']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Arm_X_For', 'movement': 'R_Head_Z_Back'}",localisation,['localisation'],R_Arm_X_For,3,1,robot,2,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,6,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1072.2801872999999,1074.3560932999999,,,1089.1580746,1089.1580746,1089.1580746,2,5.8194969000002175,1094.9971062,1094.9971062,1094.9971062,1094.9971062,1094.9971062,1094.9971062,1094.9971062,1094.9971062,None,None,None,,,,,,,,,,1072.2801872999999,1072.2801872999999,None,,,,1072.2801872999999,1072.2801872999999,1085.5237997999998,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Torso_Z_For', 'R_Torso_Y_For', 'L_Torso_Y_Back', 'L_Arm_Y_Back']","{'laterality': 'R_Torso_Y_For', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Torso_Z_For'}",movement,['movement'],L_Torso_Z_For,0,1,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Torso_Z_For.mp4,6,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1094.9971062,1097.0695719,,,1111.743055,1111.743055,1111.743055,1,5.627022799999963,1117.3973442000001,1117.3973442000001,1117.3973442000001,1117.3973442000001,1117.3973442000001,1117.3973442000001,1117.3973442000001,1117.3973442000001,None,None,None,,,,,,,,,,1094.9971062,1094.9971062,None,,,,1094.9971062,1094.9971062,1108.1029742,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Arm_Z_For', 'L_Arm_X_For', 'L_Arm_Z_Back', 'L_Head_Z_Back']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Arm_X_For'}",movement,['movement'],L_Arm_X_For,1,1,robot,2,False,True,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\L_Arm_X_For.mp4,6,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1117.3973442000001,1119.4861135,,,1134.2873021999999,1134.2873021999999,1134.2873021999999,2,2.0425136000000066,1136.3716752999999,1140.5528027,1136.3716752999999,1140.5528027,1136.3716752999999,1140.5528027,1136.3716752999999,1140.5528027,31.08024691358024,3.059402599999885,space,,,4.124631199999726,,,,,,,1117.3973442000001,1117.3973442000001,None,,,,1117.3973442000001,1117.3973442000001,1130.6437491000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Z_Back', 'L_Arm_Z_Back', 'L_Head_Z_Back', 'L_Head_X_For']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Head_X_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Arm_Z_Back,1,3,robot,2,True,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,6,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1145.9971050999998,1148.0751095,,,1162.7822264000001,1162.7822264000001,1162.7822264000001,3,7.274439200000074,1170.0970437,1170.0970437,1170.0970437,1170.0970437,1170.0970437,1170.0970437,1170.0970437,1170.0970437,None,None,None,,,,,,,,,,1140.5528027,1140.5528027,space,5.424694299999942,,,,,1159.2194885,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Base_Y_For', 'L_Base_Y_For', 'R_Base_Z_For', 'R_Torso_Y_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Torso_Y_For', 'movement': 'R_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Torso_Y_For,3,3,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,6,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1170.0970437,1172.1706964999998,,,1186.8870692,1186.8870692,1186.8870692,3,10.12966959999983,1197.0472372,1197.0472372,1197.0472372,1197.0472372,1197.0472372,1197.0472372,1197.0472372,1197.0472372,None,None,None,,,,,,,,,,1170.0970437,1170.0970437,None,,,,1170.0970437,1170.0970437,1183.2412088,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_X_For', 'R_Torso_X_Back', 'L_Head_X_For', 'R_Head_Y_Back']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Head_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Torso_X_Back,1,3,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,6,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1197.0472372,1199.136676,,,1213.8499336,1213.8499336,1213.8499336,3,8.646141400000147,1222.5138238999998,1222.5138238999998,1222.5138238999998,1222.5138238999998,1222.5138238999998,1222.5138238999998,1222.5138238999998,1222.5138238999998,None,None,None,,,,,,,,,,1197.0472372,1197.0472372,None,,,,1197.0472372,1197.0472372,1210.2175017999998,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Y_For', 'R_Head_Y_Back', 'R_Base_Y_For', 'R_Base_Z_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Base_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_Y_For,0,3,robot,2,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,6,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,1222.5138238999998,1224.5873175000002,,,1239.2669385,1239.2669385,1239.2669385,2,2.7656602999999222,1242.0638491,1242.0638491,1242.0638491,1242.0638491,1242.0638491,1242.0638491,1242.0638491,1242.0638491,None,None,None,,,,,,,,,,1222.5138238999998,1222.5138238999998,None,,,,1222.5138238999998,1222.5138238999998,1235.6299296000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Arm_Y_For', 'L_Torso_Y_For', 'L_Arm_Z_For', 'R_Arm_Y_For']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Arm_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,2,3,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,6,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,1242.0638491,1244.1344589,,,1258.8214428,1258.8214428,1258.8214428,2,4.667852299999936,1263.5136487999998,1263.5136487999998,1263.5136487999998,1263.5136487999998,1263.5136487999998,1263.5136487999998,1263.5136487999998,1263.5136487999998,None,None,None,,,,,,,,,,1242.0638491,1242.0638491,None,,,,1242.0638491,1242.0638491,1255.3090304000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Base_Z_For', 'R_Head_Z_Back', 'R_Head_X_For', 'L_Head_Z_For']","{'laterality': 'L_Head_Z_For', 'localisation': 'R_Base_Z_For', 'movement': 'R_Head_X_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Head_Z_For,3,3,robot,2,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,6,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,1263.5136487999998,1265.5885325999998,,,1280.4065436,1280.4065436,1280.4065436,4,3.250020500000005,1283.6804777000002,1283.6804777000002,1283.6804777000002,1283.6804777000002,1283.6804777000002,1283.6804777000002,1283.6804777000002,1283.6804777000002,None,None,None,,,,,,,,,,1263.5136487999998,1263.5136487999998,None,,,,1263.5136487999998,1263.5136487999998,1276.7701917,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_X_For', 'R_Arm_Z_Back', 'L_Arm_X_Back', 'R_Arm_X_Back']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Head_X_For', 'movement': 'R_Arm_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Arm_Z_Back,1,3,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,6,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,1283.6804777000002,1285.7546441,,,1300.5699647000001,1300.5699647000001,1300.5699647000001,1,5.463319500000239,1306.0637729999999,1306.0637729999999,1306.0637729999999,1306.0637729999999,1306.0637729999999,1306.0637729999999,1306.0637729999999,1306.0637729999999,None,None,None,,,,,,,,,,1283.6804777000002,1283.6804777000002,None,,,,1283.6804777000002,1283.6804777000002,1296.9250869000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Arm_Z_Back', 'L_Arm_Y_Back', 'L_Arm_Z_Back', 'L_Head_Z_Back']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Arm_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Y_Back,1,3,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,6,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,1306.0637729999999,1308.1375939999998,,,1322.9190628000001,1322.9190628000001,1322.9190628000001,4,5.474116300000219,1328.4140468,1328.4140468,1328.4140468,1328.4140468,1328.4140468,1328.4140468,1328.4140468,1328.4140468,None,None,None,,,,,,,,,,1306.0637729999999,1306.0637729999999,None,,,,1306.0637729999999,1306.0637729999999,1319.2857571,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Base_Z_Back', 'R_Arm_X_Back', 'R_Arm_Z_For', 'L_Arm_Z_For']","{'laterality': 'L_Arm_Z_For', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Arm_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,3,3,robot,2,False,True,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,6,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,1328.4140468,1330.4882240000002,,,1345.2053044,1345.2053044,1345.2053044,1,3.8034189000001106,1349.0552103,1354.2738964999999,1349.0552103,1354.2738964999999,1349.0552103,1354.2738964999999,1349.0552103,1354.2738964999999,50.06172839506173,4.1325621000000865,space,,,5.161263300000087,,,,,,,1328.4140468,1328.4140468,None,,,,1328.4140468,1328.4140468,1341.5578996,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Arm_Z_Back', 'R_Arm_Y_For', 'R_Base_Y_For', 'L_Arm_Y_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Base_Y_For', 'movement': 'R_Arm_Z_Back'}",laterality,"['laterality', 'localisation']",L_Arm_Y_For,3,2,robot,2,True,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,6,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,1359.3972828,1361.4733870999999,,,1376.1171966000002,1376.1171966000002,1376.1171966000002,3,3.2125692000000754,1379.3473388000002,1379.3473388000002,1379.3473388000002,1379.3473388000002,1379.3473388000002,1379.3473388000002,1379.3473388000002,1379.3473388000002,None,None,None,,,,,,,,,,1354.2738964999999,1354.2738964999999,space,5.102696800000217,,,,,1372.4845095,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_X_Back', 'R_Base_Z_Back', 'R_Head_Z_Back', 'L_Head_Z_For']","{'laterality': 'L_Head_Z_For', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Head_X_Back'}",movement,"['localisation', 'movement']",R_Head_X_Back,0,2,robot,2,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,6,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,1379.3473388000002,1381.4206698000003,,,1396.1031445000003,1396.1031445000003,1396.1031445000003,1,2.2899141000003738,1398.4142539,1398.4142539,1398.4142539,1398.4142539,1398.4142539,1398.4142539,1398.4142539,1398.4142539,None,None,None,,,,,,,,,,1379.3473388000002,1379.3473388000002,None,,,,1379.3473388000002,1379.3473388000002,1392.4668637,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Z_Back', 'R_Base_Z_Back', 'L_Base_X_For', 'L_Head_Z_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Head_Z_For', 'movement': 'L_Base_X_For'}",localisation,"['localisation', 'movement']",L_Head_Z_For,3,2,robot,2,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,6,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,1398.4142539,1400.4902791,,,1415.1250644000002,1415.1250644000002,1415.1250644000002,2,10.22784120000017,1425.3805859,1425.3805859,1425.3805859,1425.3805859,1425.3805859,1425.3805859,1425.3805859,1425.3805859,None,None,None,,,,,,,,,,1398.4142539,1398.4142539,None,,,,1398.4142539,1398.4142539,1411.4894560000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_X_Back', 'L_Torso_Y_Back', 'L_Torso_X_Back', 'R_Torso_X_For']","{'laterality': 'R_Torso_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Torso_Y_Back'}",laterality,"['laterality', 'localisation']",R_Torso_X_For,3,2,robot,2,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,6,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,1425.3805859,1427.4770760000001,,,1442.1032531,1442.1032531,1442.1032531,4,3.306259999999952,1445.4305368,1445.4305368,1445.4305368,1445.4305368,1445.4305368,1445.4305368,1445.4305368,1445.4305368,None,None,None,,,,,,,,,,1425.3805859,1425.3805859,None,,,,1425.3805859,1425.3805859,1438.4733844000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Y_For', 'L_Head_Y_Back', 'L_Torso_Y_For', 'L_Head_Z_Back']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Head_Z_Back'}",movement,"['laterality', 'movement']",L_Head_Z_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,6,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,1445.4305368,1447.5209652000003,,,1462.3241131,1462.3241131,1462.3241131,3,4.741423199999758,1467.0973781000002,1467.0973781000002,1467.0973781000002,1467.0973781000002,1467.0973781000002,1467.0973781000002,1467.0973781000002,1467.0973781000002,None,None,None,,,,,,,,,,1445.4305368,1445.4305368,None,,,,1445.4305368,1445.4305368,1458.6878199000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Arm_Z_Back', 'R_Arm_X_Back', 'L_Arm_X_Back', 'L_Torso_X_For']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Z_Back'}",laterality,"['laterality', 'localisation']",R_Arm_X_Back,1,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\R_Arm_X_Back.mp4,6,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,1467.0973781000002,1469.1715609000003,,,1483.955583,1483.955583,1483.955583,2,2.7650890000001027,1486.7473704,1486.7473704,1486.7473704,1486.7473704,1486.7473704,1486.7473704,1486.7473704,1486.7473704,None,None,None,,,,,,,,,,1467.0973781000002,1467.0973781000002,None,,,,1467.0973781000002,1467.0973781000002,1480.3207565000002,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Y_For', 'L_Head_Y_Back', 'R_Torso_Y_Back', 'R_Head_X_Back']","{'laterality': 'L_Head_Y_Back', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Head_X_Back'}",movement,"['laterality', 'movement']",R_Head_X_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,6,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,1486.7473704,1488.8227428,,,1503.5998108,1503.5998108,1503.5998108,4,4.738146600000277,1508.3641159,1508.3641159,1508.3641159,1508.3641159,1508.3641159,1508.3641159,1508.3641159,1508.3641159,None,None,None,,,,,,,,,,1486.7473704,1486.7473704,None,,,,1486.7473704,1486.7473704,1499.9735004,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Y_For', 'L_Head_X_Back', 'R_Head_X_Back', 'R_Torso_X_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Head_Y_For'}",localisation,"['localisation', 'movement']",R_Torso_X_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,6,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,1508.3641159,1510.4387376,,,1525.2410242,1525.2410242,1525.2410242,3,3.217078200000401,1528.4809032000003,1528.4809032000003,1528.4809032000003,1528.4809032000003,1528.4809032000003,1528.4809032000003,1528.4809032000003,1528.4809032000003,None,None,None,,,,,,,,,,1508.3641159,1508.3641159,None,,,,1508.3641159,1508.3641159,1521.6013398,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Arm_Z_Back', 'R_Arm_X_Back', 'L_Arm_X_Back', 'R_Head_X_Back']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Head_X_Back', 'movement': 'R_Arm_Z_Back'}",localisation,"['laterality', 'localisation']",R_Head_X_Back,3,2,robot,2,False,True,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,6,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,1528.4809032000003,1530.5548337,,,1545.3317024000003,1545.3317024000003,1545.3317024000003,4,3.9499455000001262,1549.3377261,1555.5576879,1549.3377261,1555.5576879,1549.3377261,1555.5576879,1549.3377261,1555.5576879,37.25308641975308,5.155451900000116,space,,,6.150430600000277,,,,,,,1528.4809032000003,1528.4809032000003,None,,,,1528.4809032000003,1528.4809032000003,1541.6995979000003,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_right_P_0', 'red_left_P_0', 'red_left_V_45', 'blue_left_T_0']","{'color': 'blue_left_T_0', 'position': 'red_right_P_0', 'orientation': 'red_left_V_45'}",orientation,"['color', 'orientation', 'position']",red_left_V_45,2,3,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,1574.3642435000002,1576.4180409,,,1584.8917827,1584.8917827,1584.8917827,3,2.5964086000004727,1587.5142377000002,1587.5142377000002,1587.5142377000002,1587.5142377000002,1587.5142377000002,1587.5142377000002,1587.5142377000002,1587.5142377000002,None,None,None,,,,,,,,,,1555.5576879,1555.5576879,space,18.786722400000258,1582.8758966,1584.8917827,,,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
