sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_top_D_0', 'blue_right_H_0', 'red_right_B_0', 'blue_right_F_45']","{'color': 'red_right_B_0', 'position': 'blue_top_D_0', 'orientation': 'blue_right_F_45'}",color,"['color', 'orientation']",red_right_B_0,2,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,1325.9733736002818,,,1336.911542300135,1336.911542300135,1336.911542300135,3,1.132010799832642,1338.0638162000105,1338.0638162000105,1338.0638162000105,1338.0638162000105,1338.0638162000105,1338.0638162000105,1338.0638162000105,1338.0638162000105,None,None,None,,,,1328.0441447002813,,,,,,,,1325.9733736002818,1325.9733736002818,None,,,1325.9733736002818,1325.9733736002818,1334.8909780997783,1336.911542300135,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_bottom_C_0', 'red_bottom_Q_0', 'blue_top_N_0', 'blue_bottom_Z_45']","{'color': 'red_bottom_Q_0', 'position': 'blue_top_N_0', 'orientation': 'blue_bottom_Z_45'}",position,"['color', 'position']",blue_top_N_0,2,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,1338.0638162000105,,,1349.2024084003642,1349.2024084003642,1349.2024084003642,3,1.529070700518787,1350.7554536005482,1350.7554536005482,1350.7554536005482,1350.7554536005482,1350.7554536005482,1350.7554536005482,1350.7554536005482,1350.7554536005482,None,None,None,,,,1340.1345965005457,,,,,,,,1338.0638162000105,1338.0638162000105,None,,,1338.0638162000105,1338.0638162000105,1346.9814247004688,1349.2024084003642,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_right_P_45', 'red_right_P_0', 'red_top_L_0', 'blue_right_J_0']","{'color': 'blue_right_J_0', 'position': 'red_top_L_0', 'orientation': 'red_right_P_45'}",color,"['color', 'orientation']",blue_right_J_0,3,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,1350.7554536005482,,,1361.6769361998886,1361.6769361998886,1361.6769361998886,4,1.3264274997636676,1363.029603799805,1363.029603799805,1363.029603799805,1363.029603799805,1363.029603799805,1363.029603799805,1363.029603799805,1363.029603799805,None,None,None,,,,1352.826262500137,,,,,,,,1350.7554536005482,1350.7554536005482,None,,,1350.7554536005482,1350.7554536005482,1359.6563520999625,1361.6769361998886,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_top_V_45', 'blue_right_Z_45', 'blue_top_C_45', 'blue_top_K_0']","{'color': 'red_top_V_45', 'position': 'blue_right_Z_45', 'orientation': 'blue_top_K_0'}",orientation,"['orientation', 'position']",blue_top_K_0,3,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,1363.029603799805,,,1374.1848975997418,1374.1848975997418,1374.1848975997418,4,1.9788095001131296,1376.2055583996698,1376.2055583996698,1376.2055583996698,1376.2055583996698,1376.2055583996698,1376.2055583996698,1376.2055583996698,1376.2055583996698,None,None,None,,,,1365.100420099683,,,,,,,,1363.029603799805,1363.029603799805,None,,,1363.029603799805,1363.029603799805,1371.9639119002968,1374.1848975997418,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_left_B_0', 'blue_left_P_45', 'blue_left_P_0', 'blue_right_S_0']","{'color': 'red_left_B_0', 'position': 'blue_right_S_0', 'orientation': 'blue_left_P_45'}",position,"['color', 'position']",blue_right_S_0,3,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,1376.2055583996698,,,1386.5592812001705,1386.5592812001705,1386.5592812001705,4,1.220597199164331,1387.8117113001645,1387.8117113001645,1387.8117113001645,1387.8117113001645,1387.8117113001645,1387.8117113001645,1387.8117113001645,1387.8117113001645,None,None,None,,,,,,,,,,,,1376.2055583996698,1376.2055583996698,None,,,1376.2055583996698,1376.2055583996698,1384.5386442998424,1386.5592812001705,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_left_J_0', 'blue_top_S_45', 'blue_top_S_0', 'red_top_V_0']","{'color': 'red_top_V_0', 'position': 'blue_left_J_0', 'orientation': 'blue_top_S_45'}",orientation,"['color', 'orientation']",blue_top_S_45,1,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,1387.8117113001645,,,1398.9670142997056,1398.9670142997056,1398.9670142997056,2,1.4207485001534224,1400.4198697004467,1400.4198697004467,1400.4198697004467,1400.4198697004467,1400.4198697004467,1400.4198697004467,1400.4198697004467,1400.4198697004467,None,None,None,,,,1389.882607200183,,,,,,,,1387.8117113001645,1387.8117113001645,None,,,1387.8117113001645,1387.8117113001645,1396.7460898999125,1398.9670142997056,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_right_K_0', 'red_left_Z_45', 'blue_left_J_0', 'red_left_L_0']","{'color': 'blue_left_J_0', 'position': 'red_right_K_0', 'orientation': 'red_left_Z_45'}",color,"['color', 'orientation']",blue_left_J_0,2,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,1400.4198697004467,,,1411.391462800093,1411.391462800093,1411.391462800093,3,0.7712423000484705,1412.1930670002475,1412.1930670002475,1412.1930670002475,1412.1930670002475,1412.1930670002475,1412.1930670002475,1412.1930670002475,1412.1930670002475,None,None,None,,,,1402.4906892003492,,,,,,,,1400.4198697004467,1400.4198697004467,None,,,1400.4198697004467,1400.4198697004467,1409.170441600494,1411.391462800093,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_right_V_45', 'red_top_K_0', 'blue_top_L_45', 'red_top_X_45']","{'color': 'blue_top_L_45', 'position': 'red_right_V_45', 'orientation': 'red_top_K_0'}",orientation,"['orientation', 'position']",red_top_K_0,1,2,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,1412.1930670002475,,,1422.730488399975,1422.730488399975,1422.730488399975,2,3.6485036006197333,1426.437755100429,1431.5144362002611,1426.437755100429,1431.5144362002611,1426.437755100429,1431.5144362002611,1426.437755100429,1431.5144362002611,39.285714285714285,4.217839200049639,space,,,,1414.2470813998953,5.021710400469601,,,,,,,1412.1930670002475,1412.1930670002475,None,,,1412.1930670002475,1412.1930670002475,1420.7100589005277,1422.730488399975,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_bottom_S_0', 'blue_bottom_N_0', 'red_left_X_0', 'red_bottom_J_45']","{'color': 'blue_bottom_N_0', 'position': 'red_left_X_0', 'orientation': 'red_bottom_J_45'}",position,['position'],red_left_X_0,2,1,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,1435.8061798000708,,,1446.7443705005571,1446.7443705005571,1446.7443705005571,3,0.21174219995737076,1446.9782074000686,1446.9782074000686,1446.9782074000686,1446.9782074000686,1446.9782074000686,1446.9782074000686,1446.9782074000686,1446.9782074000686,None,None,None,,,,,,,,,,,,1431.5144362002611,1431.5144362002611,space,4.272586899809539,,,,1444.5233871005476,1446.7443705005571,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_top_N_45', 'red_top_S_45', 'red_top_M_0', 'red_right_X_45']","{'color': 'blue_top_N_45', 'position': 'red_right_X_45', 'orientation': 'red_top_M_0'}",position,['position'],red_right_X_45,3,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,1446.9782074000686,,,1457.6992637999356,1457.6992637999356,1457.6992637999356,4,0.2794881006702781,1457.9998863004148,1457.9998863004148,1457.9998863004148,1457.9998863004148,1457.9998863004148,1457.9998863004148,1457.9998863004148,1457.9998863004148,None,None,None,,,,1449.0322845997289,,,,,,,,1446.9782074000686,1446.9782074000686,None,,,1446.9782074000686,1446.9782074000686,1455.67891050037,1457.6992637999356,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_top_B_0', 'blue_bottom_D_0', 'red_bottom_N_45', 'red_bottom_C_0']","{'color': 'blue_bottom_D_0', 'position': 'red_top_B_0', 'orientation': 'red_bottom_N_45'}",position,['position'],red_top_B_0,0,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,1457.9998863004148,,,1468.7209783000872,1468.7209783000872,1468.7209783000872,1,0.4259275998920202,1469.1718667000532,1469.1718667000532,1469.1718667000532,1469.1718667000532,1469.1718667000532,1469.1718667000532,1469.1718667000532,1469.1718667000532,None,None,None,,,,1460.0539790997282,,,,,,,,1457.9998863004148,1457.9998863004148,None,,,1457.9998863004148,1457.9998863004148,1466.5167295001447,1468.7209783000872,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_top_K_0', 'red_top_R_45', 'blue_top_G_0', 'red_left_L_0']","{'color': 'blue_top_G_0', 'position': 'red_left_L_0', 'orientation': 'red_top_R_45'}",orientation,['orientation'],red_top_R_45,1,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,1469.1718667000532,,,1479.7092899000272,1479.7092899000272,1479.7092899000272,2,0.22171330079436302,1479.9597720997408,1479.9597720997408,1479.9597720997408,1479.9597720997408,1479.9597720997408,1479.9597720997408,1479.9597720997408,1479.9597720997408,None,None,None,,,,1471.2259472003207,,,,,,,,1469.1718667000532,1469.1718667000532,None,,,1469.1718667000532,1469.1718667000532,1477.4883165005594,1479.7092899000272,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_right_V_45', 'red_right_S_0', 'blue_right_Z_45', 'red_left_J_45']","{'color': 'blue_right_Z_45', 'position': 'red_left_J_45', 'orientation': 'red_right_S_0'}",orientation,['orientation'],red_right_S_0,1,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,1479.9597720997408,,,1490.8812541998923,1490.8812541998923,1490.8812541998923,2,0.5222110999748111,1491.4323634998873,1491.4323634998873,1491.4323634998873,1491.4323634998873,1491.4323634998873,1491.4323634998873,1491.4323634998873,1491.4323634998873,None,None,None,,,,1482.030565300025,,,,,,,,1479.9597720997408,1479.9597720997408,None,,,1479.9597720997408,1479.9597720997408,1488.6770142996684,1490.8812541998923,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_right_X_45', 'blue_left_M_45', 'blue_left_G_0', 'red_left_W_45']","{'color': 'red_left_W_45', 'position': 'blue_right_X_45', 'orientation': 'blue_left_G_0'}",orientation,['orientation'],blue_left_G_0,2,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,1491.4323634998873,,,1502.3706170003861,1502.3706170003861,1502.3706170003861,3,0.2643540007993579,1502.6544543998316,1502.6544543998316,1502.6544543998316,1502.6544543998316,1502.6544543998316,1502.6544543998316,1502.6544543998316,1502.6544543998316,None,None,None,,,,1493.5032080998644,,,,,,,,1491.4323634998873,1491.4323634998873,None,,,1491.4323634998873,1491.4323634998873,1500.3500735005364,1502.3706170003861,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_bottom_F_45', 'blue_left_T_45', 'red_left_G_45', 'blue_left_K_0']","{'color': 'red_left_G_45', 'position': 'blue_bottom_F_45', 'orientation': 'blue_left_K_0'}",color,['color'],red_left_G_45,2,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,1502.6544543998316,,,1513.3922498002648,1513.3922498002648,1513.3922498002648,3,0.22646719962358475,1513.6427817996591,1513.6427817996591,1513.6427817996591,1513.6427817996591,1513.6427817996591,1513.6427817996591,1513.6427817996591,1513.6427817996591,None,None,None,,,,1504.7252411004156,,,,,,,,1502.6544543998316,1502.6544543998316,None,,,1502.6544543998316,1502.6544543998316,1511.1713298000395,1513.3922498002648,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_top_C_0', 'red_bottom_Q_0', 'blue_bottom_P_0', 'red_bottom_F_45']","{'color': 'blue_bottom_P_0', 'position': 'red_top_C_0', 'orientation': 'red_bottom_F_45'}",color,['color'],blue_bottom_P_0,2,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,1513.6427817996591,,,1524.3972485000268,1524.3972485000268,1524.3972485000268,3,0.5905292006209493,1525.0150899002329,1525.0150899002329,1525.0150899002329,1525.0150899002329,1525.0150899002329,1525.0150899002329,1525.0150899002329,1525.0150899002329,None,None,None,,,,1515.713600399904,,,,,,,,1513.6427817996591,1513.6427817996591,None,,,1513.6427817996591,1513.6427817996591,1522.3772181002423,1524.3972485000268,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_bottom_H_0', 'blue_right_F_0', 'red_right_Q_0', 'red_right_F_45']","{'color': 'blue_right_F_0', 'position': 'red_bottom_H_0', 'orientation': 'red_right_F_45'}",color,['color'],blue_right_F_0,1,1,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,1525.0150899002329,,,1536.153706899844,1536.153706899844,1536.153706899844,2,0.31362809985876083,1536.521089100279,1540.5957660004497,1536.521089100279,1540.5957660004497,1536.521089100279,1540.5957660004497,1536.521089100279,1540.5957660004497,10.714285714285717,3.1488816998898983,space,,,,1527.085950399749,4.010362999513745,,,,,,,1525.0150899002329,1525.0150899002329,None,,,1525.0150899002329,1525.0150899002329,1533.932734400034,1536.153706899844,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_left_V_45', 'blue_right_X_45', 'red_left_X_45', 'blue_left_Z_0']","{'color': 'red_left_X_45', 'position': 'blue_right_X_45', 'orientation': 'blue_left_Z_0'}",color,"['color', 'orientation', 'position']",red_left_X_45,2,3,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,1551.1665746001527,,,1561.9043902000412,1561.9043902000412,1561.9043902000412,3,3.0271441005170345,1564.9603877998888,1564.9603877998888,1564.9603877998888,1564.9603877998888,1564.9603877998888,1564.9603877998888,1564.9603877998888,1564.9603877998888,None,None,None,,,,,,,,,,,,1540.5957660004497,1540.5957660004497,space,10.543360099196434,,,,1559.7000788999721,1561.9043902000412,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_top_T_45', 'blue_left_M_45', 'red_top_Z_45', 'blue_top_D_0']","{'color': 'red_top_Z_45', 'position': 'blue_left_M_45', 'orientation': 'blue_top_D_0'}",orientation,"['color', 'orientation', 'position']",blue_top_D_0,3,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,1564.9603877998888,,,1575.7149347998202,1575.7149347998202,1575.7149347998202,4,2.1201975997537374,1577.85243299976,1577.85243299976,1577.85243299976,1577.85243299976,1577.85243299976,1577.85243299976,1577.85243299976,1577.85243299976,None,None,None,,,,1567.0310952998698,,,,,,,,1564.9603877998888,1564.9603877998888,None,,,1564.9603877998888,1564.9603877998888,1573.6943469997495,1575.7149347998202,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_left_W_0', 'red_right_P_0', 'red_left_L_45', 'blue_left_W_0']","{'color': 'blue_left_W_0', 'position': 'red_right_P_0', 'orientation': 'red_left_L_45'}",position,"['color', 'orientation', 'position']",red_right_P_0,1,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,1577.85243299976,,,1588.3898614998907,1588.3898614998907,1588.3898614998907,2,2.0932205989956856,1590.5106897996739,1590.5106897996739,1590.5106897996739,1590.5106897996739,1590.5106897996739,1590.5106897996739,1590.5106897996739,1590.5106897996739,None,None,None,,,,1579.906538899988,,,,,,,,1577.85243299976,1577.85243299976,None,,,1577.85243299976,1577.85243299976,1586.1688708001748,1588.3898614998907,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_left_B_45', 'red_left_X_0', 'red_right_J_45', 'red_left_C_45']","{'color': 'blue_left_B_45', 'position': 'red_right_J_45', 'orientation': 'red_left_X_0'}",position,"['color', 'orientation', 'position']",red_right_J_45,2,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,1590.5106897996739,,,1601.0480840001255,1601.0480840001255,1601.0480840001255,3,2.642848299816251,1603.7200132003054,1603.7200132003054,1603.7200132003054,1603.7200132003054,1603.7200132003054,1603.7200132003054,1603.7200132003054,1603.7200132003054,None,None,None,,,,1592.5652417000383,,,,,,,,1590.5106897996739,1590.5106897996739,None,,,1590.5106897996739,1590.5106897996739,1598.8270773002878,1601.0480840001255,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_left_L_0', 'red_bottom_S_0', 'blue_bottom_W_0', 'blue_bottom_N_45']","{'color': 'red_bottom_S_0', 'position': 'blue_left_L_0', 'orientation': 'blue_bottom_N_45'}",orientation,"['color', 'orientation', 'position']",blue_bottom_N_45,3,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,1603.7200132003054,,,1614.6749756997451,1614.6749756997451,1614.6749756997451,4,0.7837243992835283,1615.4764775000513,1615.4764775000513,1615.4764775000513,1615.4764775000513,1615.4764775000513,1615.4764775000513,1615.4764775000513,1615.4764775000513,None,None,None,,,,1605.7908209003508,,,,,,,,1603.7200132003054,1603.7200132003054,None,,,1603.7200132003054,1603.7200132003054,1612.4539192998782,1614.6749756997451,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_top_D_0', 'blue_top_N_45', 'blue_top_G_0', 'blue_bottom_X_0']","{'color': 'red_top_D_0', 'position': 'blue_bottom_X_0', 'orientation': 'blue_top_N_45'}",color,"['color', 'orientation', 'position']",red_top_D_0,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,1615.4764775000513,,,1626.0138819003478,1626.0138819003478,1626.0138819003478,1,1.1565933991223574,1627.1995900999755,1627.1995900999755,1627.1995900999755,1627.1995900999755,1627.1995900999755,1627.1995900999755,1627.1995900999755,1627.1995900999755,None,None,None,,,,1617.5306061003357,,,,,,,,1615.4764775000513,1615.4764775000513,None,,,1615.4764775000513,1615.4764775000513,1623.9937867997214,1626.0138819003478,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['red_right_J_45', 'blue_left_R_45', 'red_left_N_45', 'red_left_K_0']","{'color': 'blue_left_R_45', 'position': 'red_right_J_45', 'orientation': 'red_left_K_0'}",position,"['color', 'orientation', 'position']",red_right_J_45,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,1627.1995900999755,,,1637.9373284000903,1637.9373284000903,1637.9373284000903,1,2.545503099448979,1640.5090784002095,1640.5090784002095,1640.5090784002095,1640.5090784002095,1640.5090784002095,1640.5090784002095,1640.5090784002095,1640.5090784002095,None,None,None,,,,1629.2703144000843,,,,,,,,1627.1995900999755,1627.1995900999755,None,,,1627.1995900999755,1627.1995900999755,1635.7163471002132,1637.9373284000903,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['blue_top_P_0', 'red_top_B_0', 'red_top_P_45', 'red_bottom_Q_0']","{'color': 'blue_top_P_0', 'position': 'red_bottom_Q_0', 'orientation': 'red_top_P_45'}",orientation,"['color', 'orientation', 'position']",red_top_P_45,2,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,1640.5090784002095,,,1651.2636315999553,1651.2636315999553,1651.2636315999553,3,3.979241400025785,1655.2714549005032,1655.2714549005032,1655.2714549005032,1655.2714549005032,1655.2714549005032,1655.2714549005032,1655.2714549005032,1655.2714549005032,None,None,None,,,,1642.579854699783,,,,,,,,1640.5090784002095,1640.5090784002095,None,,,1640.5090784002095,1640.5090784002095,1649.2430790998042,1651.2636315999553,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
