sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Head_Y_For', 'R_Head_Y_Back', 'R_Torso_Z_For', 'R_Torso_Z_Back', 'L_Torso_X_For', 'L_Base_Y_Back']",False,L_Torso_Y_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,4,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,1200.5401229,1178.3444079,,,,,,,,,1205.2686135999998,1205.2686135999998,1205.2686135999998,1205.2686135999998,1205.2686135999998,1205.2686135999998,1205.2686135999998,1205.2686135999998,None,None,None,,,,,,,,,,,1177.265609,1177.265609,None,,,,,1201.6313518000002,1201.6313518000002,1201.6313518000002,n,3.323798800000077,1177.265609,1177.265609,1196.9641444999997,1201.6313518000002,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Base_Y_Back', 'R_Head_X_For', 'L_Arm_X_Back', 'L_Base_X_Back', 'R_Arm_Z_For', 'L_Head_Y_Back']",True,L_Base_X_Back,6,robot,2,False,True,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,4,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,1228.4873678,1229.565904,,,,,,,,,1235.1288211,1238.8734531999999,1235.1288211,1238.8734531999999,1235.1288211,1238.8734531999999,1235.1288211,1238.8734531999999,38.33333333333333,2.3097367999998824,space,,,3.6972864000003938,,,,,,,,1205.2686135999998,1205.2686135999998,None,,,,,1229.565904,1229.565904,1229.565904,n,5.491856100000405,1205.2686135999998,1205.2686135999998,1224.863667,1229.565904,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Base_Y_Back', 'R_Torso_X_Back']",False,L_Head_Z_Back,2,robot,2,True,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,4,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,1249.5910119999999,1250.6824459999998,,,,,,,,,1254.3101305,1254.3101305,1254.3101305,1254.3101305,1254.3101305,1254.3101305,1254.3101305,1254.3101305,None,None,None,,,,,,,,,,,1238.8734531999999,1238.8734531999999,space,2.2570794000002934,,,,1250.6824459999998,1250.6824459999998,1250.6824459999998,n,1.7758512000004885,,,1245.9525334999998,1250.6824459999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Base_Z_For', 'L_Head_Y_Back']",True,L_Base_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Base_Z_For.mp4,4,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,1262.7450226,1263.8322096000002,,,,,,,,,1267.6287404999998,1267.6287404999998,1267.6287404999998,1267.6287404999998,1267.6287404999998,1267.6287404999998,1267.6287404999998,1267.6287404999998,None,None,None,,,,,,,,,,,1254.3101305,1254.3101305,None,,,,,1263.8322096000002,1263.8322096000002,1263.8322096000002,c,3.7712572999998883,1254.3101305,1254.3101305,1259.1152182,1263.8322096000002,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Head_X_For', 'R_Head_Z_For']",False,L_Base_X_For,2,robot,2,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Base_X_For.mp4,4,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,1275.9951154,1277.0820543,,,,,,,,,1280.6437483999998,1280.6437483999998,1280.6437483999998,1280.6437483999998,1280.6437483999998,1280.6437483999998,1280.6437483999998,1280.6437483999998,None,None,None,,,,,,,,,,,1267.6287404999998,1267.6287404999998,None,,,,,1277.0820543,1277.0820543,1277.0820543,n,3.2877708999999413,1267.6287404999998,1267.6287404999998,1272.3669231,1277.0820543,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Arm_Z_For', 'L_Base_Y_Back']",False,R_Base_X_For,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,4,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,1289.0255183999998,1290.1152530999998,,,,,,,,,1293.6554557999998,1293.6554557999998,1293.6554557999998,1293.6554557999998,1293.6554557999998,1293.6554557999998,1293.6554557999998,1293.6554557999998,None,None,None,,,,,,,,,,,1280.6437483999998,1280.6437483999998,None,,,,,1290.1152530999998,1290.1152530999998,1290.1152530999998,n,3.0551503000001503,1280.6437483999998,1280.6437483999998,1285.4512632,1290.1152530999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Head_X_For', 'L_Head_Y_For']",False,R_Head_Z_Back,2,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,4,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,1302.1094647,1303.1990259999998,,,,,,,,,1306.8282233999998,1306.8282233999998,1306.8282233999998,1306.8282233999998,1306.8282233999998,1306.8282233999998,1306.8282233999998,1306.8282233999998,None,None,None,,,,,,,,,,,1293.6554557999998,1293.6554557999998,None,,,,,1303.1990259999998,1303.1990259999998,1303.1990259999998,n,2.707890700000462,1293.6554557999998,1293.6554557999998,1298.4780935999997,1303.1990259999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Head_X_Back', 'L_Torso_Z_For']",True,L_Torso_Z_For,2,robot,2,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Torso_Z_For.mp4,4,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,1315.2601043,1316.3487765999998,,,,,,,,,1319.9774397,1319.9774397,1319.9774397,1319.9774397,1319.9774397,1319.9774397,1319.9774397,1319.9774397,None,None,None,,,,,,,,,,,1306.8282233999998,1306.8282233999998,None,,,,,1316.3487765999998,1316.3487765999998,1316.3487765999998,c,2.4770039999998517,1306.8282233999998,1306.8282233999998,1311.631195,1316.3487765999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Base_Z_For', 'L_Head_X_For']",True,L_Head_X_For,2,robot,2,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,4,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,1328.3569182,1321.0616743,,,,,,,,,1333.0320972,1333.0320972,1333.0320972,1333.0320972,1333.0320972,1333.0320972,1333.0320972,1333.0320972,None,None,None,,,,,,,,,,,1319.9774397,1319.9774397,None,,,,,1329.4499879,1329.4499879,1329.4499879,c,2.591716500000075,1319.9774397,1319.9774397,1324.7839152000001,1329.4499879,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Base_X_For', 'R_Torso_Z_Back']",False,R_Arm_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Arm_Z_For.mp4,4,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,1341.3920244,1342.4821673000001,,,,,,,,,1346.1197303,1346.1197303,1346.1197303,1346.1197303,1346.1197303,1346.1197303,1346.1197303,1346.1197303,None,None,None,,,,,,,,,,,1333.0320972,1333.0320972,None,,,,,1342.4821673000001,1342.4821673000001,1342.4821673000001,n,3.1755143999998836,1333.0320972,1333.0320972,1337.7638438999998,1342.4821673000001,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Base_X_Back', 'R_Base_Z_Back']",True,R_Base_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,4,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,1354.4550276,1355.5319294,,,,,,,,,1359.1703895,1359.1703895,1359.1703895,1359.1703895,1359.1703895,1359.1703895,1359.1703895,1359.1703895,None,None,None,,,,,,,,,,,1346.1197303,1346.1197303,None,,,,,1355.5319294,1355.5319294,1355.5319294,c,3.1188309000003756,1346.1197303,1346.1197303,1350.9137599,1355.5319294,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Arm_Z_Back', 'L_Base_Y_For']",True,L_Arm_Z_Back,2,robot,2,False,True,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,4,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,1367.4949863000002,1368.5815377999998,,,,,,,,,1373.3849756999998,1380.1088691,1373.3849756999998,1380.1088691,1373.3849756999998,1380.1088691,1373.3849756999998,1380.1088691,16.41975308641975,3.912767299999814,space,,,6.681423900000482,,,,,,,,1359.1703895,1359.1703895,None,,,,,1368.5815377999998,1368.5815377999998,1368.5815377999998,c,4.725400299999819,1359.1703895,1359.1703895,1363.9660892000002,1368.5815377999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Base_Y_Back', 'R_Arm_Z_For', 'R_Head_X_For', 'L_Base_X_For']",False,R_Torso_Y_Back,4,robot,2,True,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,4,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,1397.4552691,1382.7133970999998,,,,,,,,,1402.1978181999998,1402.1978181999998,1402.1978181999998,1402.1978181999998,1402.1978181999998,1402.1978181999998,1402.1978181999998,1402.1978181999998,None,None,None,,,,,,,,,,,1380.1088691,1380.1088691,space,1.5023625000003449,,,,1398.5505211999998,1398.5505211999998,1398.5505211999998,n,3.156337000000349,,,1393.8898708000002,1398.5505211999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Head_X_Back', 'L_Torso_X_Back', 'L_Base_X_Back', 'R_Head_Y_Back']",False,R_Base_X_Back,4,robot,2,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,4,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,1418.0572803999999,1419.1481095999998,,,,,,,,,1422.7869833,1422.7869833,1422.7869833,1422.7869833,1422.7869833,1422.7869833,1422.7869833,1422.7869833,None,None,None,,,,,,,,,,,1402.1978181999998,1402.1978181999998,None,,,,,1419.1481095999998,1419.1481095999998,1419.1481095999998,n,3.2861111000001983,1402.1978181999998,1402.1978181999998,1414.4143674000002,1419.1481095999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Torso_Y_Back', 'R_Torso_X_Back', 'L_Base_X_For', 'L_Base_Y_Back']",False,L_Head_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,4,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,1438.3712946,1439.4513258000002,,,,,,,,,1443.0990634,1443.0990634,1443.0990634,1443.0990634,1443.0990634,1443.0990634,1443.0990634,1443.0990634,None,None,None,,,,,,,,,,,1422.7869833,1422.7869833,None,,,,,1439.4513258000002,1439.4513258000002,1439.4513258000002,n,3.247001900000214,1422.7869833,1422.7869833,1434.8059776999999,1439.4513258000002,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Base_Z_For', 'L_Torso_Z_For', 'L_Base_Y_Back', 'L_Torso_Y_Back']",False,L_Base_X_For,4,robot,2,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,4,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,1458.7541316000002,1459.8332144,,,,,,,,,1464.1624613,1464.1624613,1464.1624613,1464.1624613,1464.1624613,1464.1624613,1464.1624613,1464.1624613,None,None,None,,,,,,,,,,,1443.0990634,1443.0990634,None,,,,,1459.8332144,1459.8332144,1459.8332144,n,4.305427100000088,1443.0990634,1443.0990634,1455.2636413,1459.8332144,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Head_X_Back', 'R_Arm_Z_Back', 'R_Arm_X_For', 'R_Torso_Z_Back']",True,R_Torso_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,4,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,1480.0373602,1481.1164792999998,,,,,,,,,1484.7640912000002,1484.7640912000002,1484.7640912000002,1484.7640912000002,1484.7640912000002,1484.7640912000002,1484.7640912000002,1484.7640912000002,None,None,None,,,,,,,,,,,1464.1624613,1464.1624613,None,,,,,1481.1164792999998,1481.1164792999998,1481.1164792999998,c,3.1899600000001556,1464.1624613,1464.1624613,1476.4146132,1481.1164792999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Torso_Z_Back', 'R_Torso_X_Back', 'L_Head_Z_For', 'R_Arm_Y_For']",True,R_Torso_X_Back,4,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,4,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,1500.5108486999998,1501.5999468999998,,,,,,,,,1508.0665012999998,1508.0665012999998,1508.0665012999998,1508.0665012999998,1508.0665012999998,1508.0665012999998,1508.0665012999998,1508.0665012999998,None,None,None,,,,,,,,,,,1484.7640912000002,1484.7640912000002,None,,,,,1501.5999468999998,1501.5999468999998,1501.5999468999998,n,6.425635300000067,1484.7640912000002,1484.7640912000002,1497.0035429,1501.5999468999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Head_Z_Back', 'R_Arm_Y_For', 'R_Torso_Z_For', 'R_Head_Y_For']",True,L_Head_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,4,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,1523.8241457999998,1524.9149263999998,,,,,,,,,1528.5514182000002,1528.5514182000002,1528.5514182000002,1528.5514182000002,1528.5514182000002,1528.5514182000002,1528.5514182000002,1528.5514182000002,None,None,None,,,,,,,,,,,1508.0665012999998,1508.0665012999998,None,,,,,1524.9149263999998,1524.9149263999998,1524.9149263999998,c,3.41567570000052,1508.0665012999998,1508.0665012999998,1520.1934163,1524.9149263999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Torso_X_For', 'L_Torso_Y_Back', 'R_Base_X_For', 'R_Torso_X_Back']",False,L_Arm_X_For,4,robot,2,False,False,"['robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Arm_X_For.mp4,4,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,1544.1780797000001,1545.2661770999998,,,,,,,,,1549.2974748000001,1549.2974748000001,1549.2974748000001,1549.2974748000001,1549.2974748000001,1549.2974748000001,1549.2974748000001,1549.2974748000001,None,None,None,,,,,,,,,,,1528.5514182000002,1528.5514182000002,None,,,,,1545.2661770999998,1545.2661770999998,1545.2661770999998,n,3.9993607999999767,1528.5514182000002,1528.5514182000002,1540.5447653,1545.2661770999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Arm_X_Back', 'R_Base_X_For', 'L_Head_X_Back', 'R_Torso_Y_Back']",True,R_Base_X_For,4,robot,2,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,4,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,1565.0907435999998,1566.1819563999998,,,,,,,,,1569.7198518999999,1569.7198518999999,1569.7198518999999,1569.7198518999999,1569.7198518999999,1569.7198518999999,1569.7198518999999,1569.7198518999999,None,None,None,,,,,,,,,,,1549.2974748000001,1549.2974748000001,None,,,,,1566.1819563999998,1566.1819563999998,1566.1819563999998,c,3.363375200000064,1549.2974748000001,1549.2974748000001,1561.4609719999999,1566.1819563999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Arm_X_Back', 'R_Head_Z_For', 'L_Arm_Z_Back', 'L_Head_X_Back']",True,L_Head_X_Back,4,robot,2,False,True,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,4,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,1585.6076877,1586.7033204999998,,,,,,,,,1595.8790021999998,1718.2165476999999,1595.8790021999998,1718.2165476999999,1595.8790021999998,1718.2165476999999,1595.8790021999998,1718.2165476999999,22.901234567901227,3.7754727000001367,space,,,122.29109530000005,,,,,,,,1569.7198518999999,1569.7198518999999,None,,,,,1586.7033204999998,1586.7033204999998,1586.7033204999998,n,9.115225500000179,1569.7198518999999,1569.7198518999999,1581.9712048000001,1586.7033204999998,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['Q', 'C', 'R', 'M']",True,R,4,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,1732.1955865,1733.2589776999998,,,,,,,,,1734.8916623,1734.8916623,1734.8916623,1734.8916623,1734.8916623,1734.8916623,1734.8916623,1734.8916623,None,None,None,,,,,,,,,,,1718.2165476999999,1718.2165476999999,space,4.009128000000146,1729.9767594,1732.1955865,1733.2589776999998,1733.2589776999998,1733.2589776999998,1733.2589776999998,c,1.5113179999998465,,,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R', 'J', 'D', 'X']",False,S,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,1745.0137595,1746.0740575999998,,,,,,,,,1747.7056251,1747.7056251,1747.7056251,1747.7056251,1747.7056251,1747.7056251,1747.7056251,1747.7056251,None,None,None,,,,,,,,,,,1734.8916623,1734.8916623,None,,1742.806755,1745.0137595,1746.0740575999998,1746.0740575999998,1746.0740575999998,1746.0740575999998,n,1.4409445000001142,1734.8916623,1734.8916623,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['X', 'J', 'V', 'L']",True,L,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,1757.2514695,1758.3082504,,,,,,,,,1759.7381753,1759.7381753,1759.7381753,1759.7381753,1759.7381753,1759.7381753,1759.7381753,1759.7381753,None,None,None,,,,,,,,,,,1747.7056251,1747.7056251,None,,1755.0417243000002,1757.2514695,1758.3082504,1758.3082504,1758.3082504,1758.3082504,c,1.2228409000003921,1747.7056251,1747.7056251,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['F', 'H', 'W', 'J']",False,G,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,1769.271632,1770.3290137999998,,,,,,,,,1773.5565194,1773.5565194,1773.5565194,1773.5565194,1773.5565194,1773.5565194,1773.5565194,1773.5565194,None,None,None,,,,,,,,,,,1759.7381753,1759.7381753,None,,1767.2542878,1769.271632,1770.3290137999998,1770.3290137999998,1770.3290137999998,1770.3290137999998,n,3.0813554000001204,1759.7381753,1759.7381753,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['D', 'M', 'L', 'N']",True,M,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,1783.5185953,1784.5783802,,,,,,,,,1786.0005416,1786.0005416,1786.0005416,1786.0005416,1786.0005416,1786.0005416,1786.0005416,1786.0005416,None,None,None,,,,,,,,,,,1773.5565194,1773.5565194,None,,1781.3074347000002,1783.5185953,1784.5783802,1784.5783802,1784.5783802,1784.5783802,c,1.2487851000005321,1773.5565194,1773.5565194,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['F', 'P', 'L', 'N']",True,P,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,1795.918275,1796.9746587,,,,,,,,,1798.1955315,1798.1955315,1798.1955315,1798.1955315,1798.1955315,1798.1955315,1798.1955315,1798.1955315,None,None,None,,,,,,,,,,,1786.0005416,1786.0005416,None,,1793.7110582,1795.918275,1796.9746587,1796.9746587,1796.9746587,1796.9746587,c,1.083305200000268,1786.0005416,1786.0005416,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['V', 'F', 'H', 'D']",False,W,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,1807.7381661999998,1808.7933235,,,,,,,,,1810.2187149000001,1810.2187149000001,1810.2187149000001,1810.2187149000001,1810.2187149000001,1810.2187149000001,1810.2187149000001,1810.2187149000001,None,None,None,,,,,,,,,,,1798.1955315,1798.1955315,None,,1805.7142715999998,1807.7381661999998,1808.7933235,1808.7933235,1808.7933235,1808.7933235,n,1.3453119000005245,1798.1955315,1798.1955315,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
