sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Head_Y_For', 'R_Arm_Y_For', 'L_Head_Y_For', 'R_Head_X_For']","{'laterality': 'L_Head_Y_For', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Head_X_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Head_Y_For,2,3,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,2,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,995.9595287999999,998.0355840999999,,,1012.703682,1012.703682,1012.703682,3,1.7533883000001111,1014.4761970000001,1014.4761970000001,1014.4761970000001,1014.4761970000001,1014.4761970000001,1014.4761970000001,1014.4761970000001,1014.4761970000001,None,None,None,,,,,,,,,,995.9595287999999,995.9595287999999,None,,,,995.9595287999999,995.9595287999999,1009.0687838,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Torso_Y_Back', 'R_Torso_Y_Back', 'R_Base_Y_Back', 'R_Torso_Z_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Torso_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_Y_Back,0,3,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,2,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1014.4761970000001,1016.5496383999999,,,1031.2163111999998,1031.2163111999998,1031.2163111999998,1,1.9125338999998718,1033.1595522999999,1033.1595522999999,1033.1595522999999,1033.1595522999999,1033.1595522999999,1033.1595522999999,1033.1595522999999,1033.1595522999999,None,None,None,,,,,,,,,,1014.4761970000001,1014.4761970000001,None,,,,1014.4761970000001,1014.4761970000001,1027.5846806,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Torso_Z_For', 'L_Base_Y_Back', 'L_Base_Z_Back', 'R_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Base_Y_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Base_Z_For,3,3,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,2,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1033.1595522999999,1035.2374527999998,,,1049.9640637,1049.9640637,1049.9640637,4,3.01289769999984,1053.0097664999998,1053.0097664999998,1053.0097664999998,1053.0097664999998,1053.0097664999998,1053.0097664999998,1053.0097664999998,1053.0097664999998,None,None,None,,,,,,,,,,1033.1595522999999,1033.1595522999999,None,,,,1033.1595522999999,1033.1595522999999,1046.3325016,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Base_Y_For', 'R_Base_Z_Back', 'L_Head_Z_For', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Head_Z_For', 'movement': 'L_Base_Y_For'}",movement,"['laterality', 'localisation', 'movement']",L_Base_Y_For,0,3,robot,2,False,True,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,2,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1053.0097664999998,1055.0835367,,,1069.6859680999999,1069.6859680999999,1069.6859680999999,4,3.0116326999999643,1072.7503771,1075.6687892,1072.7503771,1075.6687892,1072.7503771,1075.6687892,1072.7503771,1075.6687892,89.25925925925927,2.3795264000000316,space,,,2.8743634999999728,,,,,,,1053.0097664999998,1053.0097664999998,None,,,,1053.0097664999998,1053.0097664999998,1066.0511811,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Arm_Z_Back', 'L_Arm_X_Back', 'L_Base_X_Back', 'R_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Base_X_Back', 'movement': 'L_Arm_Z_Back'}",movement,"['laterality', 'movement']",L_Arm_Z_Back,0,2,robot,2,True,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,2,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1079.8432417,1081.9206052999998,,,1096.6970732999998,1096.6970732999998,1096.6970732999998,1,1.3999517999997266,1098.1263904,1098.1263904,1098.1263904,1098.1263904,1098.1263904,1098.1263904,1098.1263904,1098.1263904,None,None,None,,,,,,,,,,1075.6687892,1075.6687892,space,4.148941399999913,,,,,1093.0540029,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Torso_Z_For', 'R_Torso_Z_For', 'R_Base_Z_Back', 'R_Torso_Y_Back']","{'laterality': 'L_Torso_Z_For', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Torso_Y_Back'}",localisation,"['localisation', 'movement']",R_Base_Z_Back,2,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,2,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1098.1263904,1100.2025741,,,1114.9208497999998,1114.9208497999998,1114.9208497999998,3,1.2401065999998906,1116.193176,1116.193176,1116.193176,1116.193176,1116.193176,1116.193176,1116.193176,1116.193176,None,None,None,,,,,,,,,,1098.1263904,1098.1263904,None,,,,1098.1263904,1098.1263904,1111.2701714,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Base_X_Back', 'R_Head_Y_Back', 'R_Base_Y_Back', 'L_Base_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Base_X_Back'}",localisation,"['localisation', 'movement']",R_Head_Y_Back,1,2,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,2,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1116.193176,1118.2818347,,,1133.0096374,1133.0096374,1133.0096374,2,1.8875510999997829,1134.9264203999999,1134.9264203999999,1134.9264203999999,1134.9264203999999,1134.9264203999999,1134.9264203999999,1134.9264203999999,1134.9264203999999,None,None,None,,,,,,,,,,1116.193176,1116.193176,None,,,,1116.193176,1116.193176,1129.4527326,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Arm_Y_Back', 'L_Torso_Y_Back', 'L_Arm_Y_Back', 'L_Arm_X_Back']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Arm_X_Back'}",movement,"['localisation', 'movement']",L_Arm_X_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,2,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,1134.9264203999999,1137.0026417,,,1151.6691240999999,1151.6691240999999,1151.6691240999999,2,3.0838462999999052,1154.7765748,1154.7765748,1154.7765748,1154.7765748,1154.7765748,1154.7765748,1154.7765748,1154.7765748,None,None,None,,,,,,,,,,1134.9264203999999,1134.9264203999999,None,,,,1134.9264203999999,1134.9264203999999,1148.0236939,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Torso_X_Back', 'L_Base_Z_Back', 'R_Torso_Z_For', 'L_Torso_Z_Back']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Base_Z_Back', 'movement': 'L_Torso_X_Back'}",laterality,"['laterality', 'localisation']",R_Torso_Z_For,2,2,robot,2,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,2,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,1154.7765748,1156.8471138,,,1171.5355436999998,1171.5355436999998,1171.5355436999998,3,0.9460888999998502,1172.5098231999998,1172.5098231999998,1172.5098231999998,1172.5098231999998,1172.5098231999998,1172.5098231999998,1172.5098231999998,1172.5098231999998,None,None,None,,,,,,,,,,1154.7765748,1154.7765748,None,,,,1154.7765748,1154.7765748,1168.0241116,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Torso_X_Back', 'L_Torso_X_For', 'L_Torso_Y_Back', 'L_Head_X_For']","{'laterality': 'R_Torso_X_Back', 'localisation': 'L_Head_X_For', 'movement': 'L_Torso_Y_Back'}",laterality,"['laterality', 'movement']",R_Torso_X_Back,0,2,robot,2,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,2,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,1172.5098231999998,1174.5837949,,,1189.1764273,1189.1764273,1189.1764273,1,1.2406611999998773,1190.4430266,1190.4430266,1190.4430266,1190.4430266,1190.4430266,1190.4430266,1190.4430266,1190.4430266,None,None,None,,,,,,,,,,1172.5098231999998,1172.5098231999998,None,,,,1172.5098231999998,1172.5098231999998,1185.6203621999998,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Arm_Z_Back', 'R_Arm_Y_Back', 'R_Torso_Y_For', 'L_Arm_Y_Back']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Torso_Y_For', 'movement': 'R_Arm_Z_Back'}",localisation,"['localisation', 'movement']",R_Torso_Y_For,2,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,2,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,1190.4430266,1192.5215558999998,,,1207.3156448,1207.3156448,1207.3156448,2,4.469111900000044,1211.8098994999998,1211.8098994999998,1211.8098994999998,1211.8098994999998,1211.8098994999998,1211.8098994999998,1211.8098994999998,1211.8098994999998,None,None,None,,,,,,,,,,1190.4430266,1190.4430266,None,,,,1190.4430266,1190.4430266,1203.6763047,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Head_X_Back', 'L_Head_Z_Back', 'L_Arm_X_For', 'L_Head_X_Back']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Head_Z_Back'}",laterality,"['laterality', 'movement']",R_Head_X_Back,0,2,robot,2,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,2,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,1211.8098994999998,1213.8836336,,,1228.7017148,1228.7017148,1228.7017148,3,1.73912600000007,1230.4601675,1230.4601675,1230.4601675,1230.4601675,1230.4601675,1230.4601675,1230.4601675,1230.4601675,None,None,None,,,,,,,,,,1211.8098994999998,1211.8098994999998,None,,,,1211.8098994999998,1211.8098994999998,1225.0547273999998,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Head_X_For', 'R_Base_X_For', 'R_Head_Z_Back', 'R_Head_X_For']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Base_X_For', 'movement': 'R_Head_Z_Back'}",movement,"['localisation', 'movement']",R_Head_Z_Back,2,2,robot,2,False,True,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,2,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,1230.4601675,1232.5344636999998,,,1247.1837710999998,1247.1837710999998,1247.1837710999998,3,2.6971807999999697,1249.9344698999998,1253.1859794999998,1249.9344698999998,1253.1859794999998,1249.9344698999998,1253.1859794999998,1249.9344698999998,1253.1859794999998,61.01851851851852,1.997694700000011,space,,,3.201454599999934,,,,,,,1230.4601675,1230.4601675,None,,,,1230.4601675,1230.4601675,1243.5390886999999,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Torso_X_For', 'R_Arm_X_Back', 'L_Arm_X_Back', 'R_Arm_Y_For']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Torso_X_For', 'movement': 'R_Arm_Y_For'}",localisation,['localisation'],R_Torso_X_For,0,1,robot,2,True,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,2,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,1253.8598347999998,1255.9317165999998,,,1270.6160094,1270.6160094,1270.6160094,3,2.135937400000003,1272.7766525,1272.7766525,1272.7766525,1272.7766525,1272.7766525,1272.7766525,1272.7766525,1272.7766525,None,None,None,,,,,,,,,,1253.1859794999998,1253.1859794999998,space,0.6474472999999676,,,,,1267.1037531,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Head_Y_For', 'L_Torso_Z_Back', 'R_Head_Z_For', 'L_Head_Z_Back']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_Y_For'}",movement,['movement'],L_Head_Y_For,0,1,robot,2,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,2,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,1272.7766525,1274.8507487,,,1289.4988446999998,1289.4988446999998,1289.4988446999998,2,0.581749900000105,1290.1102073,1290.1102073,1290.1102073,1290.1102073,1290.1102073,1290.1102073,1290.1102073,1290.1102073,None,None,None,,,,,,,,,,1272.7766525,1272.7766525,None,,,,1272.7766525,1272.7766525,1285.8641945999998,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Base_X_For', 'R_Torso_X_Back', 'L_Base_X_Back', 'R_Base_Y_For']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Base_Y_For'}",laterality,['laterality'],L_Base_X_Back,2,1,robot,2,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,2,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,1290.1102073,1292.1854489999998,,,1306.8529529,1306.8529529,1306.8529529,3,0.40344759999983637,1307.2766818,1307.2766818,1307.2766818,1307.2766818,1307.2766818,1307.2766818,1307.2766818,1307.2766818,None,None,None,,,,,,,,,,1290.1102073,1290.1102073,None,,,,1290.1102073,1290.1102073,1303.2142276999998,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Arm_Y_Back', 'R_Base_Y_Back', 'R_Arm_Y_For', 'R_Arm_Z_For']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Arm_Z_For'}",localisation,['localisation'],R_Base_Y_Back,1,1,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,2,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,1307.2766818,1309.356304,,,1324.0371197,1324.0371197,1324.0371197,2,0.3167626999999271,1324.3768102,1324.3768102,1324.3768102,1324.3768102,1324.3768102,1324.3768102,1324.3768102,1324.3768102,None,None,None,,,,,,,,,,1307.2766818,1307.2766818,None,,,,1307.2766818,1307.2766818,1320.4016394999999,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Arm_X_Back', 'L_Head_X_For', 'R_Head_X_For', 'L_Head_Y_Back']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Arm_X_Back', 'movement': 'L_Head_Y_Back'}",movement,['movement'],L_Head_Y_Back,3,1,robot,2,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,2,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,1324.3768102,1326.4505004,,,1341.1806287999998,1341.1806287999998,1341.1806287999998,4,2.141203699999906,1343.3435900999998,1343.3435900999998,1343.3435900999998,1343.3435900999998,1343.3435900999998,1343.3435900999998,1343.3435900999998,1343.3435900999998,None,None,None,,,,,,,,,,1324.3768102,1324.3768102,None,,,,1324.3768102,1324.3768102,1337.5468626999998,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Head_Z_Back', 'L_Arm_Y_For', 'R_Head_Y_For', 'L_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Arm_Y_For', 'movement': 'L_Head_Z_Back'}",localisation,['localisation'],L_Arm_Y_For,1,1,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,2,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,1343.3435900999998,1345.4171466999999,,,1360.2152019999999,1360.2152019999999,1360.2152019999999,2,0.41868529999977966,1360.6600546999998,1360.6600546999998,1360.6600546999998,1360.6600546999998,1360.6600546999998,1360.6600546999998,1360.6600546999998,1360.6600546999998,None,None,None,,,,,,,,,,1343.3435900999998,1343.3435900999998,None,,,,1343.3435900999998,1343.3435900999998,1356.5793018999998,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Head_Z_Back', 'R_Head_X_Back', 'R_Base_X_For', 'L_Head_X_For']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Base_X_For', 'movement': 'R_Head_Z_Back'}",movement,['movement'],R_Head_Z_Back,0,1,robot,2,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,2,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,1360.6600546999998,1362.7535183999998,,,1377.4007064,1377.4007064,1377.4007064,2,2.336649699999853,1379.7602516,1379.7602516,1379.7602516,1379.7602516,1379.7602516,1379.7602516,1379.7602516,1379.7602516,None,None,None,,,,,,,,,,1360.6600546999998,1360.6600546999998,None,,,,1360.6600546999998,1360.6600546999998,1373.8194961,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Arm_Z_For', 'R_Base_Z_For', 'R_Arm_Y_Back', 'L_Arm_Z_For']","{'laterality': 'L_Arm_Z_For', 'localisation': 'R_Base_Z_For', 'movement': 'R_Arm_Y_Back'}",laterality,['laterality'],L_Arm_Z_For,3,1,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,2,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,1379.7602516,1381.8307687,,,1396.6663377999998,1396.6663377999998,1396.6663377999998,4,0.3189495999998968,1397.0102006999998,1397.0102006999998,1397.0102006999998,1397.0102006999998,1397.0102006999998,1397.0102006999998,1397.0102006999998,1397.0102006999998,None,None,None,,,,,,,,,,1379.7602516,1379.7602516,None,,,,1379.7602516,1379.7602516,1393.0232512,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['R_Torso_Z_For', 'L_Arm_Z_Back', 'L_Torso_Y_Back', 'L_Torso_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Torso_Y_Back'}",laterality,['laterality'],R_Torso_Z_For,0,1,robot,2,False,True,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,2,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,1397.0102006999998,1399.0835037,,,1413.7464713,1413.7464713,1413.7464713,1,0.39000529999988487,1414.1849570999998,1417.3929056,1414.1849570999998,1417.3929056,1414.1849570999998,1417.3929056,1414.1849570999998,1417.3929056,46.666666666666664,2.3898887000000286,space,,,3.1669249000000406,,,,,,,1397.0102006999998,1397.0102006999998,None,,,,1397.0102006999998,1397.0102006999998,1410.1141939,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_bottom_Z_0', 'blue_bottom_X_45', 'red_top_L_45', 'red_bottom_C_45']","{'color': 'blue_bottom_X_45', 'position': 'red_top_L_45', 'orientation': 'red_bottom_Z_0'}",orientation,['orientation'],red_bottom_Z_0,0,1,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,1418.060096,1420.1158495,,,1428.7879509999998,1428.7879509999998,1428.7879509999998,1,0.004174199999752659,1428.8170272,1428.8170272,1428.8170272,1428.8170272,1428.8170272,1428.8170272,1428.8170272,1428.8170272,None,None,None,,,,,,,,,,1417.3929056,1417.3929056,space,0.6476207999998138,1426.7710557999999,1428.7879509999998,,,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_top_D_45', 'red_top_B_45', 'red_bottom_T_45', 'red_top_F_0']","{'color': 'blue_top_D_45', 'position': 'red_bottom_T_45', 'orientation': 'red_top_F_0'}",orientation,['orientation'],red_top_F_0,3,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,1428.8170272,1430.8828618999999,,,1439.7575528,1439.7575528,1439.7575528,4,0.2514029999998826,1440.0269793,1440.0269793,1440.0269793,1440.0269793,1440.0269793,1440.0269793,1440.0269793,1440.0269793,None,None,None,,,,,,,,,,1428.8170272,1428.8170272,None,,1437.7404356999998,1439.7575528,1428.8170272,1428.8170272,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
