sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject
"['red_left_K_45', 'blue_right_C_45', 'red_right_F_45', 'red_right_L_0']","{'color': 'blue_right_C_45', 'position': 'red_left_K_45', 'orientation': 'red_right_L_0'}",color,"['color', 'orientation', 'position']",blue_right_C_45,1,3,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_bottom_Z_0', 'blue_left_P_45', 'red_left_D_0', 'blue_left_M_0']","{'color': 'red_left_D_0', 'position': 'blue_bottom_Z_0', 'orientation': 'blue_left_P_45'}",orientation,"['color', 'orientation', 'position']",blue_left_P_45,1,3,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_left_W_0', 'blue_bottom_B_0', 'blue_left_H_45', 'red_left_L_0']","{'color': 'red_left_L_0', 'position': 'blue_bottom_B_0', 'orientation': 'blue_left_H_45'}",orientation,"['color', 'orientation', 'position']",blue_left_H_45,2,3,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_top_N_0', 'blue_bottom_H_0', 'red_bottom_T_45', 'red_bottom_H_0']","{'color': 'blue_bottom_H_0', 'position': 'red_top_N_0', 'orientation': 'red_bottom_T_45'}",color,"['color', 'orientation', 'position']",blue_bottom_H_0,1,3,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_bottom_H_0', 'red_right_V_45', 'blue_right_Q_0', 'red_right_P_0']","{'color': 'blue_right_Q_0', 'position': 'red_bottom_H_0', 'orientation': 'red_right_V_45'}",position,"['color', 'orientation', 'position']",red_bottom_H_0,0,3,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_bottom_D_0', 'red_top_T_0', 'red_top_N_45', 'blue_top_D_0']","{'color': 'blue_top_D_0', 'position': 'red_bottom_D_0', 'orientation': 'red_top_N_45'}",position,"['color', 'orientation', 'position']",red_bottom_D_0,0,3,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_top_K_0', 'blue_bottom_J_0', 'red_top_B_0', 'blue_top_C_45']","{'color': 'red_top_B_0', 'position': 'blue_bottom_J_0', 'orientation': 'blue_top_C_45'}",orientation,"['color', 'orientation', 'position']",blue_top_C_45,3,3,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_bottom_P_45', 'red_bottom_G_45', 'blue_right_H_45', 'blue_bottom_H_0']","{'color': 'red_bottom_G_45', 'position': 'blue_right_H_45', 'orientation': 'blue_bottom_H_0'}",color,"['color', 'orientation', 'position']",red_bottom_G_45,1,3,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_top_F_45', 'red_top_J_0', 'blue_left_B_0', 'blue_top_W_0']","{'color': 'red_top_J_0', 'position': 'blue_left_B_0', 'orientation': 'blue_top_F_45'}",color,"['color', 'position']",red_top_J_0,1,2,letter,5,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_left_S_45', 'red_left_V_45', 'red_bottom_P_45', 'red_left_F_0']","{'color': 'blue_left_S_45', 'position': 'red_bottom_P_45', 'orientation': 'red_left_F_0'}",position,"['color', 'position']",red_bottom_P_45,2,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_right_R_0', 'blue_right_C_0', 'red_right_N_45', 'red_top_C_0']","{'color': 'blue_right_C_0', 'position': 'red_top_C_0', 'orientation': 'red_right_N_45'}",orientation,"['orientation', 'position']",red_right_N_45,2,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_top_G_45', 'blue_left_S_45', 'red_left_R_45', 'blue_left_K_0']","{'color': 'red_left_R_45', 'position': 'blue_top_G_45', 'orientation': 'blue_left_K_0'}",color,"['color', 'position']",red_left_R_45,2,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_right_S_45', 'blue_right_W_0', 'red_right_T_45', 'blue_bottom_D_45']","{'color': 'red_right_T_45', 'position': 'blue_bottom_D_45', 'orientation': 'blue_right_W_0'}",orientation,"['color', 'orientation']",blue_right_W_0,1,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_left_F_0', 'red_left_D_45', 'blue_bottom_M_45', 'blue_left_G_45']","{'color': 'red_left_D_45', 'position': 'blue_bottom_M_45', 'orientation': 'blue_left_F_0'}",color,"['color', 'orientation']",red_left_D_45,1,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_top_T_0', 'red_top_D_45', 'blue_left_X_45', 'blue_top_V_45']","{'color': 'red_top_D_45', 'position': 'blue_left_X_45', 'orientation': 'blue_top_T_0'}",position,"['orientation', 'position']",blue_left_X_45,2,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_bottom_Z_45', 'blue_top_F_45', 'red_bottom_B_45', 'blue_bottom_F_0']","{'color': 'red_bottom_B_45', 'position': 'blue_top_F_45', 'orientation': 'blue_bottom_F_0'}",orientation,"['color', 'orientation']",blue_bottom_F_0,3,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_left_D_0', 'blue_right_J_0', 'red_right_F_0', 'red_right_P_45']","{'color': 'blue_right_J_0', 'position': 'red_left_D_0', 'orientation': 'red_right_P_45'}",position,"['orientation', 'position']",red_left_D_0,0,2,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_top_M_45', 'red_top_C_0', 'red_top_R_45', 'red_bottom_M_45']","{'color': 'blue_top_M_45', 'position': 'red_bottom_M_45', 'orientation': 'red_top_C_0'}",position,['position'],red_bottom_M_45,3,1,letter,5,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_bottom_B_45', 'blue_right_G_45', 'red_right_V_0', 'red_right_F_45']","{'color': 'blue_right_G_45', 'position': 'red_bottom_B_45', 'orientation': 'red_right_V_0'}",orientation,['orientation'],red_right_V_0,2,1,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_top_R_45', 'blue_right_M_0', 'red_top_J_0', 'blue_top_C_0']","{'color': 'red_top_J_0', 'position': 'blue_right_M_0', 'orientation': 'blue_top_R_45'}",position,['position'],blue_right_M_0,1,1,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_left_T_0', 'blue_bottom_H_45', 'red_bottom_L_0', 'blue_bottom_W_0']","{'color': 'red_bottom_L_0', 'position': 'blue_left_T_0', 'orientation': 'blue_bottom_H_45'}",orientation,['orientation'],blue_bottom_H_45,1,1,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_right_H_0', 'blue_top_Z_0', 'red_right_Q_0', 'blue_right_W_45']","{'color': 'red_right_Q_0', 'position': 'blue_top_Z_0', 'orientation': 'blue_right_W_45'}",color,['color'],red_right_Q_0,2,1,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_top_X_45', 'blue_top_X_45', 'red_top_F_0', 'red_left_V_45']","{'color': 'blue_top_X_45', 'position': 'red_left_V_45', 'orientation': 'red_top_F_0'}",color,['color'],blue_top_X_45,1,1,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_bottom_D_0', 'red_left_K_45', 'blue_left_M_0', 'red_left_L_0']","{'color': 'blue_left_M_0', 'position': 'red_bottom_D_0', 'orientation': 'red_left_K_45'}",color,['color'],blue_left_M_0,2,1,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['blue_left_G_45', 'red_left_C_0', 'blue_left_Q_0', 'blue_top_R_0']","{'color': 'red_left_C_0', 'position': 'blue_top_R_0', 'orientation': 'blue_left_G_45'}",position,['position'],blue_top_R_0,3,1,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['red_top_K_0', 'red_left_N_0', 'red_top_M_45', 'blue_top_T_0']","{'color': 'blue_top_T_0', 'position': 'red_left_N_0', 'orientation': 'red_top_M_45'}",orientation,['orientation'],red_top_M_45,2,1,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2
"['L_Head_Y_For', 'L_Arm_Z_For', 'L_Head_Z_Back', 'R_Head_Z_Back']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Head_Y_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,1,3,robot,6,True,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\L_Arm_Z_For.mp4,2
"['L_Base_Z_For', 'R_Head_Z_Back', 'R_Base_Z_For', 'R_Base_Y_For']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Base_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_Z_For,0,3,robot,6,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,2
"['R_Base_X_Back', 'R_Torso_X_Back', 'R_Base_Z_For', 'L_Base_X_Back']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Base_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_X_Back,3,3,robot,6,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,2
"['R_Head_X_Back', 'L_Head_X_Back', 'L_Arm_X_For', 'L_Head_Z_For']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Head_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_X_Back,0,3,robot,6,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,2
"['L_Base_Y_For', 'R_Arm_Y_Back', 'R_Base_Y_Back', 'R_Base_X_Back']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Base_X_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Base_X_Back,3,3,robot,6,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,2
"['R_Torso_Y_Back', 'R_Arm_Y_Back', 'L_Torso_Y_For', 'R_Torso_X_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Torso_X_For'}",movement,"['laterality', 'localisation', 'movement']",R_Torso_X_For,3,3,robot,6,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,2
"['L_Torso_Z_Back', 'R_Torso_Z_For', 'R_Base_Z_Back', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Torso_Y_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Base_Z_Back,2,3,robot,6,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,2
"['L_Torso_X_Back', 'R_Torso_Y_Back', 'R_Torso_X_For', 'R_Base_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Torso_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Torso_Y_Back,1,3,robot,6,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,2
"['L_Torso_Z_Back', 'R_Torso_Y_Back', 'R_Torso_Z_Back', 'R_Base_Z_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Torso_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Base_Z_Back,3,3,robot,6,False,True,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,2
"['R_Base_X_For', 'R_Base_Y_Back', 'R_Head_Y_Back', 'L_Base_Y_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Base_X_For'}",laterality,['laterality'],L_Base_Y_For,3,1,robot,6,True,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,2
"['L_Torso_Y_Back', 'R_Base_Y_Back', 'R_Torso_X_For', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Torso_X_For'}",localisation,['localisation'],R_Base_Y_Back,1,1,robot,6,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,2
"['L_Arm_Z_For', 'L_Arm_Y_Back', 'R_Arm_Y_For', 'L_Base_Y_For']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Arm_Z_For'}",movement,['movement'],L_Arm_Z_For,0,1,robot,6,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,2
"['L_Base_Z_Back', 'R_Arm_Z_Back', 'R_Base_Z_For', 'R_Base_Y_Back']","{'laterality': 'L_Base_Z_Back', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Base_Y_Back'}",localisation,['localisation'],R_Arm_Z_Back,1,1,robot,6,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,2
"['L_Head_Z_For', 'L_Torso_Z_Back', 'R_Head_Z_For', 'L_Head_X_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_X_For'}",movement,['movement'],L_Head_X_For,3,1,robot,6,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,2
"['R_Arm_Z_For', 'R_Arm_Y_For', 'R_Head_Z_Back', 'L_Arm_Z_For']","{'laterality': 'L_Arm_Z_For', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Arm_Y_For'}",laterality,['laterality'],L_Arm_Z_For,3,1,robot,6,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,2
"['R_Head_Z_For', 'R_Head_Y_Back', 'R_Arm_Z_Back', 'L_Head_Z_Back']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Head_Y_Back'}",localisation,['localisation'],R_Arm_Z_Back,2,1,robot,6,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,2
"['L_Head_Z_Back', 'L_Head_Y_For', 'R_Head_Y_Back', 'L_Base_Y_For']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Base_Y_For', 'movement': 'L_Head_Z_Back'}",movement,['movement'],L_Head_Z_Back,0,1,robot,6,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,2
"['R_Head_X_For', 'R_Torso_X_For', 'L_Head_X_Back', 'R_Head_Y_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Torso_X_For', 'movement': 'R_Head_Y_Back'}",laterality,['laterality'],L_Head_X_Back,2,1,robot,6,False,True,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,2
"['R_Arm_X_For', 'R_Head_X_Back', 'R_Head_Y_Back', 'L_Head_X_For']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Arm_X_For', 'movement': 'R_Head_Y_Back'}",movement,"['localisation', 'movement']",R_Head_Y_Back,2,2,robot,6,True,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Head_Y_Back.mp4,2
"['R_Head_Y_Back', 'R_Torso_Y_Back', 'R_Head_X_For', 'L_Head_Y_For']","{'laterality': 'L_Head_Y_For', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Head_X_For'}",localisation,"['laterality', 'localisation']",R_Torso_Y_Back,1,2,robot,6,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,2
"['R_Base_X_Back', 'R_Base_Z_Back', 'L_Base_X_For', 'R_Arm_X_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Arm_X_For', 'movement': 'R_Base_Z_Back'}",laterality,"['laterality', 'movement']",L_Base_X_For,2,2,robot,6,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Base_X_For.mp4,2
"['L_Base_X_For', 'L_Head_X_For', 'L_Base_Y_Back', 'R_Base_X_For']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Head_X_For', 'movement': 'L_Base_Y_Back'}",localisation,"['laterality', 'localisation']",L_Head_X_For,1,2,robot,6,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,2
"['R_Torso_Z_For', 'R_Torso_Y_Back', 'R_Arm_Z_Back', 'L_Torso_Z_For']","{'laterality': 'L_Torso_Z_For', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Torso_Y_Back'}",movement,"['localisation', 'movement']",R_Torso_Y_Back,1,2,robot,6,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,2
"['R_Head_Y_For', 'R_Base_Z_Back', 'L_Base_Y_For', 'R_Base_Y_Back']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Base_Z_Back'}",laterality,"['laterality', 'movement']",L_Base_Y_For,2,2,robot,6,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Base_Y_For.mp4,2
"['L_Head_Y_For', 'L_Arm_Z_For', 'L_Head_Z_Back', 'R_Head_Z_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Head_Y_For'}",movement,"['laterality', 'movement']",L_Head_Y_For,0,2,robot,6,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,2
"['R_Base_X_Back', 'L_Base_X_Back', 'L_Head_X_Back', 'L_Base_Z_Back']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Base_Z_Back'}",laterality,"['laterality', 'movement']",R_Base_X_Back,0,2,robot,6,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,2
"['L_Head_Z_Back', 'L_Head_X_Back', 'R_Head_Z_For', 'L_Torso_Z_Back']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_X_Back'}",localisation,"['localisation', 'movement']",L_Torso_Z_Back,3,2,robot,6,False,True,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,2
