sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_right_J_45', 'blue_right_R_0', 'blue_bottom_H_0', 'red_right_S_0']","{'color': 'red_right_S_0', 'position': 'blue_bottom_H_0', 'orientation': 'blue_right_J_45'}",color,"['color', 'orientation', 'position']",red_right_S_0,3,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,1029.5927483001724,,,1040.1301607000642,1040.1301607000642,1040.1301607000642,4,1.263180200010538,1041.4160313000903,1041.4160313000903,1041.4160313000903,1041.4160313000903,1041.4160313000903,1041.4160313000903,1041.4160313000903,1041.4160313000903,None,None,None,,,,1031.6635443000123,,,,,,,,1029.5927483001724,1029.5927483001724,None,,,1029.5927483001724,1029.5927483001724,1038.093506500125,1040.1301607000642,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_bottom_X_45', 'blue_left_C_0', 'blue_bottom_D_0', 'red_bottom_Z_0']","{'color': 'red_bottom_Z_0', 'position': 'blue_left_C_0', 'orientation': 'blue_bottom_X_45'}",orientation,"['color', 'orientation', 'position']",blue_bottom_X_45,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,1041.4160313000903,,,1052.1538082002662,1052.1538082002662,1052.1538082002662,1,5.359042400028557,1057.5310772000812,1057.5310772000812,1057.5310772000812,1057.5310772000812,1057.5310772000812,1057.5310772000812,1057.5310772000812,1057.5310772000812,None,None,None,,,,1043.4867977001704,,,,,,,,1041.4160313000903,1041.4160313000903,None,,,1041.4160313000903,1041.4160313000903,1050.1332363002002,1052.1538082002662,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_left_L_45', 'red_left_H_0', 'blue_left_Z_0', 'blue_bottom_D_0']","{'color': 'red_left_H_0', 'position': 'blue_bottom_D_0', 'orientation': 'blue_left_L_45'}",orientation,"['color', 'orientation', 'position']",blue_left_L_45,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,1057.5310772000812,,,1068.4692862001248,1068.4692862001248,1068.4692862001248,1,2.8035305002704263,1071.2914768001065,1071.2914768001065,1071.2914768001065,1071.2914768001065,1071.2914768001065,1071.2914768001065,1071.2914768001065,1071.2914768001065,None,None,None,,,,1059.60182860028,,,,,,,,1057.5310772000812,1057.5310772000812,None,,,1057.5310772000812,1057.5310772000812,1066.2482973001897,1068.4692862001248,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_bottom_P_0', 'red_bottom_X_45', 'blue_top_S_45', 'blue_bottom_S_45']","{'color': 'red_bottom_X_45', 'position': 'blue_top_S_45', 'orientation': 'blue_bottom_P_0'}",orientation,"['color', 'orientation', 'position']",blue_bottom_P_0,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,1071.2914768001065,,,1082.2297175000422,1082.2297175000422,1082.2297175000422,1,2.0989935998804867,1084.3505306001753,1084.3505306001753,1084.3505306001753,1084.3505306001753,1084.3505306001753,1084.3505306001753,1084.3505306001753,1084.3505306001753,None,None,None,,,,1073.3622600003146,,,,,,,,1071.2914768001065,1071.2914768001065,None,,,1071.2914768001065,1071.2914768001065,1080.0087415003218,1082.2297175000422,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_bottom_M_0', 'red_bottom_K_45', 'blue_bottom_S_45', 'red_right_R_45']","{'color': 'blue_bottom_S_45', 'position': 'red_right_R_45', 'orientation': 'red_bottom_M_0'}",color,"['color', 'orientation', 'position']",blue_bottom_S_45,2,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,1084.3505306001753,,,1094.887970900163,1094.887970900163,1094.887970900163,3,1.4727483997121453,1096.390912100207,1096.390912100207,1096.390912100207,1096.390912100207,1096.390912100207,1096.390912100207,1096.390912100207,1096.390912100207,None,None,None,,,,1086.4045583000407,,,,,,,,1084.3505306001753,1084.3505306001753,None,,,1084.3505306001753,1084.3505306001753,1092.8684283001348,1094.887970900163,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_bottom_K_45', 'red_top_D_45', 'blue_top_C_45', 'blue_top_S_0']","{'color': 'red_top_D_45', 'position': 'blue_bottom_K_45', 'orientation': 'blue_top_S_0'}",position,"['color', 'orientation', 'position']",blue_bottom_K_45,0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,1096.390912100207,,,1107.1287148003466,1107.1287148003466,1107.1287148003466,1,3.360581200104207,1110.518711199984,1110.518711199984,1110.518711199984,1110.518711199984,1110.518711199984,1110.518711199984,1110.518711199984,1110.518711199984,None,None,None,,,,1098.4616622002795,,,,,,,,1096.390912100207,1096.390912100207,None,,,1096.390912100207,1096.390912100207,1104.9077265001833,1107.1287148003466,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_bottom_X_0', 'blue_top_V_0', 'red_top_H_0', 'red_top_H_45']","{'color': 'blue_top_V_0', 'position': 'red_bottom_X_0', 'orientation': 'red_top_H_45'}",color,"['color', 'orientation', 'position']",blue_top_V_0,1,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,1110.518711199984,,,1121.2565063000657,1121.2565063000657,1121.2565063000657,2,1.1600820999592543,1122.4421268003061,1122.4421268003061,1122.4421268003061,1122.4421268003061,1122.4421268003061,1122.4421268003061,1122.4421268003061,1122.4421268003061,None,None,None,,,,1112.5894221002236,,,,,,,,1110.518711199984,1110.518711199984,None,,,1110.518711199984,1110.518711199984,1119.2192528001033,1121.2565063000657,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_top_C_0', 'blue_top_S_45', 'blue_top_J_0', 'blue_right_M_0']","{'color': 'red_top_C_0', 'position': 'blue_right_M_0', 'orientation': 'blue_top_S_45'}",position,"['color', 'orientation', 'position']",blue_right_M_0,3,3,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,1122.4421268003061,,,1133.3803685000166,1133.3803685000166,1133.3803685000166,4,1.3567006001248956,1134.7998394002207,1138.4570335000753,1134.7998394002207,1138.4570335000753,1134.7998394002207,1138.4570335000753,1134.7998394002207,1138.4570335000753,50.079365079365076,3.0655828998424113,space,,,,1124.5130115002394,3.5933719002641737,,,,,,,1122.4421268003061,1122.4421268003061,None,,,1122.4421268003061,1122.4421268003061,1131.3598234001547,1133.3803685000166,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_left_L_45', 'blue_bottom_C_45', 'red_left_Z_45', 'blue_left_M_0']","{'color': 'red_left_Z_45', 'position': 'blue_bottom_C_45', 'orientation': 'blue_left_M_0'}",position,['position'],blue_bottom_C_45,1,1,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,1139.8097132002003,,,1150.1634121001698,1150.1634121001698,1150.1634121001698,2,0.365762900095433,1150.5474726003595,1150.5474726003595,1150.5474726003595,1150.5474726003595,1150.5474726003595,1150.5474726003595,1150.5474726003595,1150.5474726003595,None,None,None,,,,,,,,,,,,1138.4570335000753,1138.4570335000753,space,1.3275986001826823,,,,1148.1428185002878,1150.1634121001698,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_right_N_0', 'blue_left_K_0', 'blue_right_F_0', 'blue_right_J_45']","{'color': 'red_right_N_0', 'position': 'blue_left_K_0', 'orientation': 'blue_right_J_45'}",color,['color'],red_right_N_0,0,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,1150.5474726003595,,,1161.5191112002358,1161.5191112002358,1161.5191112002358,1,0.4424936999566853,1161.9866834003478,1161.9866834003478,1161.9866834003478,1161.9866834003478,1161.9866834003478,1161.9866834003478,1161.9866834003478,1161.9866834003478,None,None,None,,,,1152.618283800315,,,,,,,,1150.5474726003595,1150.5474726003595,None,,,1150.5474726003595,1150.5474726003595,1159.281392100267,1161.5191112002358,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_left_M_0', 'blue_top_P_45', 'red_top_N_0', 'blue_top_F_0']","{'color': 'red_top_N_0', 'position': 'blue_left_M_0', 'orientation': 'blue_top_P_45'}",position,['position'],blue_left_M_0,0,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,1161.9866834003478,,,1172.5240716002882,1172.5240716002882,1172.5240716002882,1,0.5328609002754092,1173.0756716001779,1173.0756716001779,1173.0756716001779,1173.0756716001779,1173.0756716001779,1173.0756716001779,1173.0756716001779,1173.0756716001779,None,None,None,,,,1164.0575140002184,,,,,,,,1161.9866834003478,1161.9866834003478,None,,,1161.9866834003478,1161.9866834003478,1170.503535900265,1172.5240716002882,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_left_B_45', 'red_left_Z_45', 'blue_bottom_Q_45', 'blue_left_M_0']","{'color': 'red_left_Z_45', 'position': 'blue_bottom_Q_45', 'orientation': 'blue_left_M_0'}",color,['color'],red_left_Z_45,1,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,1173.0756716001779,,,1183.9966808999889,1183.9966808999889,1183.9966808999889,2,0.35581269999966025,1184.3807586003095,1184.3807586003095,1184.3807586003095,1184.3807586003095,1184.3807586003095,1184.3807586003095,1184.3807586003095,1184.3807586003095,None,None,None,,,,1175.145964700263,,,,,,,,1173.0756716001779,1173.0756716001779,None,,,1173.0756716001779,1173.0756716001779,1181.7924983999692,1183.9966808999889,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_bottom_M_0', 'red_bottom_H_45', 'blue_bottom_F_45', 'red_right_T_45']","{'color': 'blue_bottom_F_45', 'position': 'red_right_T_45', 'orientation': 'red_bottom_M_0'}",position,['position'],red_right_T_45,3,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,1184.3807586003095,,,1195.318958800286,1195.318958800286,1195.318958800286,4,1.2033338998444378,1196.5547202001326,1196.5547202001326,1196.5547202001326,1196.5547202001326,1196.5547202001326,1196.5547202001326,1196.5547202001326,1196.5547202001326,None,None,None,,,,1186.4515545000322,,,,,,,,1184.3807586003095,1184.3807586003095,None,,,1184.3807586003095,1184.3807586003095,1193.2983217001893,1195.318958800286,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_left_V_0', 'blue_right_G_0', 'blue_right_R_45', 'red_right_R_0']","{'color': 'red_right_R_0', 'position': 'blue_left_V_0', 'orientation': 'blue_right_R_45'}",orientation,['orientation'],blue_right_R_45,2,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,1196.5547202001326,,,1207.292512900196,1207.292512900196,1207.292512900196,3,0.6922490000724792,1208.0105846002698,1208.0105846002698,1208.0105846002698,1208.0105846002698,1208.0105846002698,1208.0105846002698,1208.0105846002698,1208.0105846002698,None,None,None,,,,1198.6255487003364,,,,,,,,1196.5547202001326,1196.5547202001326,None,,,1196.5547202001326,1196.5547202001326,1205.2552328999154,1207.292512900196,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_bottom_B_45', 'red_top_X_0', 'red_top_J_45', 'blue_top_X_45']","{'color': 'blue_top_X_45', 'position': 'red_bottom_B_45', 'orientation': 'red_top_X_0'}",color,['color'],blue_top_X_45,3,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,1208.0105846002698,,,1218.7483605002053,1218.7483605002053,1218.7483605002053,4,0.47713600005954504,1219.2493738001212,1219.2493738001212,1219.2493738001212,1219.2493738001212,1219.2493738001212,1219.2493738001212,1219.2493738001212,1219.2493738001212,None,None,None,,,,1210.0813808999956,,,,,,,,1208.0105846002698,1208.0105846002698,None,,,1208.0105846002698,1208.0105846002698,1216.7278917999938,1218.7483605002053,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_bottom_R_0', 'red_bottom_R_0', 'red_bottom_F_45', 'red_right_N_0']","{'color': 'blue_bottom_R_0', 'position': 'red_right_N_0', 'orientation': 'red_bottom_F_45'}",orientation,['orientation'],red_bottom_F_45,2,1,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,1219.2493738001212,,,1230.0039939000271,1230.0039939000271,1230.0039939000271,3,0.4447310999967158,1230.4714929000475,1230.4714929000475,1230.4714929000475,1230.4714929000475,1230.4714929000475,1230.4714929000475,1230.4714929000475,1230.4714929000475,None,None,None,,,,1221.3201959002763,,,,,,,,1219.2493738001212,1219.2493738001212,None,,,1219.2493738001212,1219.2493738001212,1227.966749300249,1230.0039939000271,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_right_T_0', 'red_left_N_0', 'red_right_T_45', 'red_right_S_0']","{'color': 'blue_right_T_0', 'position': 'red_left_N_0', 'orientation': 'red_right_T_45'}",orientation,['orientation'],red_right_T_45,2,1,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,1230.4714929000475,,,1241.6101143001579,1241.6101143001579,1241.6101143001579,3,1.0547421998344362,1242.7289422000758,1247.6720096003264,1242.7289422000758,1247.6720096003264,1242.7289422000758,1247.6720096003264,1242.7289422000758,1247.6720096003264,31.98412698412698,3.5850722999311984,space,,,,1232.5422792001627,4.87169099971652,,,,,,,1230.4714929000475,1230.4714929000475,None,,,1230.4714929000475,1230.4714929000475,1239.3891917001456,1241.6101143001579,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_top_W_0', 'red_top_L_45', 'blue_top_F_45', 'blue_bottom_K_45']","{'color': 'red_top_L_45', 'position': 'blue_bottom_K_45', 'orientation': 'blue_top_W_0'}",position,"['color', 'position']",blue_bottom_K_45,3,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,1252.7820727000944,,,1263.3194769001566,1263.3194769001566,1263.3194769001566,4,1.6016855998896062,1264.9393329001032,1264.9393329001032,1264.9393329001032,1264.9393329001032,1264.9393329001032,1264.9393329001032,1264.9393329001032,1264.9393329001032,None,None,None,,,,,,,,,,,,1247.6720096003264,1247.6720096003264,space,5.081865000072867,,,,1261.299002200365,1263.3194769001566,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_right_M_0', 'red_top_N_0', 'blue_right_R_0', 'red_right_F_45']","{'color': 'blue_right_R_0', 'position': 'red_top_N_0', 'orientation': 'red_right_F_45'}",color,"['color', 'orientation']",blue_right_R_0,2,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,1264.9393329001032,,,1275.877508000005,1275.877508000005,1275.877508000005,3,1.6437425999902189,1277.547470800113,1277.547470800113,1277.547470800113,1277.547470800113,1277.547470800113,1277.547470800113,1277.547470800113,1277.547470800113,None,None,None,,,,1267.010165499989,,,,,,,,1264.9393329001032,1264.9393329001032,None,,,1264.9393329001032,1264.9393329001032,1273.6564739001915,1275.877508000005,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_top_D_0', 'blue_top_K_0', 'blue_top_S_45', 'blue_right_G_0']","{'color': 'red_top_D_0', 'position': 'blue_right_G_0', 'orientation': 'blue_top_S_45'}",color,"['color', 'position']",red_top_D_0,0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,1277.547470800113,,,1288.5023650000803,1288.5023650000803,1288.5023650000803,1,1.0906380000524223,1289.6212417003699,1289.6212417003699,1289.6212417003699,1289.6212417003699,1289.6212417003699,1289.6212417003699,1289.6212417003699,1289.6212417003699,None,None,None,,,,1279.6183364000171,,,,,,,,1277.547470800113,1277.547470800113,None,,,1277.547470800113,1277.547470800113,1286.2980162999593,1288.5023650000803,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_right_B_0', 'red_bottom_F_45', 'red_right_J_45', 'blue_right_N_45']","{'color': 'blue_right_N_45', 'position': 'red_bottom_F_45', 'orientation': 'red_right_B_0'}",orientation,"['orientation', 'position']",red_right_B_0,0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,1289.6212417003699,,,1300.576144900173,1300.576144900173,1300.576144900173,1,3.1927738999947906,1303.7991289999336,1303.7991289999336,1303.7991289999336,1303.7991289999336,1303.7991289999336,1303.7991289999336,1303.7991289999336,1303.7991289999336,None,None,None,,,,1291.6920651001856,,,,,,,,1289.6212417003699,1289.6212417003699,None,,,1289.6212417003699,1289.6212417003699,1298.5388814001344,1300.576144900173,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['blue_right_K_45', 'red_right_T_0', 'blue_right_N_0', 'blue_bottom_H_0']","{'color': 'red_right_T_0', 'position': 'blue_bottom_H_0', 'orientation': 'blue_right_K_45'}",position,"['orientation', 'position']",blue_bottom_H_0,3,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,1303.7991289999336,,,1314.9544263002463,1314.9544263002463,1314.9544263002463,4,1.4783168002031744,1316.4573925002478,1316.4573925002478,1316.4573925002478,1316.4573925002478,1316.4573925002478,1316.4573925002478,1316.4573925002478,1316.4573925002478,None,None,None,,,,1305.8699380001053,,,,,,,,1303.7991289999336,1303.7991289999336,None,,,1303.7991289999336,1303.7991289999336,1312.7334314002655,1314.9544263002463,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_bottom_M_45', 'red_right_Q_0', 'blue_bottom_P_0', 'red_bottom_P_0']","{'color': 'blue_bottom_P_0', 'position': 'red_right_Q_0', 'orientation': 'red_bottom_M_45'}",position,"['orientation', 'position']",red_right_Q_0,1,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,1316.4573925002478,,,1327.3955797003582,1327.3955797003582,1327.3955797003582,2,1.4785704002715647,1328.8985203001648,1328.8985203001648,1328.8985203001648,1328.8985203001648,1328.8985203001648,1328.8985203001648,1328.8985203001648,1328.8985203001648,None,None,None,,,,1318.5282331001945,,,,,,,,1316.4573925002478,1316.4573925002478,None,,,1316.4573925002478,1316.4573925002478,1325.375066000037,1327.3955797003582,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_top_S_45', 'blue_top_R_0', 'blue_top_H_45', 'blue_left_W_45']","{'color': 'red_top_S_45', 'position': 'blue_left_W_45', 'orientation': 'blue_top_R_0'}",color,"['color', 'position']",red_top_S_45,0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,1328.8985203001648,,,1339.452666300349,1339.452666300349,1339.452666300349,1,1.284328700043261,1340.7551942002028,1340.7551942002028,1340.7551942002028,1340.7551942002028,1340.7551942002028,1340.7551942002028,1340.7551942002028,1340.7551942002028,None,None,None,,,,1330.969347300008,,,,,,,,1328.8985203001648,1328.8985203001648,None,,,1328.8985203001648,1328.8985203001648,1337.4322625002824,1339.452666300349,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['red_left_K_45', 'red_top_J_0', 'red_left_D_0', 'blue_left_D_0']","{'color': 'blue_left_D_0', 'position': 'red_top_J_0', 'orientation': 'red_left_K_45'}",orientation,"['orientation', 'position']",red_left_K_45,0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,1340.7551942002028,,,1351.3093548002653,1351.3093548002653,1351.3093548002653,1,1.115623400080949,1352.444884300232,1352.444884300232,1352.444884300232,1352.444884300232,1352.444884300232,1352.444884300232,1352.444884300232,1352.444884300232,None,None,None,,,,1342.8259696001187,,,,,,,,1340.7551942002028,1340.7551942002028,None,,,1340.7551942002028,1340.7551942002028,1349.2727055000141,1351.3093548002653,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
