sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
L_Torso_X_For,False,1,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,18,,,,,,,,,0,455,455,455,,,,,,,,,,,,,2317.2727979,2318.3524933999997,,,,,,,2321.9821411,2321.9821411,2321.9821411,2321.9821411,2321.9821411,2321.9821411,2321.9821411,2321.9821411,None,None,None,,,,,,,,,,,2317.2727979,2317.2727979,None,,,2318.3524933999997,,n,2317.2727979,2317.2727979,3.3740948999997613,2318.3524933999997,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Torso_X_For,True,1,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,18,,,,,,,,,0,456,456,456,,,,,,,,,,,,,2321.9821411,2323.0664266999997,,,,,,,2326.7087209,2326.7087209,2326.7087209,2326.7087209,2326.7087209,2326.7087209,2326.7087209,2326.7087209,None,None,None,,,,,,,,,,,2321.9821411,2321.9821411,None,,,2323.0664266999997,,c,2321.9821411,2321.9821411,3.3792588999994564,2323.0664266999997,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_X_For,False,1,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,18,,,,,,,,,0,457,457,457,,,,,,,,,,,,,2326.7087209,2327.7901739999998,,,,,,,2331.4372955,2331.4372955,2331.4372955,2331.4372955,2331.4372955,2331.4372955,2331.4372955,2331.4372955,None,None,None,,,,,,,,,,,2326.7087209,2326.7087209,None,,,2327.7901739999998,,None,2326.7087209,2326.7087209,,2327.7901739999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Base_Z_Back,False,1,robot,4,False,False,robot_stimuli\R_Base_Z_Back.mp4,18,,,,,,,,,0,458,458,458,,,,,,,,,,,,,2331.4372955,2332.5184308,,,,,,,2336.0567485,2336.0567485,2336.0567485,2336.0567485,2336.0567485,2336.0567485,2336.0567485,2336.0567485,None,None,None,,,,,,,,,,,2331.4372955,2331.4372955,None,,,2332.5184308,,n,2331.4372955,2331.4372955,3.41691349999968,2332.5184308,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Base_X_Back,False,1,robot,4,False,False,robot_stimuli\L_Base_X_Back.mp4,18,,,,,,,,,0,459,459,459,,,,,,,,,,,,,2336.0567485,2337.1357708,,,,,,,2340.7337008,2340.7337008,2340.7337008,2340.7337008,2340.7337008,2340.7337008,2340.7337008,2340.7337008,None,None,None,,,,,,,,,,,2336.0567485,2336.0567485,None,,,2337.1357708,,None,2336.0567485,2336.0567485,,2337.1357708,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Head_Z_Back,False,1,robot,4,False,False,robot_stimuli\L_Head_Z_Back.mp4,18,,,,,,,,,0,460,460,460,,,,,,,,,,,,,2340.7337008,2341.8193329,,,,,,,2345.4573249,2345.4573249,2345.4573249,2345.4573249,2345.4573249,2345.4573249,2345.4573249,2345.4573249,None,None,None,,,,,,,,,,,2340.7337008,2340.7337008,None,,,2341.8193329,,None,2340.7337008,2340.7337008,,2341.8193329,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_Z_Back,False,1,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,18,,,,,,,,,0,461,461,461,,,,,,,,,,,,,2345.4573249,2346.5380853,,,,,,,2350.1859283999997,2350.1859283999997,2350.1859283999997,2350.1859283999997,2350.1859283999997,2350.1859283999997,2350.1859283999997,2350.1859283999997,None,None,None,,,,,,,,,,,2345.4573249,2345.4573249,None,,,2346.5380853,,n,2345.4573249,2345.4573249,3.475923999999793,2346.5380853,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_Z_For,False,1,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,18,,,,,,,,,0,462,462,462,,,,,,,,,,,,,2350.1859283999997,2351.2698814,,,,,,,2354.9079584,2354.9079584,2354.9079584,2354.9079584,2354.9079584,2354.9079584,2354.9079584,2354.9079584,None,None,None,,,,,,,,,,,2350.1859283999997,2350.1859283999997,None,,,2351.2698814,,n,2350.1859283999997,2350.1859283999997,3.39181450000018,2351.2698814,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_X_Back,False,1,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,18,,,,,,,,,0,463,463,463,,,,,,,,,,,,,2354.9079584,2355.9906091,,,,,,,2359.6394645,2359.6394645,2359.6394645,2359.6394645,2359.6394645,2359.6394645,2359.6394645,2359.6394645,None,None,None,,,,,,,,,,,2354.9079584,2354.9079584,None,,,2355.9906091,,n,2354.9079584,2354.9079584,3.295931699999926,2355.9906091,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_Z_For,False,1,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,18,,,,,,,,,0,464,464,464,,,,,,,,,,,,,2359.6394645,2360.7198405999998,,,,,,,2364.3742189,2364.3742189,2364.3742189,2364.3742189,2364.3742189,2364.3742189,2364.3742189,2364.3742189,None,None,None,,,,,,,,,,,2359.6394645,2359.6394645,None,,,2360.7198405999998,,n,2359.6394645,2359.6394645,3.4622103000000948,2360.7198405999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Base_Y_Back,False,1,robot,4,False,False,robot_stimuli\R_Base_Y_Back.mp4,18,,,,,,,,,0,465,465,465,,,,,,,,,,,,,2364.3742189,2365.4513154,,,,,,,2369.0901487,2369.0901487,2369.0901487,2369.0901487,2369.0901487,2369.0901487,2369.0901487,2369.0901487,None,None,None,,,,,,,,,,,2364.3742189,2364.3742189,None,,,2365.4513154,,n,2364.3742189,2364.3742189,2.6668085999999107,2365.4513154,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_Y_Back,False,1,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,18,,,,,,,,,0,466,466,466,,,,,,,,,,,,,2369.0901487,2370.1665333,,,,,,,2373.815897,2373.815897,2373.815897,2373.815897,2373.815897,2373.815897,2373.815897,2373.815897,None,None,None,,,,,,,,,,,2369.0901487,2369.0901487,None,,,2370.1665333,,n,2369.0901487,2369.0901487,3.463034499999992,2370.1665333,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_Y_For,False,1,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,18,,,,,,,,,0,467,467,467,,,,,,,,,,,,,2373.815897,2374.9036286,,,,,,,2378.557543,2378.557543,2378.557543,2378.557543,2378.557543,2378.557543,2378.557543,2378.557543,None,None,None,,,,,,,,,,,2373.815897,2373.815897,None,,,2374.9036286,,n,2373.815897,2373.815897,3.374631299999635,2374.9036286,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_Y_For,False,1,robot,4,False,False,robot_stimuli\R_Arm_Y_For.mp4,18,,,,,,,,,0,468,468,468,,,,,,,,,,,,,2378.557543,2379.6542154,,,,,,,2383.1751877,2383.1751877,2383.1751877,2383.1751877,2383.1751877,2383.1751877,2383.1751877,2383.1751877,None,None,None,,,,,,,,,,,2378.557543,2378.557543,None,,,2379.6542154,,n,2378.557543,2378.557543,3.0475877999996897,2379.6542154,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_Y_Back,False,1,robot,4,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18,,,,,,,,,0,469,469,469,,,,,,,,,,,,,2383.1751877,2384.2638016,,,,,,,2387.9057826,2387.9057826,2387.9057826,2387.9057826,2387.9057826,2387.9057826,2387.9057826,2387.9057826,None,None,None,,,,,,,,,,,2383.1751877,2383.1751877,None,,,2384.2638016,,c,2383.1751877,2383.1751877,3.1187670000003322,2384.2638016,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_Y_Back,False,1,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,18,,,,,,,,,0,470,470,470,,,,,,,,,,,,,2387.9057826,2388.9867083999998,,,,,,,2392.6243452,2392.6243452,2392.6243452,2392.6243452,2392.6243452,2392.6243452,2392.6243452,2392.6243452,None,None,None,,,,,,,,,,,2387.9057826,2387.9057826,None,,,2388.9867083999998,,n,2387.9057826,2387.9057826,3.482557000000213,2388.9867083999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_X_For,False,1,robot,4,False,False,robot_stimuli\R_Head_X_For.mp4,18,,,,,,,,,0,471,471,471,,,,,,,,,,,,,2392.6243452,2393.7066193,,,,,,,2397.3543971999998,2397.3543971999998,2397.3543971999998,2397.3543971999998,2397.3543971999998,2397.3543971999998,2397.3543971999998,2397.3543971999998,None,None,None,,,,,,,,,,,2392.6243452,2392.6243452,None,,,2393.7066193,,n,2392.6243452,2392.6243452,2.395262699999819,2393.7066193,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Base_X_For,False,1,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,18,,,,,,,,,0,472,472,472,,,,,,,,,,,,,2397.3543971999998,2398.4355133999998,,,,,,,2401.9734247,2401.9734247,2401.9734247,2401.9734247,2401.9734247,2401.9734247,2401.9734247,2401.9734247,None,None,None,,,,,,,,,,,2397.3543971999998,2397.3543971999998,None,,,2398.4355133999998,,n,2397.3543971999998,2397.3543971999998,3.3624604000000886,2398.4355133999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_Z_For,False,1,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,18,,,,,,,,,0,473,473,473,,,,,,,,,,,,,2401.9734247,2403.0527088999997,,,,,,,2406.6826351,2406.6826351,2406.6826351,2406.6826351,2406.6826351,2406.6826351,2406.6826351,2406.6826351,None,None,None,,,,,,,,,,,2401.9734247,2401.9734247,None,,,2403.0527088999997,,n,2401.9734247,2401.9734247,3.441699399999777,2403.0527088999997,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_Y_Back,False,1,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,18,,,,,,,,,0,474,474,474,,,,,,,,,,,,,2406.6826351,2407.7683524999998,,,,,,,2411.4058655,2411.4058655,2411.4058655,2411.4058655,2411.4058655,2411.4058655,2411.4058655,2411.4058655,None,None,None,,,,,,,,,,,2406.6826351,2406.6826351,None,,,2407.7683524999998,,n,2406.6826351,2406.6826351,3.2138795999998706,2407.7683524999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_Y_Back,True,1,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,18,,,,,,,,,0,475,475,475,,,,,,,,,,,,,2411.4058655,2412.4839183,,,,,,,2416.1245269,2416.1245269,2416.1245269,2416.1245269,2416.1245269,2416.1245269,2416.1245269,2416.1245269,None,None,None,,,,,,,,,,,2411.4058655,2411.4058655,None,,,2412.4839183,,c,2411.4058655,2411.4058655,2.2094142999994233,2412.4839183,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_Z_Back,False,1,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,18,,,,,,,,,0,476,476,476,,,,,,,,,,,,,2416.1245269,2417.2041786,,,,,,,2420.8546668,2420.8546668,2420.8546668,2420.8546668,2420.8546668,2420.8546668,2420.8546668,2420.8546668,None,None,None,,,,,,,,,,,2416.1245269,2416.1245269,None,,,2417.2041786,,n,2416.1245269,2416.1245269,2.2093792999998527,2417.2041786,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_Z_Back,True,1,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,18,,,,,,,,,0,477,477,477,,,,,,,,,,,,,2420.8546668,2421.9317899,,,,,,,2425.5719579,2425.5719579,2425.5719579,2425.5719579,2425.5719579,2425.5719579,2425.5719579,2425.5719579,None,None,None,,,,,,,,,,,2420.8546668,2420.8546668,None,,,2421.9317899,,c,2420.8546668,2420.8546668,2.193640599999924,2421.9317899,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_X_Back,False,1,robot,4,False,False,robot_stimuli\R_Arm_X_Back.mp4,18,,,,,,,,,0,478,478,478,,,,,,,,,,,,,2425.5719579,2426.6509932999998,,,,,,,2430.288294,2430.288294,2430.288294,2430.288294,2430.288294,2430.288294,2430.288294,2430.288294,None,None,None,,,,,,,,,,,2425.5719579,2425.5719579,None,,,2426.6509932999998,,None,2425.5719579,2425.5719579,,2426.6509932999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Base_X_For,False,1,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,18,,,,,,,,,0,479,479,479,,,,,,,,,,,,,2430.288294,2431.3657445999997,,,,,,,2434.9419844,2434.9419844,2434.9419844,2434.9419844,2434.9419844,2434.9419844,2434.9419844,2434.9419844,None,None,None,,,,,,,,,,,2430.288294,2430.288294,None,,,2431.3657445999997,,n,2430.288294,2430.288294,3.137281599999767,2431.3657445999997,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_X_For,False,1,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,18,,,,,,,,,0,480,480,480,,,,,,,,,,,,,2434.9419844,2436.0220787,,,,,,,2439.6731469,2439.6731469,2439.6731469,2439.6731469,2439.6731469,2439.6731469,2439.6731469,2439.6731469,None,None,None,,,,,,,,,,,2434.9419844,2434.9419844,None,,,2436.0220787,,n,2434.9419844,2434.9419844,2.8398051000003193,2436.0220787,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_X_For,True,1,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,18,,,,,,,,,0,481,481,481,,,,,,,,,,,,,2439.6731469,2440.7497301,,,,,,,2444.3882369,2444.3882369,2444.3882369,2444.3882369,2444.3882369,2444.3882369,2444.3882369,2444.3882369,None,None,None,,,,,,,,,,,2439.6731469,2439.6731469,None,,,2440.7497301,,c,2439.6731469,2439.6731469,2.21630670000053,2440.7497301,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_X_For,False,1,robot,4,False,False,robot_stimuli\R_Torso_X_For.mp4,18,,,,,,,,,0,482,482,482,,,,,,,,,,,,,2444.3882369,2445.4698731999997,,,,,,,2449.1192888,2449.1192888,2449.1192888,2449.1192888,2449.1192888,2449.1192888,2449.1192888,2449.1192888,None,None,None,,,,,,,,,,,2444.3882369,2444.3882369,None,,,2445.4698731999997,,n,2444.3882369,2444.3882369,2.5127231000000734,2445.4698731999997,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_Z_For,False,1,robot,4,False,False,robot_stimuli\R_Torso_Z_For.mp4,18,,,,,,,,,0,483,483,483,,,,,,,,,,,,,2449.1192888,2450.201955,,,,,,,2453.8398379,2453.8398379,2453.8398379,2453.8398379,2453.8398379,2453.8398379,2453.8398379,2453.8398379,None,None,None,,,,,,,,,,,2449.1192888,2449.1192888,None,,,2450.201955,,n,2449.1192888,2449.1192888,2.788025000000232,2450.201955,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Torso_Z_For,False,1,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,18,,,,,,,,,0,484,484,484,,,,,,,,,,,,,2453.8398379,2454.9241918,,,,,,,2458.5739908,2458.5739908,2458.5739908,2458.5739908,2458.5739908,2458.5739908,2458.5739908,2458.5739908,None,None,None,,,,,,,,,,,2453.8398379,2453.8398379,None,,,2454.9241918,,n,2453.8398379,2453.8398379,2.4016170000003854,2454.9241918,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Head_Y_Back,False,1,robot,4,False,False,robot_stimuli\L_Head_Y_Back.mp4,18,,,,,,,,,0,485,485,485,,,,,,,,,,,,,2458.5739908,2459.6531830999998,,,,,,,2463.2825894,2463.2825894,2463.2825894,2463.2825894,2463.2825894,2463.2825894,2463.2825894,2463.2825894,None,None,None,,,,,,,,,,,2458.5739908,2458.5739908,None,,,2459.6531830999998,,n,2458.5739908,2458.5739908,3.016848400000015,2459.6531830999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_Y_Back,False,1,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,18,,,,,,,,,0,486,486,486,,,,,,,,,,,,,2463.2825894,2464.3696543,,,,,,,2468.0088059,2468.0088059,2468.0088059,2468.0088059,2468.0088059,2468.0088059,2468.0088059,2468.0088059,None,None,None,,,,,,,,,,,2463.2825894,2463.2825894,None,,,2464.3696543,,n,2463.2825894,2463.2825894,3.1643490000000725,2464.3696543,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_Y_For,False,1,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,18,,,,,,,,,0,487,487,487,,,,,,,,,,,,,2468.0088059,2469.0894548,,,,,,,2472.7375076,2472.7375076,2472.7375076,2472.7375076,2472.7375076,2472.7375076,2472.7375076,2472.7375076,None,None,None,,,,,,,,,,,2468.0088059,2468.0088059,None,,,2469.0894548,,n,2468.0088059,2468.0088059,3.3246422000005964,2469.0894548,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_Y_For,True,1,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,18,,,,,,,,,0,488,488,488,,,,,,,,,,,,,2472.7375076,2473.8199798,,,,,,,2477.4577316,2477.4577316,2477.4577316,2477.4577316,2477.4577316,2477.4577316,2477.4577316,2477.4577316,None,None,None,,,,,,,,,,,2472.7375076,2472.7375076,None,,,2473.8199798,,c,2472.7375076,2472.7375076,2.785889099999565,2473.8199798,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_Y_For,True,1,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,18,,,,,,,,,0,489,489,489,,,,,,,,,,,,,2477.4577316,2478.5369286,,,,,,,2482.1753315,2482.1753315,2482.1753315,2482.1753315,2482.1753315,2482.1753315,2482.1753315,2482.1753315,None,None,None,,,,,,,,,,,2477.4577316,2477.4577316,None,,,2478.5369286,,c,2477.4577316,2477.4577316,2.3003506000003995,2478.5369286,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_Y_For,True,1,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,18,,,,,,,,,0,490,490,490,,,,,,,,,,,,,2482.1753315,2483.2539754,,,,,,,2486.8993193,2486.8993193,2486.8993193,2486.8993193,2486.8993193,2486.8993193,2486.8993193,2486.8993193,None,None,None,,,,,,,,,,,2482.1753315,2482.1753315,None,,,2483.2539754,,c,2482.1753315,2482.1753315,2.497192100000518,2483.2539754,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_Y_For,True,1,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,18,,,,,,,,,0,491,491,491,,,,,,,,,,,,,2486.8993193,2487.9837309,,,,,,,2491.6236394,2491.6236394,2491.6236394,2491.6236394,2491.6236394,2491.6236394,2491.6236394,2491.6236394,None,None,None,,,,,,,,,,,2486.8993193,2486.8993193,None,,,2487.9837309,,c,2486.8993193,2486.8993193,2.8619927000003713,2487.9837309,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_Y_For,False,1,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,18,,,,,,,,,0,492,492,492,,,,,,,,,,,,,2491.6236394,2492.6987807,,,,,,,2496.3402475,2496.3402475,2496.3402475,2496.3402475,2496.3402475,2496.3402475,2496.3402475,2496.3402475,None,None,None,,,,,,,,,,,2491.6236394,2491.6236394,None,,,2492.6987807,,n,2491.6236394,2491.6236394,2.9226748999998904,2492.6987807,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_X_For,False,1,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,18,,,,,,,,,0,493,493,493,,,,,,,,,,,,,2496.3402475,2497.4203512999998,,,,,,,2501.0588083,2501.0588083,2501.0588083,2501.0588083,2501.0588083,2501.0588083,2501.0588083,2501.0588083,None,None,None,,,,,,,,,,,2496.3402475,2496.3402475,None,,,2497.4203512999998,,n,2496.3402475,2496.3402475,2.6178659999995375,2497.4203512999998,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Base_Z_Back,False,1,robot,4,False,False,robot_stimuli\R_Base_Z_Back.mp4,18,,,,,,,,,0,494,494,494,,,,,,,,,,,,,2501.0588083,2502.1400759,,,,,,,2505.6891273,2505.6891273,2505.6891273,2505.6891273,2505.6891273,2505.6891273,2505.6891273,2505.6891273,None,None,None,,,,,,,,,,,2501.0588083,2501.0588083,None,,,2502.1400759,,n,2501.0588083,2501.0588083,3.19315040000032,2502.1400759,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Base_Z_Back,True,1,robot,4,False,False,robot_stimuli\R_Base_Z_Back.mp4,18,,,,,,,,,0,495,495,495,,,,,,,,,,,,,2505.6891273,2506.7712259,,,,,,,2510.317328,2510.317328,2510.317328,2510.317328,2510.317328,2510.317328,2510.317328,2510.317328,None,None,None,,,,,,,,,,,2505.6891273,2505.6891273,None,,,2506.7712259,,c,2505.6891273,2505.6891273,2.5874185000006378,2506.7712259,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Base_X_Back,False,1,robot,4,False,False,robot_stimuli\L_Base_X_Back.mp4,18,,,,,,,,,0,496,496,496,,,,,,,,,,,,,2510.317328,2511.4030436,,,,,,,2515.0063397,2515.0063397,2515.0063397,2515.0063397,2515.0063397,2515.0063397,2515.0063397,2515.0063397,None,None,None,,,,,,,,,,,2510.317328,2510.317328,None,,,2511.4030436,,n,2510.317328,2510.317328,3.058479499999919,2511.4030436,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_Y_Back,False,1,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,18,,,,,,,,,0,497,497,497,,,,,,,,,,,,,2515.0063397,2516.0913439,,,,,,,2519.7401391,2519.7401391,2519.7401391,2519.7401391,2519.7401391,2519.7401391,2519.7401391,2519.7401391,None,None,None,,,,,,,,,,,2515.0063397,2515.0063397,None,,,2516.0913439,,n,2515.0063397,2515.0063397,2.122621199999628,2516.0913439,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Head_Y_Back,True,1,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,18,,,,,,,,,0,498,498,498,,,,,,,,,,,,,2519.7401391,2520.8205034,,,,,,,2524.4700835,2524.4700835,2524.4700835,2524.4700835,2524.4700835,2524.4700835,2524.4700835,2524.4700835,None,None,None,,,,,,,,,,,2519.7401391,2519.7401391,None,,,2520.8205034,,c,2519.7401391,2519.7401391,2.1546572999999967,2520.8205034,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Head_Y_Back,False,1,robot,4,False,True,robot_stimuli\L_Head_Y_Back.mp4,18,,,,,,,,,0,499,499,499,,,,,,,,,,,,,2524.4700835,2525.5569928,,,,,,,2529.2364273,2533.8746216,2529.2364273,2533.8746216,2529.2364273,2533.8746216,2529.2364273,2533.8746216,36.635802469135804,3.3359651000000667,space,,,,4.5854576999999495,,,,,,,2524.4700835,2524.4700835,None,,,2525.5569928,,n,2524.4700835,2524.4700835,2.264757700000189,2525.5569928,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_Y_Back,False,3,robot,4,True,False,robot_stimuli\R_Arm_Y_Back.mp4,18,,,,,,,,,0,500,500,500,,,,,,,,,,,,,2554.5591689,2555.6411316999997,,,,,,,2559.2859936,2559.2859936,2559.2859936,2559.2859936,2559.2859936,2559.2859936,2559.2859936,2559.2859936,None,None,None,,,,,,,,,,,2533.8746216,2533.8746216,space,20.658874100000446,,2555.6411316999997,,n,,,1.957593999999915,2555.6411316999997,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Arm_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Arm_X_Back.mp4,18,,,,,,,,,0,501,501,501,,,,,,,,,,,,,2559.2859936,2560.3693444,,,,,,,2564.0085421999997,2564.0085421999997,2564.0085421999997,2564.0085421999997,2564.0085421999997,2564.0085421999997,2564.0085421999997,2564.0085421999997,None,None,None,,,,,,,,,,,2559.2859936,2559.2859936,None,,,2560.3693444,,n,2559.2859936,2559.2859936,2.8058303000001956,2560.3693444,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R_Torso_Y_For,False,3,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,18,,,,,,,,,0,502,502,502,,,,,,,,,,,,,2564.0085421999997,2565.0867466,,,,,,,2568.7336445,2568.7336445,2568.7336445,2568.7336445,2568.7336445,2568.7336445,2568.7336445,2568.7336445,None,None,None,,,,,,,,,,,2564.0085421999997,2564.0085421999997,None,,,2565.0867466,,None,2564.0085421999997,2564.0085421999997,,2565.0867466,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L_Arm_Y_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,18,,,,,,,,,0,503,503,503,,,,,,,,,,,,,2568.7336445,2569.8202805,,,,,,,2573.4563371,2573.4563371,2573.4563371,2573.4563371,2573.4563371,2573.4563371,2573.4563371,2573.4563371,None,None,None,,,,,,,,,,,2568.7336445,2568.7336445,None,,,2569.8202805,,n,2568.7336445,2568.7336445,2.5787145000003306,2569.8202805,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
