sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Base_Y_For', 'R_Arm_Y_For', 'L_Arm_Z_Back', 'L_Arm_Y_Back']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Arm_Z_Back'}",localisation,"['localisation', 'movement']",L_Base_Y_For,0,2,robot,2,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Base_Y_For.mp4,14,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,921.7748884996399,,,938.4410063000396,938.4410063000396,938.4410063000396,1,8.52764240000397,946.9911930998787,946.9911930998787,946.9911930998787,946.9911930998787,946.9911930998787,946.9911930998787,946.9911930998787,946.9911930998787,None,None,None,,,,923.8790682000108,,,,,,,,921.7748884996399,921.7748884996399,None,,,,921.7748884996399,921.7748884996399,934.8005386996083,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Torso_Y_Back', 'L_Head_Y_For', 'R_Head_Y_Back', 'L_Head_X_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Head_X_Back'}",movement,"['laterality', 'movement']",L_Head_X_Back,3,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,14,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,946.9911930998787,,,963.7407941999845,963.7407941999845,963.7407941999845,4,1.6674410998821259,965.4274765998125,965.4274765998125,965.4274765998125,965.4274765998125,965.4274765998125,965.4274765998125,965.4274765998125,965.4274765998125,None,None,None,,,,949.0786707997322,,,,,,,,946.9911930998787,946.9911930998787,None,,,,946.9911930998787,946.9911930998787,960.1003405996598,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Head_Y_For', 'R_Head_Z_Back', 'L_Head_Z_Back', 'L_Torso_Z_Back']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_Y_For'}",laterality,"['laterality', 'localisation']",R_Head_Z_Back,1,2,robot,2,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,14,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,965.4274765998125,,,982.2104989998043,982.2104989998043,982.2104989998043,2,2.8152850000187755,985.0494216997176,985.0494216997176,985.0494216997176,985.0494216997176,985.0494216997176,985.0494216997176,985.0494216997176,985.0494216997176,None,None,None,,,,967.4986039996147,,,,,,,,965.4274765998125,965.4274765998125,None,,,,965.4274765998125,965.4274765998125,978.7036093999632,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Torso_Z_Back', 'R_Head_Z_Back', 'R_Torso_Y_For', 'L_Torso_Z_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Torso_Y_For'}",laterality,"['laterality', 'localisation']",L_Torso_Z_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,14,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,985.0494216997176,,,1001.7990696998313,1001.7990696998313,1001.7990696998313,4,3.2653902997262776,1005.0888859997503,1005.0888859997503,1005.0888859997503,1005.0888859997503,1005.0888859997503,1005.0888859997503,1005.0888859997503,1005.0888859997503,None,None,None,,,,987.1368956998922,,,,,,,,985.0494216997176,985.0494216997176,None,,,,985.0494216997176,985.0494216997176,998.2921651997603,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Head_Z_Back', 'R_Base_Z_For', 'L_Base_X_Back', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Base_X_Back'}",localisation,"['laterality', 'localisation']",L_Head_Z_Back,0,2,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,14,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,1005.0888859997503,,,1021.955401299987,1021.955401299987,1021.955401299987,1,6.261685499921441,1028.234436699655,1028.234436699655,1028.234436699655,1028.234436699655,1028.234436699655,1028.234436699655,1028.234436699655,1028.234436699655,None,None,None,,,,1007.1764054996893,,,,,,,,1005.0888859997503,1005.0888859997503,None,,,,1005.0888859997503,1005.0888859997503,1018.2982271998189,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Torso_Y_Back', 'L_Torso_X_Back', 'R_Torso_X_For', 'R_Base_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Torso_Y_Back'}",movement,"['laterality', 'movement']",R_Torso_Y_Back,0,2,robot,2,False,True,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,14,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,1028.234436699655,,,1045.1343751996756,1045.1343751996756,1045.1343751996756,1,1.4656871003098786,1046.6540473997593,1049.7100303997286,1046.6540473997593,1049.7100303997286,1046.6540473997593,1049.7100303997286,1046.6540473997593,1049.7100303997286,39.44444444444444,2.3307000999338925,space,,,,1030.321888699662,3.001854100264609,,,,,,,1028.234436699655,1028.234436699655,None,,,,1028.234436699655,1028.234436699655,1041.4938731999137,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Head_Y_For', 'L_Base_X_Back', 'L_Base_Y_For', 'R_Base_Y_Back']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Head_Y_For', 'movement': 'L_Base_X_Back'}",localisation,['localisation'],L_Head_Y_For,0,1,robot,2,True,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,14,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,1082.8085352997296,,,1099.574879499618,1099.574879499618,1099.574879499618,1,0.35398020036518574,1099.9589593997225,1099.9589593997225,1099.9589593997225,1099.9589593997225,1099.9589593997225,1099.9589593997225,1099.9589593997225,1099.9589593997225,None,None,None,,,,,,,,,,,,1049.7100303997286,1049.7100303997286,space,33.07425010018051,,,,,1095.917626499664,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Head_Y_For', 'L_Base_Y_For', 'R_Base_X_For', 'R_Base_Y_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Base_X_For'}",laterality,['laterality'],L_Base_Y_For,1,1,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,14,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,1099.9589593997225,,,1116.6417620996945,1116.6417620996945,1116.6417620996945,2,0.17503560008481145,1116.842168299947,1116.842168299947,1116.842168299947,1116.842168299947,1116.842168299947,1116.842168299947,1116.842168299947,1116.842168299947,None,None,None,,,,1102.0464392998256,,,,,,,,1099.9589593997225,1099.9589593997225,None,,,,1099.9589593997225,1099.9589593997225,1113.0016189999878,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Torso_Z_Back', 'L_Base_X_For', 'R_Torso_X_For', 'L_Torso_X_For']","{'laterality': 'R_Torso_X_For', 'localisation': 'L_Base_X_For', 'movement': 'L_Torso_Z_Back'}",laterality,['laterality'],R_Torso_X_For,2,1,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,14,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,1116.842168299947,,,1133.5250162999146,1133.5250162999146,1133.5250162999146,3,0.22007609996944666,1133.7755101998337,1133.7755101998337,1133.7755101998337,1133.7755101998337,1133.7755101998337,1133.7755101998337,1133.7755101998337,1133.7755101998337,None,None,None,,,,1118.9296559998766,,,,,,,,1116.842168299947,1116.842168299947,None,,,,1116.842168299947,1116.842168299947,1129.8846092997119,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Arm_Y_Back', 'R_Arm_X_For', 'R_Base_X_For', 'L_Arm_X_Back']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Base_X_For', 'movement': 'R_Arm_Y_Back'}",localisation,['localisation'],R_Base_X_For,2,1,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,14,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,1133.7755101998337,,,1150.5752495997585,1150.5752495997585,1150.5752495997585,3,0.7447597002610564,1151.34344459977,1151.34344459977,1151.34344459977,1151.34344459977,1151.34344459977,1151.34344459977,1151.34344459977,1151.34344459977,None,None,None,,,,1135.862991800066,,,,,,,,1133.7755101998337,1133.7755101998337,None,,,,1133.7755101998337,1133.7755101998337,1146.9347554999404,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Torso_Z_For', 'L_Base_Z_For', 'R_Base_X_Back', 'R_Base_Z_For']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Base_X_Back'}",movement,['movement'],R_Base_X_Back,2,1,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Base_X_Back.mp4,14,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,1151.34344459977,,,1168.2266655997373,1168.2266655997373,1168.2266655997373,3,0.4057863000780344,1168.6608434999362,1168.6608434999362,1168.6608434999362,1168.6608434999362,1168.6608434999362,1168.6608434999362,1168.6608434999362,1168.6608434999362,None,None,None,,,,1153.4308747998439,,,,,,,,1151.34344459977,1151.34344459977,None,,,,1151.34344459977,1151.34344459977,1164.5861935997382,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Arm_X_Back', 'L_Arm_Z_For', 'L_Torso_X_For', 'L_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Z_For'}",localisation,['localisation'],L_Torso_X_For,2,1,robot,2,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Torso_X_For.mp4,14,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,1168.6608434999362,,,1185.5440850998275,1185.5440850998275,1185.5440850998275,3,1.528405399993062,1187.097149099689,1187.097149099689,1187.097149099689,1187.097149099689,1187.097149099689,1187.097149099689,1187.097149099689,1187.097149099689,None,None,None,,,,1170.7483447999693,,,,,,,,1168.6608434999362,1168.6608434999362,None,,,,1168.6608434999362,1168.6608434999362,1181.9036305998452,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Arm_Z_Back', 'R_Torso_Z_Back', 'L_Torso_X_For', 'L_Torso_Z_For']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Torso_X_For'}",laterality,['laterality'],R_Torso_Z_Back,1,1,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,14,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,1187.097149099689,,,1203.9970960998908,1203.9970960998908,1203.9970960998908,2,1.236376500222832,1205.2662610998377,1205.2662610998377,1205.2662610998377,1205.2662610998377,1205.2662610998377,1205.2662610998377,1205.2662610998377,1205.2662610998377,None,None,None,,,,1189.184638199862,,,,,,,,1187.097149099689,1187.097149099689,None,,,,1187.097149099689,1187.097149099689,1200.356609699782,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Torso_X_Back', 'L_Torso_Z_For', 'R_Torso_Z_For', 'L_Arm_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Torso_X_Back'}",movement,['movement'],L_Torso_X_Back,0,1,robot,2,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Torso_X_Back.mp4,14,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,1205.2662610998377,,,1222.1662022997625,1222.1662022997625,1222.1662022997625,1,0.8657939997501671,1223.0512536996976,1223.0512536996976,1223.0512536996976,1223.0512536996976,1223.0512536996976,1223.0512536996976,1223.0512536996976,1223.0512536996976,None,None,None,,,,1207.3537403997034,,,,,,,,1205.2662610998377,1205.2662610998377,None,,,,1205.2662610998377,1205.2662610998377,1218.5090117999353,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Torso_Z_Back', 'R_Torso_Z_For', 'R_Head_Z_For', 'R_Torso_X_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Head_Z_For', 'movement': 'R_Torso_X_Back'}",movement,['movement'],R_Torso_X_Back,3,1,robot,2,False,True,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,14,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,1223.0512536996976,,,1239.8342923000455,1239.8342923000455,1239.8342923000455,4,0.7831985000520945,1240.669295199681,1245.4787347996607,1240.669295199681,1245.4787347996607,1240.669295199681,1245.4787347996607,1240.669295199681,1245.4787347996607,19.12698412698413,3.7834389000199735,space,,,,1225.1387449996546,4.738658200018108,,,,,,,1223.0512536996976,1223.0512536996976,None,,,,1223.0512536996976,1223.0512536996976,1236.193782299757,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Base_X_Back', 'R_Base_X_For', 'R_Head_X_Back', 'R_Base_Z_Back']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Head_X_Back', 'movement': 'R_Base_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Z_Back,3,3,robot,2,True,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,14,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,1254.8471752000041,,,1271.5133008998819,1271.5133008998819,1271.5133008998819,4,4.030406800098717,1275.5713259000331,1275.5713259000331,1275.5713259000331,1275.5713259000331,1275.5713259000331,1275.5713259000331,1275.5713259000331,1275.5713259000331,None,None,None,,,,,,,,,,,,1245.4787347996607,1245.4787347996607,space,9.337055999785662,,,,,1267.9730202998035,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Head_X_For', 'L_Head_Z_For', 'R_Head_X_For', 'L_Torso_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Torso_X_For', 'movement': 'L_Head_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Head_Z_For,1,3,robot,2,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,14,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,1275.5713259000331,,,1292.4211442996748,1292.4211442996748,1292.4211442996748,2,6.114679099991918,1298.5665592998266,1298.5665592998266,1298.5665592998266,1298.5665592998266,1298.5665592998266,1298.5665592998266,1298.5665592998266,1298.5665592998266,None,None,None,,,,1277.6587735000066,,,,,,,,1275.5713259000331,1275.5713259000331,None,,,,1275.5713259000331,1275.5713259000331,1288.7806726000272,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Arm_Y_Back', 'R_Base_Y_For', 'R_Arm_X_For', 'R_Arm_Y_Back']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Base_Y_For', 'movement': 'R_Arm_X_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Base_Y_For,1,3,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Base_Y_For.mp4,14,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,1298.5665592998266,,,1315.449819699861,1315.449819699861,1315.449819699861,2,4.893920900300145,1320.3761636996642,1320.3761636996642,1320.3761636996642,1320.3761636996642,1320.3761636996642,1320.3761636996642,1320.3761636996642,1320.3761636996642,None,None,None,,,,1300.6540840999223,,,,,,,,1298.5665592998266,1298.5665592998266,None,,,,1298.5665592998266,1298.5665592998266,1311.80932819983,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Base_Y_For', 'R_Arm_Z_For', 'R_Base_Z_Back', 'L_Base_Z_Back']","{'laterality': 'L_Base_Z_Back', 'localisation': 'R_Arm_Z_For', 'movement': 'R_Base_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_Z_Back,3,3,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,14,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,1320.3761636996642,,,1337.175915400032,1337.175915400032,1337.175915400032,4,3.240879100281745,1340.4490145999007,1340.4490145999007,1340.4490145999007,1340.4490145999007,1340.4490145999007,1340.4490145999007,1340.4490145999007,1340.4490145999007,None,None,None,,,,1322.4636378996074,,,,,,,,1320.3761636996642,1320.3761636996642,None,,,,1320.3761636996642,1320.3761636996642,1333.5187051999383,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['R_Torso_Z_For', 'L_Torso_Y_For', 'R_Torso_Y_Back', 'R_Head_Y_Back']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Torso_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Head_Y_Back,3,3,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,14,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,1340.4490145999007,,,1357.3322280999273,1357.3322280999273,1357.3322280999273,4,1.851918799802661,1359.2025819998235,1359.2025819998235,1359.2025819998235,1359.2025819998235,1359.2025819998235,1359.2025819998235,1359.2025819998235,1359.2025819998235,None,None,None,,,,1342.5364576997235,,,,,,,,1340.4490145999007,1340.4490145999007,None,,,,1340.4490145999007,1340.4490145999007,1353.6917800996453,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Arm_Z_Back', 'R_Arm_Y_Back', 'L_Arm_Y_For', 'L_Head_Y_For']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Head_Y_For', 'movement': 'L_Arm_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Z_Back,0,3,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,14,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,1359.2025819998235,,,1376.102511699777,1376.102511699777,1376.102511699777,2,5.025320199783891,1381.14578599995,1381.14578599995,1381.14578599995,1381.14578599995,1381.14578599995,1381.14578599995,1381.14578599995,1381.14578599995,None,None,None,,,,1361.2900338000618,,,,,,,,1359.2025819998235,1359.2025819998235,None,,,,1359.2025819998235,1359.2025819998235,1372.445354399737,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Base_Z_Back', 'L_Torso_X_For', 'L_Torso_Z_Back', 'R_Torso_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Base_Z_Back', 'movement': 'L_Torso_X_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Torso_Z_For,3,3,robot,2,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,14,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,1381.14578599995,,,1397.928837100044,1397.928837100044,1397.928837100044,4,3.3605169001966715,1401.3188358996995,1401.3188358996995,1401.3188358996995,1401.3188358996995,1401.3188358996995,1401.3188358996995,1401.3188358996995,1401.3188358996995,None,None,None,,,,1383.2332812999375,,,,,,,,1381.14578599995,1381.14578599995,None,,,,1381.14578599995,1381.14578599995,1394.2716401997022,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['L_Head_Z_Back', 'R_Head_X_Back', 'L_Head_X_Back', 'L_Arm_X_For']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Head_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_X_Back,1,3,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,14,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,1401.3188358996995,,,1418.2020934997126,1418.2020934997126,1418.2020934997126,2,2.677418500185013,1420.9073871998116,1420.9073871998116,1420.9073871998116,1420.9073871998116,1420.9073871998116,1420.9073871998116,1420.9073871998116,1420.9073871998116,None,None,None,,,,1403.4062917996198,,,,,,,,1401.3188358996995,1401.3188358996995,None,,,,1401.3188358996995,1401.3188358996995,1414.5783135998063,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
