sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
J,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,455,455,455,,,,,,,,,,,,,3748.7245138999997,3749.7801559,,,,,,,3752.0082635,3752.0082635,3752.0082635,3752.0082635,3752.0082635,3752.0082635,3752.0082635,3752.0082635,None,None,None,,,,,,,,,,,3748.7245138999997,3748.7245138999997,None,,,3749.7801559,n,3748.7245138999997,3748.7245138999997,0.5897228000000041,3749.7801559,3752.0082635,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,456,456,456,,,,,,,,,,,,,3752.0082635,3753.0641237,,,,,,,3755.290744,3755.290744,3755.290744,3755.290744,3755.290744,3755.290744,3755.290744,3755.290744,None,None,None,,,,,,,,,,,3752.0082635,3752.0082635,None,,,3753.0641237,n,3752.0082635,3752.0082635,0.3617861999997558,3753.0641237,3755.290744,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,457,457,457,,,,,,,,,,,,,3755.290744,3756.3437568,,,,,,,3758.5749084999998,3758.5749084999998,3758.5749084999998,3758.5749084999998,3758.5749084999998,3758.5749084999998,3758.5749084999998,3758.5749084999998,None,None,None,,,,,,,,,,,3755.290744,3755.290744,None,,,3756.3437568,n,3755.290744,3755.290744,0.3624654999999848,3756.3437568,3758.5749084999998,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,458,458,458,,,,,,,,,,,,,3758.5749084999998,3759.631077,,,,,,,3761.8547934999997,3761.8547934999997,3761.8547934999997,3761.8547934999997,3761.8547934999997,3761.8547934999997,3761.8547934999997,3761.8547934999997,None,None,None,,,,,,,,,,,3758.5749084999998,3758.5749084999998,None,,,3759.631077,c,3758.5749084999998,3758.5749084999998,0.827419599999871,3759.631077,3761.8547934999997,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,459,459,459,,,,,,,,,,,,,3761.8547934999997,3762.9114323000003,,,,,,,3765.1391833999996,3765.1391833999996,3765.1391833999996,3765.1391833999996,3765.1391833999996,3765.1391833999996,3765.1391833999996,3765.1391833999996,None,None,None,,,,,,,,,,,3761.8547934999997,3761.8547934999997,None,,,3762.9114323000003,c,3761.8547934999997,3761.8547934999997,0.6173849000002747,3762.9114323000003,3765.1391833999996,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
H,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,460,460,460,,,,,,,,,,,,,3765.1391833999996,3766.1940520999997,,,,,,,3768.2239871,3768.2239871,3768.2239871,3768.2239871,3768.2239871,3768.2239871,3768.2239871,3768.2239871,None,None,None,,,,,,,,,,,3765.1391833999996,3765.1391833999996,None,,,3766.1940520999997,n,3765.1391833999996,3765.1391833999996,0.44821769999964545,3766.1940520999997,3768.2239871,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
S,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,461,461,461,,,,,,,,,,,,,3768.2239871,3769.2766149999998,,,,,,,3771.5045663,3771.5045663,3771.5045663,3771.5045663,3771.5045663,3771.5045663,3771.5045663,3771.5045663,None,None,None,,,,,,,,,,,3768.2239871,3768.2239871,None,,,3769.2766149999998,n,3768.2239871,3768.2239871,0.6534522999996852,3769.2766149999998,3771.5045663,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
D,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,462,462,462,,,,,,,,,,,,,3771.5045663,3772.5615253000005,,,,,,,3774.7894148000005,3774.7894148000005,3774.7894148000005,3774.7894148000005,3774.7894148000005,3774.7894148000005,3774.7894148000005,3774.7894148000005,None,None,None,,,,,,,,,,,3771.5045663,3771.5045663,None,,,3772.5615253000005,n,3771.5045663,3771.5045663,0.3759242000002132,3772.5615253000005,3774.7894148000005,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
R,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,463,463,463,,,,,,,,,,,,,3774.7894148000005,3775.8448831000005,,,,,,,3778.0738794,3778.0738794,3778.0738794,3778.0738794,3778.0738794,3778.0738794,3778.0738794,3778.0738794,None,None,None,,,,,,,,,,,3774.7894148000005,3774.7894148000005,None,,,3775.8448831000005,n,3774.7894148000005,3774.7894148000005,0.5005923999993911,3775.8448831000005,3778.0738794,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
K,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,464,464,464,,,,,,,,,,,,,3778.0738794,3779.1279001000003,,,,,,,3781.3523937,3781.3523937,3781.3523937,3781.3523937,3781.3523937,3781.3523937,3781.3523937,3781.3523937,None,None,None,,,,,,,,,,,3778.0738794,3778.0738794,None,,,3779.1279001000003,n,3778.0738794,3778.0738794,0.4105177000006961,3779.1279001000003,3781.3523937,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
N,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,465,465,465,,,,,,,,,,,,,3781.3523937,3782.4102140000005,,,,,,,3784.6371934,3784.6371934,3784.6371934,3784.6371934,3784.6371934,3784.6371934,3784.6371934,3784.6371934,None,None,None,,,,,,,,,,,3781.3523937,3781.3523937,None,,,3782.4102140000005,n,3781.3523937,3781.3523937,0.45510999999953583,3782.4102140000005,3784.6371934,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
K,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,466,466,466,,,,,,,,,,,,,3784.6371934,3785.6946702000005,,,,,,,3787.7347296999997,3787.7347296999997,3787.7347296999997,3787.7347296999997,3787.7347296999997,3787.7347296999997,3787.7347296999997,3787.7347296999997,None,None,None,,,,,,,,,,,3784.6371934,3784.6371934,None,,,3785.6946702000005,c,3784.6371934,3784.6371934,0.8277844999998933,3785.6946702000005,3787.7347296999997,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
S,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,467,467,467,,,,,,,,,,,,,3787.7347296999997,3788.8074311,,,,,,,3790.8323470000005,3790.8323470000005,3790.8323470000005,3790.8323470000005,3790.8323470000005,3790.8323470000005,3790.8323470000005,3790.8323470000005,None,None,None,,,,,,,,,,,3787.7347296999997,3787.7347296999997,None,,,3788.8074311,n,3787.7347296999997,3787.7347296999997,0.8426838000001453,3788.8074311,3790.8323470000005,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Q,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,468,468,468,,,,,,,,,,,,,3790.8323470000005,3791.9133365,,,,,,,3794.1369497000005,3794.1369497000005,3794.1369497000005,3794.1369497000005,3794.1369497000005,3794.1369497000005,3794.1369497000005,3794.1369497000005,None,None,None,,,,,,,,,,,3790.8323470000005,3790.8323470000005,None,,,3791.9133365,n,3790.8323470000005,3790.8323470000005,0.4488985999993247,3791.9133365,3794.1369497000005,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
N,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,469,469,469,,,,,,,,,,,,,3794.1369497000005,3795.1948189000004,,,,,,,3797.41965,3797.41965,3797.41965,3797.41965,3797.41965,3797.41965,3797.41965,3797.41965,None,None,None,,,,,,,,,,,3794.1369497000005,3794.1369497000005,None,,,3795.1948189000004,n,3794.1369497000005,3794.1369497000005,0.5104426000003741,3795.1948189000004,3797.41965,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
C,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,470,470,470,,,,,,,,,,,,,3797.41965,3798.4817039,,,,,,,3800.5014787,3800.5014787,3800.5014787,3800.5014787,3800.5014787,3800.5014787,3800.5014787,3800.5014787,None,None,None,,,,,,,,,,,3797.41965,3797.41965,None,,,3798.4817039,n,3797.41965,3797.41965,0.5364304999999376,3798.4817039,3800.5014787,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
K,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,471,471,471,,,,,,,,,,,,,3800.5014787,3801.5645237999997,,,,,,,3803.7852304999997,3803.7852304999997,3803.7852304999997,3803.7852304999997,3803.7852304999997,3803.7852304999997,3803.7852304999997,3803.7852304999997,None,None,None,,,,,,,,,,,3800.5014787,3800.5014787,None,,,3801.5645237999997,n,3800.5014787,3800.5014787,0.7177055999997037,3801.5645237999997,3803.7852304999997,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
T,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,472,472,472,,,,,,,,,,,,,3803.7852304999997,3804.8476503,,,,,,,3806.873992,3806.873992,3806.873992,3806.873992,3806.873992,3806.873992,3806.873992,3806.873992,None,None,None,,,,,,,,,,,3803.7852304999997,3803.7852304999997,None,,,3804.8476503,n,3803.7852304999997,3803.7852304999997,0.36954839999964406,3804.8476503,3806.873992,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,473,473,473,,,,,,,,,,,,,3806.873992,3807.9281597,,,,,,,3810.1613024999997,3810.1613024999997,3810.1613024999997,3810.1613024999997,3810.1613024999997,3810.1613024999997,3810.1613024999997,3810.1613024999997,None,None,None,,,,,,,,,,,3806.873992,3806.873992,None,,,3807.9281597,n,3806.873992,3806.873992,0.5859546000007185,3807.9281597,3810.1613024999997,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
C,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,474,474,474,,,,,,,,,,,,,3810.1613024999997,3811.2303957000004,,,,,,,3813.4605469999997,3813.4605469999997,3813.4605469999997,3813.4605469999997,3813.4605469999997,3813.4605469999997,3813.4605469999997,3813.4605469999997,None,None,None,,,,,,,,,,,3810.1613024999997,3810.1613024999997,None,,,3811.2303957000004,n,3810.1613024999997,3810.1613024999997,0.4751991000008502,3811.2303957000004,3813.4605469999997,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
P,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,475,475,475,,,,,,,,,,,,,3813.4605469999997,,,,,,,,3816.7582019,3816.7582019,3816.7582019,3816.7582019,3816.7582019,3816.7582019,3816.7582019,3816.7582019,None,None,None,,,,,,,,,,,3813.4605469999997,3813.4605469999997,None,,,3814.5296237000002,n,3813.4605469999997,3813.4605469999997,0.4960775000005242,3814.5296237000002,3816.7582019,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
C,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,476,476,476,,,,,,,,,,,,,3816.7582019,3817.8155679,,,,,,,3819.8399871,3819.8399871,3819.8399871,3819.8399871,3819.8399871,3819.8399871,3819.8399871,3819.8399871,None,None,None,,,,,,,,,,,3816.7582019,3816.7582019,None,,,3817.8155679,c,3816.7582019,3816.7582019,0.8418909999996913,3817.8155679,3819.8399871,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,477,477,477,,,,,,,,,,,,,3819.8399871,3820.8944801999996,,,,,,,3823.1269975000005,3823.1269975000005,3823.1269975000005,3823.1269975000005,3823.1269975000005,3823.1269975000005,3823.1269975000005,3823.1269975000005,None,None,None,,,,,,,,,,,3819.8399871,3819.8399871,None,,,3820.8944801999996,n,3819.8399871,3819.8399871,0.5309813000000076,3820.8944801999996,3823.1269975000005,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
C,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,478,478,478,,,,,,,,,,,,,3823.1269975000005,,,,,,,,3826.2289595,3826.2289595,3826.2289595,3826.2289595,3826.2289595,3826.2289595,3826.2289595,3826.2289595,None,None,None,,,,,,,,,,,3823.1269975000005,3823.1269975000005,None,,,3824.2066823000005,c,3823.1269975000005,3823.1269975000005,0.5556559999992032,3824.2066823000005,3826.2289595,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
P,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,479,479,479,,,,,,,,,,,,,3826.2289595,3827.2934074000004,,,,,,,3829.5270853,3829.5270853,3829.5270853,3829.5270853,3829.5270853,3829.5270853,3829.5270853,3829.5270853,None,None,None,,,,,,,,,,,3826.2289595,3826.2289595,None,,,3827.2934074000004,n,3826.2289595,3826.2289595,0.445263700000055,3827.2934074000004,3829.5270853,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
C,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,480,480,480,,,,,,,,,,,,,3829.5270853,,,,,,,,3832.8250347000003,3832.8250347000003,3832.8250347000003,3832.8250347000003,3832.8250347000003,3832.8250347000003,3832.8250347000003,3832.8250347000003,None,None,None,,,,,,,,,,,3829.5270853,3829.5270853,None,,,3830.5948168000004,c,3829.5270853,3829.5270853,0.47070339999993394,3830.5948168000004,3832.8250347000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
D,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,481,481,481,,,,,,,,,,,,,3832.8250347000003,3833.8766355999996,,,,,,,3836.111753,3836.111753,3836.111753,3836.111753,3836.111753,3836.111753,3836.111753,3836.111753,None,None,None,,,,,,,,,,,3832.8250347000003,3832.8250347000003,None,,,3833.8766355999996,n,3832.8250347000003,3832.8250347000003,0.46038259999988895,3833.8766355999996,3836.111753,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
V,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,482,482,482,,,,,,,,,,,,,3836.111753,3837.1799043,,,,,,,3839.2135675,3839.2135675,3839.2135675,3839.2135675,3839.2135675,3839.2135675,3839.2135675,3839.2135675,None,None,None,,,,,,,,,,,3836.111753,3836.111753,None,,,3837.1799043,n,3836.111753,3836.111753,0.34146239999938643,3837.1799043,3839.2135675,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
B,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,483,483,483,,,,,,,,,,,,,3839.2135675,3840.2767341,,,,,,,3842.5101795,3842.5101795,3842.5101795,3842.5101795,3842.5101795,3842.5101795,3842.5101795,3842.5101795,None,None,None,,,,,,,,,,,3839.2135675,3839.2135675,None,,,3840.2767341,n,3839.2135675,3839.2135675,0.47605710000027557,3840.2767341,3842.5101795,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,484,484,484,,,,,,,,,,,,,3842.5101795,,,,,,,,3845.8024742,3845.8024742,3845.8024742,3845.8024742,3845.8024742,3845.8024742,3845.8024742,3845.8024742,None,None,None,,,,,,,,,,,3842.5101795,3842.5101795,None,,,3843.5777894000003,n,3842.5101795,3842.5101795,0.6155376999992086,3843.5777894000003,3845.8024742,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
H,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,485,485,485,,,,,,,,,,,,,3845.8024742,3846.8604983000005,,,,,,,3848.8885836,3848.8885836,3848.8885836,3848.8885836,3848.8885836,3848.8885836,3848.8885836,3848.8885836,None,None,None,,,,,,,,,,,3845.8024742,3845.8024742,None,,,3846.8604983000005,n,3845.8024742,3845.8024742,0.6453221999996686,3846.8604983000005,3848.8885836,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
T,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,486,486,486,,,,,,,,,,,,,3848.8885836,3849.9447978,,,,,,,3851.9709125,3851.9709125,3851.9709125,3851.9709125,3851.9709125,3851.9709125,3851.9709125,3851.9709125,None,None,None,,,,,,,,,,,3848.8885836,3848.8885836,None,,,3849.9447978,n,3848.8885836,3848.8885836,0.7538865000002488,3849.9447978,3851.9709125,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
T,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,487,487,487,,,,,,,,,,,,,3851.9709125,3853.0248644000003,,,,,,,3855.0514289000002,3855.0514289000002,3855.0514289000002,3855.0514289000002,3855.0514289000002,3855.0514289000002,3855.0514289000002,3855.0514289000002,None,None,None,,,,,,,,,,,3851.9709125,3851.9709125,None,,,3853.0248644000003,n,3851.9709125,3851.9709125,0.7214400999997679,3853.0248644000003,3855.0514289000002,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,488,488,488,,,,,,,,,,,,,3855.0514289000002,3856.1110842,,,,,,,3858.1425133000002,3858.1425133000002,3858.1425133000002,3858.1425133000002,3858.1425133000002,3858.1425133000002,3858.1425133000002,3858.1425133000002,None,None,None,,,,,,,,,,,3855.0514289000002,3855.0514289000002,None,,,3856.1110842,n,3855.0514289000002,3855.0514289000002,0.826557600000001,3856.1110842,3858.1425133000002,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
D,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,489,489,489,,,,,,,,,,,,,3858.1425133000002,,,,,,,,3861.4441646000005,3861.4441646000005,3861.4441646000005,3861.4441646000005,3861.4441646000005,3861.4441646000005,3861.4441646000005,3861.4441646000005,None,None,None,,,,,,,,,,,3858.1425133000002,3858.1425133000002,None,,,3859.2102507,n,3858.1425133000002,3858.1425133000002,0.5905096000002459,3859.2102507,3861.4441646000005,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,490,490,490,,,,,,,,,,,,,3861.4441646000005,,,,,,,,3864.7388391000004,3864.7388391000004,3864.7388391000004,3864.7388391000004,3864.7388391000004,3864.7388391000004,3864.7388391000004,3864.7388391000004,None,None,None,,,,,,,,,,,3861.4441646000005,3861.4441646000005,None,,,3862.5113254,c,3861.4441646000005,3861.4441646000005,1.1060250000006135,3862.5113254,3864.7388391000004,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
H,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,491,491,491,,,,,,,,,,,,,3864.7388391000004,3865.7951218999997,,,,,,,3867.8301841,3867.8301841,3867.8301841,3867.8301841,3867.8301841,3867.8301841,3867.8301841,3867.8301841,None,None,None,,,,,,,,,,,3864.7388391000004,3864.7388391000004,None,,,3865.7951218999997,n,3864.7388391000004,3864.7388391000004,0.35132669999950394,3865.7951218999997,3867.8301841,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,492,492,492,,,,,,,,,,,,,3867.8301841,3868.8997936000005,,,,,,,3870.9321716000004,3870.9321716000004,3870.9321716000004,3870.9321716000004,3870.9321716000004,3870.9321716000004,3870.9321716000004,3870.9321716000004,None,None,None,,,,,,,,,,,3867.8301841,3867.8301841,None,,,3868.8997936000005,n,3867.8301841,3867.8301841,0.40621340000018336,3868.8997936000005,3870.9321716000004,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,493,493,493,,,,,,,,,,,,,3870.9321716000004,3871.9945290000005,,,,,,,3874.2246886000003,3874.2246886000003,3874.2246886000003,3874.2246886000003,3874.2246886000003,3874.2246886000003,3874.2246886000003,3874.2246886000003,None,None,None,,,,,,,,,,,3870.9321716000004,3870.9321716000004,None,,,3871.9945290000005,n,3870.9321716000004,3870.9321716000004,0.41420809999965513,3871.9945290000005,3874.2246886000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
S,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,494,494,494,,,,,,,,,,,,,3874.2246886000003,3875.2778421000003,,,,,,,3877.3133963,3877.3133963,3877.3133963,3877.3133963,3877.3133963,3877.3133963,3877.3133963,3877.3133963,None,None,None,,,,,,,,,,,3874.2246886000003,3874.2246886000003,None,,,3875.2778421000003,n,3874.2246886000003,3874.2246886000003,0.41193799999985004,3875.2778421000003,3877.3133963,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
R,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,495,495,495,,,,,,,,,,,,,3877.3133963,3878.3771257,,,,,,,3880.6099743000004,3880.6099743000004,3880.6099743000004,3880.6099743000004,3880.6099743000004,3880.6099743000004,3880.6099743000004,3880.6099743000004,None,None,None,,,,,,,,,,,3877.3133963,3877.3133963,None,,,3878.3771257,n,3877.3133963,3877.3133963,0.4653302999992093,3878.3771257,3880.6099743000004,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
S,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,496,496,496,,,,,,,,,,,,,3880.6099743000004,,,,,,,,3883.9047722000005,3883.9047722000005,3883.9047722000005,3883.9047722000005,3883.9047722000005,3883.9047722000005,3883.9047722000005,3883.9047722000005,None,None,None,,,,,,,,,,,3880.6099743000004,3880.6099743000004,None,,,3881.6787750000003,c,3880.6099743000004,3880.6099743000004,0.49981160000027103,3881.6787750000003,3883.9047722000005,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,497,497,497,,,,,,,,,,,,,3883.9047722000005,3884.9606701000002,,,,,,,3886.9915283,3886.9915283,3886.9915283,3886.9915283,3886.9915283,3886.9915283,3886.9915283,3886.9915283,None,None,None,,,,,,,,,,,3883.9047722000005,3883.9047722000005,None,,,3884.9606701000002,n,3883.9047722000005,3883.9047722000005,0.4567971999991869,3884.9606701000002,3886.9915283,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
S,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,498,498,498,,,,,,,,,,,,,3886.9915283,3888.0463525000005,,,,,,,3890.0797144,3890.0797144,3890.0797144,3890.0797144,3890.0797144,3890.0797144,3890.0797144,3890.0797144,None,None,None,,,,,,,,,,,3886.9915283,3886.9915283,None,,,3888.0463525000005,c,3886.9915283,3886.9915283,0.483521499999938,3888.0463525000005,3890.0797144,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
P,False,2,letter,4,False,True,robot_stimuli\\filler.mp4,1,,,,,,,,,0,499,499,499,,,,,,,,,,,,,3890.0797144,3891.1441661999997,,,,,,,3893.1993254999998,3898.1457361000002,3893.1993254999998,3898.1457361000002,3893.1993254999998,3898.1457361000002,3893.1993254999998,3898.1457361000002,14.259259259259258,2.573156200000085,space,,,,4.899133399999869,,,,,,,3890.0797144,3890.0797144,None,,,3891.1441661999997,n,3890.0797144,3890.0797144,0.3940335000003188,3891.1441661999997,3893.1993254999998,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
B,False,1,letter,4,True,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,500,500,500,,,,,,,,,,,,,3906.4743267000003,3907.5320085000003,,,,,,,3909.7538253000002,3909.7538253000002,3909.7538253000002,3909.7538253000002,3909.7538253000002,3909.7538253000002,3909.7538253000002,3909.7538253000002,None,None,None,,,,,,,,,,,3898.1457361000002,3898.1457361000002,space,8.311518299999648,,3907.5320085000003,None,,,,3907.5320085000003,3909.7538253000002,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
S,False,1,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,501,501,501,,,,,,,,,,,,,3909.7538253000002,3910.8104433999997,,,,,,,3913.0441922,3913.0441922,3913.0441922,3913.0441922,3913.0441922,3913.0441922,3913.0441922,3913.0441922,None,None,None,,,,,,,,,,,3909.7538253000002,3909.7538253000002,None,,,3910.8104433999997,n,3909.7538253000002,3909.7538253000002,0.46278880000011213,3910.8104433999997,3913.0441922,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
W,False,1,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,502,502,502,,,,,,,,,,,,,3913.0441922,,,,,,,,3916.1462854,3916.1462854,3916.1462854,3916.1462854,3916.1462854,3916.1462854,3916.1462854,3916.1462854,None,None,None,,,,,,,,,,,3913.0441922,3913.0441922,None,,,3914.1101817999997,n,3913.0441922,3913.0441922,0.4034913000001552,3914.1101817999997,3916.1462854,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
