sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
L_Head_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_Back.mp4,16,,,,,,,,,0,464,464,464,,,,,,,,,,,,,2168.9074309000002,2169.9916693,,,,,,,2173.6208612,2173.6208612,2173.6208612,2173.6208612,2173.6208612,2173.6208612,2173.6208612,2173.6208612,None,None,None,,,,,,,,,,,2168.9074309000002,2168.9074309000002,None,,,2169.9916693,,n,2168.9074309000002,2168.9074309000002,1.3036519000002045,2169.9916693,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Base_Y_For,False,2,robot,4,False,False,robot_stimuli\R_Base_Y_For.mp4,16,,,,,,,,,0,465,465,465,,,,,,,,,,,,,2173.6208612,2174.7083762,,,,,,,2178.3388279,2178.3388279,2178.3388279,2178.3388279,2178.3388279,2178.3388279,2178.3388279,2178.3388279,None,None,None,,,,,,,,,,,2173.6208612,2173.6208612,None,,,2174.7083762,,n,2173.6208612,2173.6208612,1.0026677000000745,2174.7083762,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_X_For,False,2,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,16,,,,,,,,,0,466,466,466,,,,,,,,,,,,,2178.3388279,2179.4312925,,,,,,,2183.0052335,2183.0052335,2183.0052335,2183.0052335,2183.0052335,2183.0052335,2183.0052335,2183.0052335,None,None,None,,,,,,,,,,,2178.3388279,2178.3388279,None,,,2179.4312925,,n,2178.3388279,2178.3388279,1.5266507999999703,2179.4312925,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Arm_Y_Back,False,2,robot,4,False,False,robot_stimuli\R_Arm_Y_Back.mp4,16,,,,,,,,,0,467,467,467,,,,,,,,,,,,,2183.0052335,2184.0918601,,,,,,,2187.7415186,2187.7415186,2187.7415186,2187.7415186,2187.7415186,2187.7415186,2187.7415186,2187.7415186,None,None,None,,,,,,,,,,,2183.0052335,2183.0052335,None,,,2184.0918601,,n,2183.0052335,2183.0052335,1.5140839999999116,2184.0918601,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_Z_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Z_For.mp4,16,,,,,,,,,0,468,468,468,,,,,,,,,,,,,2187.7415186,2188.8254861,,,,,,,2192.4758333,2192.4758333,2192.4758333,2192.4758333,2192.4758333,2192.4758333,2192.4758333,2192.4758333,None,None,None,,,,,,,,,,,2187.7415186,2187.7415186,None,,,2188.8254861,,n,2187.7415186,2187.7415186,1.524950500000159,2188.8254861,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,16,,,,,,,,,0,469,469,469,,,,,,,,,,,,,2192.4758333,2193.5553535,,,,,,,2197.2105026,2197.2105026,2197.2105026,2197.2105026,2197.2105026,2197.2105026,2197.2105026,2197.2105026,None,None,None,,,,,,,,,,,2192.4758333,2192.4758333,None,,,2193.5553535,,n,2192.4758333,2192.4758333,1.356286100000034,2193.5553535,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_Y_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_Y_Back.mp4,16,,,,,,,,,0,470,470,470,,,,,,,,,,,,,2197.2105026,2198.3028432,,,,,,,2201.9467086,2201.9467086,2201.9467086,2201.9467086,2201.9467086,2201.9467086,2201.9467086,2201.9467086,None,None,None,,,,,,,,,,,2197.2105026,2197.2105026,None,,,2198.3028432,,n,2197.2105026,2197.2105026,1.591278599999896,2198.3028432,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_Z_Back,True,2,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,16,,,,,,,,,0,471,471,471,,,,,,,,,,,,,2201.9467086,2203.0210793,,,,,,,2206.6738338,2206.6738338,2206.6738338,2206.6738338,2206.6738338,2206.6738338,2206.6738338,2206.6738338,None,None,None,,,,,,,,,,,2201.9467086,2201.9467086,None,,,2203.0210793,,c,2201.9467086,2201.9467086,2.073471199999858,2203.0210793,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_Y_Back,True,2,robot,4,False,False,robot_stimuli\R_Torso_Y_Back.mp4,16,,,,,,,,,0,472,472,472,,,,,,,,,,,,,2206.6738338,2207.7579878,,,,,,,2211.3968834,2211.3968834,2211.3968834,2211.3968834,2211.3968834,2211.3968834,2211.3968834,2211.3968834,None,None,None,,,,,,,,,,,2206.6738338,2206.6738338,None,,,2207.7579878,,c,2206.6738338,2206.6738338,1.6403116999999838,2207.7579878,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_Y_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_Y_Back.mp4,16,,,,,,,,,0,473,473,473,,,,,,,,,,,,,2211.3968834,2212.4732986,,,,,,,2216.1128847,2216.1128847,2216.1128847,2216.1128847,2216.1128847,2216.1128847,2216.1128847,2216.1128847,None,None,None,,,,,,,,,,,2211.3968834,2211.3968834,None,,,2212.4732986,,c,2211.3968834,2211.3968834,2.196719899999607,2212.4732986,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Base_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Base_X_Back.mp4,16,,,,,,,,,0,474,474,474,,,,,,,,,,,,,2216.1128847,2217.1925875,,,,,,,2220.8429499,2220.8429499,2220.8429499,2220.8429499,2220.8429499,2220.8429499,2220.8429499,2220.8429499,None,None,None,,,,,,,,,,,2216.1128847,2216.1128847,None,,,2217.1925875,,n,2216.1128847,2216.1128847,1.670909599999959,2217.1925875,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Arm_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,16,,,,,,,,,0,475,475,475,,,,,,,,,,,,,2220.8429499,2221.9311144,,,,,,,2225.5806803,2225.5806803,2225.5806803,2225.5806803,2225.5806803,2225.5806803,2225.5806803,2225.5806803,None,None,None,,,,,,,,,,,2220.8429499,2220.8429499,None,,,2221.9311144,,n,2220.8429499,2220.8429499,1.6510739999998805,2221.9311144,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Torso_X_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,16,,,,,,,,,0,476,476,476,,,,,,,,,,,,,2225.5806803,2226.6559138000002,,,,,,,2230.309829,2230.309829,2230.309829,2230.309829,2230.309829,2230.309829,2230.309829,2230.309829,None,None,None,,,,,,,,,,,2225.5806803,2225.5806803,None,,,2226.6559138000002,,n,2225.5806803,2225.5806803,1.5739690999998857,2226.6559138000002,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Arm_Y_For,True,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,16,,,,,,,,,0,477,477,477,,,,,,,,,,,,,2230.309829,2231.3910442,,,,,,,2235.0204886,2235.0204886,2235.0204886,2235.0204886,2235.0204886,2235.0204886,2235.0204886,2235.0204886,None,None,None,,,,,,,,,,,2230.309829,2230.309829,None,,,2231.3910442,,c,2230.309829,2230.309829,1.9679980000000796,2231.3910442,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Torso_X_For,True,2,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,16,,,,,,,,,0,478,478,478,,,,,,,,,,,,,2235.0204886,2236.1078689,,,,,,,2239.7473508,2239.7473508,2239.7473508,2239.7473508,2239.7473508,2239.7473508,2239.7473508,2239.7473508,None,None,None,,,,,,,,,,,2235.0204886,2235.0204886,None,,,2236.1078689,,c,2235.0204886,2235.0204886,1.8259788000000299,2236.1078689,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_Y_For,False,2,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,16,,,,,,,,,0,479,479,479,,,,,,,,,,,,,2239.7473508,2240.8244766,,,,,,,2244.4543284,2244.4543284,2244.4543284,2244.4543284,2244.4543284,2244.4543284,2244.4543284,2244.4543284,None,None,None,,,,,,,,,,,2239.7473508,2239.7473508,None,,,2240.8244766,,n,2239.7473508,2239.7473508,1.6611841999997523,2240.8244766,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,16,,,,,,,,,0,480,480,480,,,,,,,,,,,,,2244.4543284,2245.5402748,,,,,,,2249.1798319,2249.1798319,2249.1798319,2249.1798319,2249.1798319,2249.1798319,2249.1798319,2249.1798319,None,None,None,,,,,,,,,,,2244.4543284,2244.4543284,None,,,2245.5402748,,n,2244.4543284,2244.4543284,1.4827249999998457,2245.5402748,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Head_Z_Back.mp4,16,,,,,,,,,0,481,481,481,,,,,,,,,,,,,2249.1798319,2250.2584181,,,,,,,2253.8882315,2253.8882315,2253.8882315,2253.8882315,2253.8882315,2253.8882315,2253.8882315,2253.8882315,None,None,None,,,,,,,,,,,2249.1798319,2249.1798319,None,,,2250.2584181,,n,2249.1798319,2249.1798319,1.3011554999998225,2250.2584181,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_Back.mp4,16,,,,,,,,,0,482,482,482,,,,,,,,,,,,,2253.8882315,2254.9747399,,,,,,,2258.6158159,2258.6158159,2258.6158159,2258.6158159,2258.6158159,2258.6158159,2258.6158159,2258.6158159,None,None,None,,,,,,,,,,,2253.8882315,2253.8882315,None,,,2254.9747399,,n,2253.8882315,2253.8882315,1.0797708999998576,2254.9747399,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Base_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Base_Z_For.mp4,16,,,,,,,,,0,483,483,483,,,,,,,,,,,,,2258.6158159,,,,,,,,2263.3569374,2263.3569374,2263.3569374,2263.3569374,2263.3569374,2263.3569374,2263.3569374,2263.3569374,None,None,None,,,,,,,,,,,2258.6158159,2258.6158159,None,,,2259.7090621,,n,2258.6158159,2258.6158159,1.2501646999999139,2259.7090621,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Torso_Z_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,16,,,,,,,,,0,484,484,484,,,,,,,,,,,,,2263.3569374,2264.4430728,,,,,,,2268.092545,2268.092545,2268.092545,2268.092545,2268.092545,2268.092545,2268.092545,2268.092545,None,None,None,,,,,,,,,,,2263.3569374,2263.3569374,None,,,2264.4430728,,n,2263.3569374,2263.3569374,1.395215200000166,2264.4430728,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Head_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,16,,,,,,,,,0,485,485,485,,,,,,,,,,,,,2268.092545,2269.175129,,,,,,,2272.8035243,2272.8035243,2272.8035243,2272.8035243,2272.8035243,2272.8035243,2272.8035243,2272.8035243,None,None,None,,,,,,,,,,,2268.092545,2268.092545,None,,,2269.175129,,n,2268.092545,2268.092545,1.2954632000000856,2269.175129,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Base_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Base_Y_For.mp4,16,,,,,,,,,0,486,486,486,,,,,,,,,,,,,2272.8035243,2273.8920071000002,,,,,,,2277.4212156,2277.4212156,2277.4212156,2277.4212156,2277.4212156,2277.4212156,2277.4212156,2277.4212156,None,None,None,,,,,,,,,,,2272.8035243,2272.8035243,None,,,2273.8920071000002,,c,2272.8035243,2272.8035243,2.2660258000000795,2273.8920071000002,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Arm_X_For,False,2,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,16,,,,,,,,,0,487,487,487,,,,,,,,,,,,,2277.4212156,2278.5072786,,,,,,,2282.1374613,2282.1374613,2282.1374613,2282.1374613,2282.1374613,2282.1374613,2282.1374613,2282.1374613,None,None,None,,,,,,,,,,,2277.4212156,2277.4212156,None,,,2278.5072786,,n,2277.4212156,2277.4212156,2.3393827999998393,2278.5072786,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Head_Y_Back,False,2,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,16,,,,,,,,,0,488,488,488,,,,,,,,,,,,,2282.1374613,2283.2230538,,,,,,,2286.8767648,2286.8767648,2286.8767648,2286.8767648,2286.8767648,2286.8767648,2286.8767648,2286.8767648,None,None,None,,,,,,,,,,,2282.1374613,2282.1374613,None,,,2283.2230538,,n,2282.1374613,2282.1374613,1.1114505999998983,2283.2230538,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Torso_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,16,,,,,,,,,0,489,489,489,,,,,,,,,,,,,2286.8767648,2287.9596301,,,,,,,2291.474762,2291.474762,2291.474762,2291.474762,2291.474762,2291.474762,2291.474762,2291.474762,None,None,None,,,,,,,,,,,2286.8767648,2286.8767648,None,,,2287.9596301,,n,2286.8767648,2286.8767648,1.6388514999998733,2287.9596301,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,16,,,,,,,,,0,490,490,490,,,,,,,,,,,,,2291.474762,2292.5588753,,,,,,,2296.1966684,2296.1966684,2296.1966684,2296.1966684,2296.1966684,2296.1966684,2296.1966684,2296.1966684,None,None,None,,,,,,,,,,,2291.474762,2291.474762,None,,,2292.5588753,,n,2291.474762,2291.474762,2.359139099999993,2292.5588753,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Torso_Y_Back,True,2,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,16,,,,,,,,,0,491,491,491,,,,,,,,,,,,,2296.1966684,2297.2759311,,,,,,,2300.7925614,2300.7925614,2300.7925614,2300.7925614,2300.7925614,2300.7925614,2300.7925614,2300.7925614,None,None,None,,,,,,,,,,,2296.1966684,2296.1966684,None,,,2297.2759311,,c,2296.1966684,2296.1966684,1.8265317000000323,2297.2759311,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,16,,,,,,,,,0,492,492,492,,,,,,,,,,,,,2300.7925614,2301.8750633,,,,,,,2305.513466,2305.513466,2305.513466,2305.513466,2305.513466,2305.513466,2305.513466,2305.513466,None,None,None,,,,,,,,,,,2300.7925614,2300.7925614,None,,,2301.8750633,,c,2300.7925614,2300.7925614,3.315693399999873,2301.8750633,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Base_X_For,False,2,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,16,,,,,,,,,0,493,493,493,,,,,,,,,,,,,2305.513466,2306.5927409,,,,,,,2310.1412144,2310.1412144,2310.1412144,2310.1412144,2310.1412144,2310.1412144,2310.1412144,2310.1412144,None,None,None,,,,,,,,,,,2305.513466,2305.513466,None,,,2306.5927409,,n,2305.513466,2305.513466,1.6542850999999246,2306.5927409,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_X_Back,True,2,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,16,,,,,,,,,0,494,494,494,,,,,,,,,,,,,2310.1412144,2311.2254229,,,,,,,2314.8638378,2314.8638378,2314.8638378,2314.8638378,2314.8638378,2314.8638378,2314.8638378,2314.8638378,None,None,None,,,,,,,,,,,2310.1412144,2310.1412144,None,,,2311.2254229,,c,2310.1412144,2310.1412144,2.596992600000249,2311.2254229,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Torso_X_Back,False,2,robot,4,False,False,robot_stimuli\L_Torso_X_Back.mp4,16,,,,,,,,,0,495,495,495,,,,,,,,,,,,,2314.8638378,2315.9401093,,,,,,,2319.5955725,2319.5955725,2319.5955725,2319.5955725,2319.5955725,2319.5955725,2319.5955725,2319.5955725,None,None,None,,,,,,,,,,,2314.8638378,2314.8638378,None,,,2315.9401093,,n,2314.8638378,2314.8638378,1.5864845000000969,2315.9401093,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Torso_X_Back,True,2,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,16,,,,,,,,,0,496,496,496,,,,,,,,,,,,,2319.5955725,2320.6759554,,,,,,,2324.3232535,2324.3232535,2324.3232535,2324.3232535,2324.3232535,2324.3232535,2324.3232535,2324.3232535,None,None,None,,,,,,,,,,,2319.5955725,2319.5955725,None,,,2320.6759554,,c,2319.5955725,2319.5955725,1.8424709000000803,2320.6759554,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Base_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Base_Z_Back.mp4,16,,,,,,,,,0,497,497,497,,,,,,,,,,,,,2324.3232535,2325.4088501,,,,,,,2329.0581942,2329.0581942,2329.0581942,2329.0581942,2329.0581942,2329.0581942,2329.0581942,2329.0581942,None,None,None,,,,,,,,,,,2324.3232535,2324.3232535,None,,,2325.4088501,,n,2324.3232535,2324.3232535,2.4287795999998707,2325.4088501,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Arm_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Arm_X_Back.mp4,16,,,,,,,,,0,498,498,498,,,,,,,,,,,,,2329.0581942,2330.1413031,,,,,,,2333.7810324,2333.7810324,2333.7810324,2333.7810324,2333.7810324,2333.7810324,2333.7810324,2333.7810324,None,None,None,,,,,,,,,,,2329.0581942,2329.0581942,None,,,2330.1413031,,n,2329.0581942,2329.0581942,1.680300299999999,2330.1413031,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_Y_For,False,2,robot,4,False,True,robot_stimuli\L_Head_Y_For.mp4,16,,,,,,,,,0,499,499,499,,,,,,,,,,,,,2333.7810324,2334.8593446,,,,,,,2338.5430736,2370.04763,2338.5430736,2370.04763,2338.5430736,2370.04763,2338.5430736,2370.04763,55.46296296296297,4.47621670000035,space,,,,31.46308709999994,,,,,,,2333.7810324,2333.7810324,None,,,2334.8593446,,n,2333.7810324,2333.7810324,1.091873399999713,2334.8593446,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Head_Y_Back,False,3,robot,4,True,False,robot_stimuli\R_Head_Y_Back.mp4,16,,,,,,,,,0,500,500,500,,,,,,,,,,,,,2372.4311470000002,2373.5105750000002,,,,,,,2377.1390195,2377.1390195,2377.1390195,2377.1390195,2377.1390195,2377.1390195,2377.1390195,2377.1390195,None,None,None,,,,,,,,,,,2370.04763,2370.04763,space,2.359119400000054,,2373.5105750000002,,None,,,,2373.5105750000002,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Arm_Z_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,16,,,,,,,,,0,501,501,501,,,,,,,,,,,,,2377.1390195,2378.2289031,,,,,,,2381.8764794,2381.8764794,2381.8764794,2381.8764794,2381.8764794,2381.8764794,2381.8764794,2381.8764794,None,None,None,,,,,,,,,,,2377.1390195,2377.1390195,None,,,2378.2289031,,None,2377.1390195,2377.1390195,,2378.2289031,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Head_Y_For,False,3,robot,4,False,False,robot_stimuli\R_Head_Y_For.mp4,16,,,,,,,,,0,502,502,502,,,,,,,,,,,,,2381.8764794,2382.9596448,,,,,,,2386.6089509,2386.6089509,2386.6089509,2386.6089509,2386.6089509,2386.6089509,2386.6089509,2386.6089509,None,None,None,,,,,,,,,,,2381.8764794,2381.8764794,None,,,2382.9596448,,None,2381.8764794,2381.8764794,,2382.9596448,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Base_Z_Back,False,3,robot,4,False,False,robot_stimuli\L_Base_Z_Back.mp4,16,,,,,,,,,0,503,503,503,,,,,,,,,,,,,2386.6089509,2387.6899216,,,,,,,2391.3451063,2391.3451063,2391.3451063,2391.3451063,2391.3451063,2391.3451063,2391.3451063,2391.3451063,None,None,None,,,,,,,,,,,2386.6089509,2386.6089509,None,,,2387.6899216,,n,2386.6089509,2386.6089509,1.4603320999999596,2387.6899216,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Head_Y_For,False,3,robot,4,False,False,robot_stimuli\R_Head_Y_For.mp4,16,,,,,,,,,0,504,504,504,,,,,,,,,,,,,2391.3451063,2392.4212116,,,,,,,2396.0629113,2396.0629113,2396.0629113,2396.0629113,2396.0629113,2396.0629113,2396.0629113,2396.0629113,None,None,None,,,,,,,,,,,2391.3451063,2391.3451063,None,,,2392.4212116,,c,2391.3451063,2391.3451063,1.4900190000003022,2392.4212116,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_Y_For,False,3,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,16,,,,,,,,,0,505,505,505,,,,,,,,,,,,,2396.0629113,2397.1449259,,,,,,,2400.7937649,2400.7937649,2400.7937649,2400.7937649,2400.7937649,2400.7937649,2400.7937649,2400.7937649,None,None,None,,,,,,,,,,,2396.0629113,2396.0629113,None,,,2397.1449259,,n,2396.0629113,2396.0629113,1.7177747000000636,2397.1449259,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Base_Z_Back,True,3,robot,4,False,False,robot_stimuli\L_Base_Z_Back.mp4,16,,,,,,,,,0,506,506,506,,,,,,,,,,,,,2400.7937649,2401.8764186,,,,,,,2405.5246888,2405.5246888,2405.5246888,2405.5246888,2405.5246888,2405.5246888,2405.5246888,2405.5246888,None,None,None,,,,,,,,,,,2400.7937649,2400.7937649,None,,,2401.8764186,,n,2400.7937649,2400.7937649,2.274312000000009,2401.8764186,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Base_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Base_X_Back.mp4,16,,,,,,,,,0,507,507,507,,,,,,,,,,,,,2405.5246888,2406.6077963000002,,,,,,,2410.2461815,2410.2461815,2410.2461815,2410.2461815,2410.2461815,2410.2461815,2410.2461815,2410.2461815,None,None,None,,,,,,,,,,,2405.5246888,2405.5246888,None,,,2406.6077963000002,,n,2405.5246888,2405.5246888,2.230897500000083,2406.6077963000002,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_Y_For,True,3,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,16,,,,,,,,,0,508,508,508,,,,,,,,,,,,,2410.2461815,2411.3256648,,,,,,,2414.9747598,2414.9747598,2414.9747598,2414.9747598,2414.9747598,2414.9747598,2414.9747598,2414.9747598,None,None,None,,,,,,,,,,,2410.2461815,2410.2461815,None,,,2411.3256648,,c,2410.2461815,2410.2461815,1.7450367999999798,2411.3256648,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Head_Z_For,False,3,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,16,,,,,,,,,0,509,509,509,,,,,,,,,,,,,2414.9747598,2416.061274,,,,,,,2419.7103114,2419.7103114,2419.7103114,2419.7103114,2419.7103114,2419.7103114,2419.7103114,2419.7103114,None,None,None,,,,,,,,,,,2414.9747598,2414.9747598,None,,,2416.061274,,n,2414.9747598,2414.9747598,1.3211181000001488,2416.061274,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R_Arm_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Arm_Z_Back.mp4,16,,,,,,,,,0,510,510,510,,,,,,,,,,,,,2419.7103114,2420.7915876,,,,,,,2424.444325,2424.444325,2424.444325,2424.444325,2424.444325,2424.444325,2424.444325,2424.444325,None,None,None,,,,,,,,,,,2419.7103114,2419.7103114,None,,,2420.7915876,,n,2419.7103114,2419.7103114,1.5266766999998254,2420.7915876,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_Y_For,True,3,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,16,,,,,,,,,0,511,511,511,,,,,,,,,,,,,2424.444325,2425.5402057,,,,,,,2429.180861,2429.180861,2429.180861,2429.180861,2429.180861,2429.180861,2429.180861,2429.180861,None,None,None,,,,,,,,,,,2424.444325,2424.444325,None,,,2425.5402057,,n,2424.444325,2424.444325,1.5707208000003448,2425.5402057,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L_Head_X_For,False,3,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,16,,,,,,,,,0,512,512,512,,,,,,,,,,,,,2429.180861,2430.2599412,,,,,,,2433.8418043,2433.8418043,2433.8418043,2433.8418043,2433.8418043,2433.8418043,2433.8418043,2433.8418043,None,None,None,,,,,,,,,,,2429.180861,2429.180861,None,,,2430.2599412,,n,2429.180861,2429.180861,1.3705684000001384,2430.2599412,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
