sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
L_Base_Z_Back,False,1,robot,3,False,False,robot_stimuli\L_Base_Z_Back.mp4,5,,,,,,,,,0,403,403,403,,,,,,,,,,,,,3154.027426,3155.1081715,,,,,,,3158.7481981,3158.7481981,3158.7481981,3158.7481981,3158.7481981,3158.7481981,3158.7481981,3158.7481981,None,None,None,,,,,,,,,,,3154.027426,3154.027426,None,,3155.1081715,3155.1081715,n,1.889601099999794,3154.027426,3154.027426,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Arm_Y_For,False,1,robot,3,False,False,robot_stimuli\R_Arm_Y_For.mp4,5,,,,,,,,,0,404,404,404,,,,,,,,,,,,,3158.7481981,3159.8265383000003,,,,,,,3163.3434938,3163.3434938,3163.3434938,3163.3434938,3163.3434938,3163.3434938,3163.3434938,3163.3434938,None,None,None,,,,,,,,,,,3158.7481981,3158.7481981,None,,3159.8265383000003,3159.8265383000003,n,1.5149197000001493,3158.7481981,3158.7481981,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Arm_Y_For,True,1,robot,3,False,False,robot_stimuli\R_Arm_Y_For.mp4,5,,,,,,,,,0,405,405,405,,,,,,,,,,,,,3163.3434938,3164.4213837,,,,,,,3167.9291723,3167.9291723,3167.9291723,3167.9291723,3167.9291723,3167.9291723,3167.9291723,3167.9291723,None,None,None,,,,,,,,,,,3163.3434938,3163.3434938,None,,3164.4213837,3164.4213837,c,1.7758336000002544,3163.3434938,3163.3434938,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Y_Back,False,1,robot,3,False,False,robot_stimuli\L_Head_Y_Back.mp4,5,,,,,,,,,0,406,406,406,,,,,,,,,,,,,3167.9291723,3169.0084331000003,,,,,,,3172.6499745,3172.6499745,3172.6499745,3172.6499745,3172.6499745,3172.6499745,3172.6499745,3172.6499745,None,None,None,,,,,,,,,,,3167.9291723,3167.9291723,None,,3169.0084331000003,3169.0084331000003,n,2.373815300000018,3167.9291723,3167.9291723,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Y_For,False,1,robot,3,False,False,robot_stimuli\L_Base_Y_For.mp4,5,,,,,,,,,0,407,407,407,,,,,,,,,,,,,3172.6499745,,,,,,,,3177.296374,3177.296374,3177.296374,3177.296374,3177.296374,3177.296374,3177.296374,3177.296374,None,None,None,,,,,,,,,,,3172.6499745,3172.6499745,None,,3173.7460258,3173.7460258,n,1.9806518000001176,3172.6499745,3172.6499745,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_Z_Back,False,1,robot,3,False,False,robot_stimuli\L_Torso_Z_Back.mp4,5,,,,,,,,,0,408,408,408,,,,,,,,,,,,,3177.296374,3178.3785074,,,,,,,3181.8945996,3181.8945996,3181.8945996,3181.8945996,3181.8945996,3181.8945996,3181.8945996,3181.8945996,None,None,None,,,,,,,,,,,3177.296374,3177.296374,None,,3178.3785074,3178.3785074,n,1.9069747999998015,3177.296374,3177.296374,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_X_For,False,1,robot,3,False,False,robot_stimuli\L_Base_X_For.mp4,5,,,,,,,,,0,409,409,409,,,,,,,,,,,,,3181.8945996,3182.9762001,,,,,,,3186.5587836,3186.5587836,3186.5587836,3186.5587836,3186.5587836,3186.5587836,3186.5587836,3186.5587836,None,None,None,,,,,,,,,,,3181.8945996,3181.8945996,None,,3182.9762001,3182.9762001,n,1.982393400000177,3181.8945996,3181.8945996,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Arm_Z_Back,False,1,robot,3,False,False,robot_stimuli\R_Arm_Z_Back.mp4,5,,,,,,,,,0,410,410,410,,,,,,,,,,,,,3186.5587836,3187.6382213,,,,,,,3191.2807541,3191.2807541,3191.2807541,3191.2807541,3191.2807541,3191.2807541,3191.2807541,3191.2807541,None,None,None,,,,,,,,,,,3186.5587836,3186.5587836,None,,3187.6382213,3187.6382213,n,1.5990305000001115,3186.5587836,3186.5587836,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Z_For,False,1,robot,3,False,False,robot_stimuli\L_Arm_Z_For.mp4,5,,,,,,,,,0,411,411,411,,,,,,,,,,,,,3191.2807541,3192.3599172,,,,,,,3196.0103817,3196.0103817,3196.0103817,3196.0103817,3196.0103817,3196.0103817,3196.0103817,3196.0103817,None,None,None,,,,,,,,,,,3191.2807541,3191.2807541,None,,3192.3599172,3192.3599172,n,1.9349696000000165,3191.2807541,3191.2807541,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Z_Back,False,1,robot,3,False,False,robot_stimuli\R_Base_Z_Back.mp4,5,,,,,,,,,0,412,412,412,,,,,,,,,,,,,3196.0103817,3197.0925939,,,,,,,3200.6438795,3200.6438795,3200.6438795,3200.6438795,3200.6438795,3200.6438795,3200.6438795,3200.6438795,None,None,None,,,,,,,,,,,3196.0103817,3196.0103817,None,,3197.0925939,3197.0925939,n,2.521438799999572,3196.0103817,3196.0103817,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Z_Back,True,1,robot,3,False,False,robot_stimuli\R_Base_Z_Back.mp4,5,,,,,,,,,0,413,413,413,,,,,,,,,,,,,3200.6438795,3201.7223149,,,,,,,3205.2633802,3205.2633802,3205.2633802,3205.2633802,3205.2633802,3205.2633802,3205.2633802,3205.2633802,None,None,None,,,,,,,,,,,3200.6438795,3200.6438795,None,,3201.7223149,3201.7223149,c,1.923202799999757,3200.6438795,3200.6438795,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Y_Back,False,1,robot,3,False,False,robot_stimuli\L_Arm_Y_Back.mp4,5,,,,,,,,,0,414,414,414,,,,,,,,,,,,,3205.2633802,3206.341023,,,,,,,3209.9815005,3209.9815005,3209.9815005,3209.9815005,3209.9815005,3209.9815005,3209.9815005,3209.9815005,None,None,None,,,,,,,,,,,3205.2633802,3205.2633802,None,,3206.341023,3206.341023,n,2.0889238000000603,3205.2633802,3205.2633802,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Z_Back,False,1,robot,3,False,False,robot_stimuli\L_Base_Z_Back.mp4,5,,,,,,,,,0,415,415,415,,,,,,,,,,,,,3209.9815005,3211.0568302,,,,,,,3214.6973657,3214.6973657,3214.6973657,3214.6973657,3214.6973657,3214.6973657,3214.6973657,3214.6973657,None,None,None,,,,,,,,,,,3209.9815005,3209.9815005,None,,3211.0568302,3211.0568302,n,2.2608003999999653,3209.9815005,3209.9815005,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Y_Back,False,1,robot,3,False,False,robot_stimuli\L_Base_Y_Back.mp4,5,,,,,,,,,0,416,416,416,,,,,,,,,,,,,3214.6973657,3215.7763681,,,,,,,3219.3588821000003,3219.3588821000003,3219.3588821000003,3219.3588821000003,3219.3588821000003,3219.3588821000003,3219.3588821000003,3219.3588821000003,None,None,None,,,,,,,,,,,3214.6973657,3214.6973657,None,,3215.7763681,3215.7763681,n,2.1407472000001633,3214.6973657,3214.6973657,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Y_Back,True,1,robot,3,False,False,robot_stimuli\L_Base_Y_Back.mp4,5,,,,,,,,,0,417,417,417,,,,,,,,,,,,,3219.3588821000003,3220.4400957000003,,,,,,,3224.0137824000003,3224.0137824000003,3224.0137824000003,3224.0137824000003,3224.0137824000003,3224.0137824000003,3224.0137824000003,3224.0137824000003,None,None,None,,,,,,,,,,,3219.3588821000003,3219.3588821000003,None,,3220.4400957000003,3220.4400957000003,c,2.150555700000126,3219.3588821000003,3219.3588821000003,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_X_For,False,1,robot,3,False,False,robot_stimuli\R_Head_X_For.mp4,5,,,,,,,,,0,418,418,418,,,,,,,,,,,,,3224.0137824000003,3225.0920498,,,,,,,3228.7308336,3228.7308336,3228.7308336,3228.7308336,3228.7308336,3228.7308336,3228.7308336,3228.7308336,None,None,None,,,,,,,,,,,3224.0137824000003,3224.0137824000003,None,,3225.0920498,3225.0920498,n,2.0983073000003003,3224.0137824000003,3224.0137824000003,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_X_Back,False,1,robot,3,False,False,robot_stimuli\L_Torso_X_Back.mp4,5,,,,,,,,,0,419,419,419,,,,,,,,,,,,,3228.7308336,3229.8088802,,,,,,,3233.4598402,3233.4598402,3233.4598402,3233.4598402,3233.4598402,3233.4598402,3233.4598402,3233.4598402,None,None,None,,,,,,,,,,,3228.7308336,3228.7308336,None,,3229.8088802,3229.8088802,n,2.14828020000013,3228.7308336,3228.7308336,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Arm_Y_For,False,1,robot,3,False,False,robot_stimuli\R_Arm_Y_For.mp4,5,,,,,,,,,0,420,420,420,,,,,,,,,,,,,3233.4598402,3234.5475203,,,,,,,3238.0565566,3238.0565566,3238.0565566,3238.0565566,3238.0565566,3238.0565566,3238.0565566,3238.0565566,None,None,None,,,,,,,,,,,3233.4598402,3233.4598402,None,,3234.5475203,3234.5475203,n,2.066127799999407,3233.4598402,3233.4598402,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Arm_Y_Back,False,1,robot,3,False,False,robot_stimuli\R_Arm_Y_Back.mp4,5,,,,,,,,,0,421,421,421,,,,,,,,,,,,,3238.0565566,3239.1433393,,,,,,,3242.7950351,3242.7950351,3242.7950351,3242.7950351,3242.7950351,3242.7950351,3242.7950351,3242.7950351,None,None,None,,,,,,,,,,,3238.0565566,3238.0565566,None,,3239.1433393,3239.1433393,n,2.295108200000044,3238.0565566,3238.0565566,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Z_For,False,1,robot,3,False,False,robot_stimuli\L_Head_Z_For.mp4,5,,,,,,,,,0,422,422,422,,,,,,,,,,,,,3242.7950351,3243.8739052,,,,,,,3247.5130301,3247.5130301,3247.5130301,3247.5130301,3247.5130301,3247.5130301,3247.5130301,3247.5130301,None,None,None,,,,,,,,,,,3242.7950351,3242.7950351,None,,3243.8739052,3243.8739052,n,2.147312599999708,3242.7950351,3242.7950351,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Z_Back,False,1,robot,3,False,False,robot_stimuli\L_Base_Z_Back.mp4,5,,,,,,,,,0,423,423,423,,,,,,,,,,,,,3247.5130301,3248.5924623,,,,,,,3252.2212275,3252.2212275,3252.2212275,3252.2212275,3252.2212275,3252.2212275,3252.2212275,3252.2212275,None,None,None,,,,,,,,,,,3247.5130301,3247.5130301,None,,3248.5924623,3248.5924623,n,2.645313600000094,3247.5130301,3247.5130301,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Z_Back,False,1,robot,3,False,False,robot_stimuli\L_Head_Z_Back.mp4,5,,,,,,,,,0,424,424,424,,,,,,,,,,,,,3252.2212275,3253.3089939,,,,,,,3256.957831,3256.957831,3256.957831,3256.957831,3256.957831,3256.957831,3256.957831,3256.957831,None,None,None,,,,,,,,,,,3252.2212275,3252.2212275,None,,3253.3089939,3253.3089939,n,3.3760551000001158,3252.2212275,3252.2212275,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_X_For,False,1,robot,3,False,False,robot_stimuli\R_Base_X_For.mp4,5,,,,,,,,,0,425,425,425,,,,,,,,,,,,,3256.957831,3258.0424319,,,,,,,3261.5941476000003,3261.5941476000003,3261.5941476000003,3261.5941476000003,3261.5941476000003,3261.5941476000003,3261.5941476000003,3261.5941476000003,None,None,None,,,,,,,,,,,3256.957831,3256.957831,None,,3258.0424319,3258.0424319,n,2.19517630000027,3256.957831,3256.957831,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_X_For,True,1,robot,3,False,False,robot_stimuli\R_Base_X_For.mp4,5,,,,,,,,,0,426,426,426,,,,,,,,,,,,,3261.5941476000003,3262.6784968,,,,,,,3266.2279625,3266.2279625,3266.2279625,3266.2279625,3266.2279625,3266.2279625,3266.2279625,3266.2279625,None,None,None,,,,,,,,,,,3261.5941476000003,3261.5941476000003,None,,3262.6784968,3262.6784968,c,1.8482118999996544,3261.5941476000003,3261.5941476000003,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_X_Back,False,1,robot,3,False,False,robot_stimuli\L_Head_X_Back.mp4,5,,,,,,,,,0,427,427,427,,,,,,,,,,,,,3266.2279625,3267.3085011000003,,,,,,,3270.9425984,3270.9425984,3270.9425984,3270.9425984,3270.9425984,3270.9425984,3270.9425984,3270.9425984,None,None,None,,,,,,,,,,,3266.2279625,3266.2279625,None,,3267.3085011000003,3267.3085011000003,n,1.786203499999914,3266.2279625,3266.2279625,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_X_For,False,1,robot,3,False,False,robot_stimuli\R_Torso_X_For.mp4,5,,,,,,,,,0,428,428,428,,,,,,,,,,,,,3270.9425984,3272.0405083,,,,,,,3275.681027,3275.681027,3275.681027,3275.681027,3275.681027,3275.681027,3275.681027,3275.681027,None,None,None,,,,,,,,,,,3270.9425984,3270.9425984,None,,3272.0405083,3272.0405083,n,2.16628880000016,3270.9425984,3270.9425984,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_Y_For,False,1,robot,3,False,False,robot_stimuli\R_Torso_Y_For.mp4,5,,,,,,,,,0,429,429,429,,,,,,,,,,,,,3275.681027,3276.7728013,,,,,,,3280.4111837,3280.4111837,3280.4111837,3280.4111837,3280.4111837,3280.4111837,3280.4111837,3280.4111837,None,None,None,,,,,,,,,,,3275.681027,3275.681027,None,,3276.7728013,3276.7728013,n,2.0088544999999556,3275.681027,3275.681027,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_Y_For,True,1,robot,3,False,False,robot_stimuli\R_Torso_Y_For.mp4,5,,,,,,,,,0,430,430,430,,,,,,,,,,,,,3280.4111837,3281.4888098,,,,,,,3285.1270841,3285.1270841,3285.1270841,3285.1270841,3285.1270841,3285.1270841,3285.1270841,3285.1270841,None,None,None,,,,,,,,,,,3280.4111837,3280.4111837,None,,3281.4888098,3281.4888098,c,1.8287577000001818,3280.4111837,3280.4111837,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_X_Back,False,1,robot,3,False,False,robot_stimuli\L_Head_X_Back.mp4,5,,,,,,,,,0,431,431,431,,,,,,,,,,,,,3285.1270841,3286.2091018,,,,,,,3289.8478059,3289.8478059,3289.8478059,3289.8478059,3289.8478059,3289.8478059,3289.8478059,3289.8478059,None,None,None,,,,,,,,,,,3285.1270841,3285.1270841,None,,3286.2091018,3286.2091018,n,1.8375456000004249,3285.1270841,3285.1270841,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Y_For,False,1,robot,3,False,False,robot_stimuli\L_Head_Y_For.mp4,5,,,,,,,,,0,432,432,432,,,,,,,,,,,,,3289.8478059,3290.925648,,,,,,,3294.5565342,3294.5565342,3294.5565342,3294.5565342,3294.5565342,3294.5565342,3294.5565342,3294.5565342,None,None,None,,,,,,,,,,,3289.8478059,3289.8478059,None,,3290.925648,3290.925648,n,2.0648732999999027,3289.8478059,3289.8478059,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Z_For,False,1,robot,3,False,False,robot_stimuli\L_Arm_Z_For.mp4,5,,,,,,,,,0,433,433,433,,,,,,,,,,,,,3294.5565342,3295.642831,,,,,,,3299.2815312000002,3299.2815312000002,3299.2815312000002,3299.2815312000002,3299.2815312000002,3299.2815312000002,3299.2815312000002,3299.2815312000002,None,None,None,,,,,,,,,,,3294.5565342,3294.5565342,None,,3295.642831,3295.642831,n,2.146424699999983,3294.5565342,3294.5565342,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Z_For,False,1,robot,3,False,False,robot_stimuli\L_Base_Z_For.mp4,5,,,,,,,,,0,434,434,434,,,,,,,,,,,,,3299.2815312000002,3300.3617802,,,,,,,3304.0112036,3304.0112036,3304.0112036,3304.0112036,3304.0112036,3304.0112036,3304.0112036,3304.0112036,None,None,None,,,,,,,,,,,3299.2815312000002,3299.2815312000002,None,,3300.3617802,3300.3617802,n,2.548958199999646,3299.2815312000002,3299.2815312000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_X_Back,False,1,robot,3,False,False,robot_stimuli\L_Torso_X_Back.mp4,5,,,,,,,,,0,435,435,435,,,,,,,,,,,,,3304.0112036,3305.092804,,,,,,,3308.7430249,3308.7430249,3308.7430249,3308.7430249,3308.7430249,3308.7430249,3308.7430249,3308.7430249,None,None,None,,,,,,,,,,,3304.0112036,3304.0112036,None,,3305.092804,3305.092804,n,2.5771258999999134,3304.0112036,3304.0112036,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_Y_For,False,1,robot,3,False,False,robot_stimuli\R_Torso_Y_For.mp4,5,,,,,,,,,0,436,436,436,,,,,,,,,,,,,3308.7430249,3309.832134,,,,,,,3313.4740211000003,3313.4740211000003,3313.4740211000003,3313.4740211000003,3313.4740211000003,3313.4740211000003,3313.4740211000003,3313.4740211000003,None,None,None,,,,,,,,,,,3308.7430249,3308.7430249,None,,3309.832134,3309.832134,n,2.053690700000601,3308.7430249,3308.7430249,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_Y_For,True,1,robot,3,False,False,robot_stimuli\R_Torso_Y_For.mp4,5,,,,,,,,,0,437,437,437,,,,,,,,,,,,,3313.4740211000003,3314.5563544,,,,,,,3318.1953550000003,3318.1953550000003,3318.1953550000003,3318.1953550000003,3318.1953550000003,3318.1953550000003,3318.1953550000003,3318.1953550000003,None,None,None,,,,,,,,,,,3313.4740211000003,3313.4740211000003,None,,3314.5563544,3314.5563544,c,2.392788700000068,3313.4740211000003,3313.4740211000003,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_Y_For,True,1,robot,3,False,False,robot_stimuli\R_Torso_Y_For.mp4,5,,,,,,,,,0,438,438,438,,,,,,,,,,,,,3318.1953550000003,3319.2708564,,,,,,,3322.9105475,3322.9105475,3322.9105475,3322.9105475,3322.9105475,3322.9105475,3322.9105475,3322.9105475,None,None,None,,,,,,,,,,,3318.1953550000003,3318.1953550000003,None,,3319.2708564,3319.2708564,c,2.7192221999999617,3318.1953550000003,3318.1953550000003,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_X_For,False,1,robot,3,False,False,robot_stimuli\R_Torso_X_For.mp4,5,,,,,,,,,0,439,439,439,,,,,,,,,,,,,3322.9105475,3323.9933806,,,,,,,3327.6414717000002,3327.6414717000002,3327.6414717000002,3327.6414717000002,3327.6414717000002,3327.6414717000002,3327.6414717000002,3327.6414717000002,None,None,None,,,,,,,,,,,3322.9105475,3322.9105475,None,,3323.9933806,3323.9933806,n,2.1238691999998025,3322.9105475,3322.9105475,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Z_Back,False,1,robot,3,False,False,robot_stimuli\L_Head_Z_Back.mp4,5,,,,,,,,,0,440,440,440,,,,,,,,,,,,,3327.6414717000002,3328.7285532,,,,,,,3332.3761315,3332.3761315,3332.3761315,3332.3761315,3332.3761315,3332.3761315,3332.3761315,3332.3761315,None,None,None,,,,,,,,,,,3327.6414717000002,3327.6414717000002,None,,3328.7285532,3328.7285532,n,2.0457806000004837,3327.6414717000002,3327.6414717000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_Z_Back,False,1,robot,3,False,False,robot_stimuli\R_Head_Z_Back.mp4,5,,,,,,,,,0,441,441,441,,,,,,,,,,,,,3332.3761315,3333.4577655000003,,,,,,,3337.0891306,3337.0891306,3337.0891306,3337.0891306,3337.0891306,3337.0891306,3337.0891306,3337.0891306,None,None,None,,,,,,,,,,,3332.3761315,3332.3761315,None,,3333.4577655000003,3333.4577655000003,n,3.1974651999995274,3332.3761315,3332.3761315,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_X_For,False,1,robot,3,False,False,robot_stimuli\R_Base_X_For.mp4,5,,,,,,,,,0,442,442,442,,,,,,,,,,,,,3337.0891306,3338.1770641000003,,,,,,,3341.7264304,3341.7264304,3341.7264304,3341.7264304,3341.7264304,3341.7264304,3341.7264304,3341.7264304,None,None,None,,,,,,,,,,,3337.0891306,3337.0891306,None,,3338.1770641000003,3338.1770641000003,n,2.196944499999603,3337.0891306,3337.0891306,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_Z_For,False,1,robot,3,False,False,robot_stimuli\L_Torso_Z_For.mp4,5,,,,,,,,,0,443,443,443,,,,,,,,,,,,,3341.7264304,3342.809809,,,,,,,3346.4594101000002,3346.4594101000002,3346.4594101000002,3346.4594101000002,3346.4594101000002,3346.4594101000002,3346.4594101000002,3346.4594101000002,None,None,None,,,,,,,,,,,3341.7264304,3341.7264304,None,,3342.809809,3342.809809,n,1.8518176000003166,3341.7264304,3341.7264304,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_X_For,False,1,robot,3,False,False,robot_stimuli\L_Arm_X_For.mp4,5,,,,,,,,,0,444,444,444,,,,,,,,,,,,,3346.4594101000002,3347.5416197,,,,,,,3351.1808945000002,3351.1808945000002,3351.1808945000002,3351.1808945000002,3351.1808945000002,3351.1808945000002,3351.1808945000002,3351.1808945000002,None,None,None,,,,,,,,,,,3346.4594101000002,3346.4594101000002,None,,3347.5416197,3347.5416197,n,1.841013199999992,3346.4594101000002,3346.4594101000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Y_Back,False,1,robot,3,False,False,robot_stimuli\L_Head_Y_Back.mp4,5,,,,,,,,,0,445,445,445,,,,,,,,,,,,,3351.1808945000002,3352.2587428,,,,,,,3355.8979725,3355.8979725,3355.8979725,3355.8979725,3355.8979725,3355.8979725,3355.8979725,3355.8979725,None,None,None,,,,,,,,,,,3351.1808945000002,3351.1808945000002,None,,3352.2587428,3352.2587428,n,2.4345611000004226,3351.1808945000002,3351.1808945000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Y_Back,True,1,robot,3,False,False,robot_stimuli\L_Head_Y_Back.mp4,5,,,,,,,,,0,446,446,446,,,,,,,,,,,,,3355.8979725,3356.9733524000003,,,,,,,3360.6151548000003,3360.6151548000003,3360.6151548000003,3360.6151548000003,3360.6151548000003,3360.6151548000003,3360.6151548000003,3360.6151548000003,None,None,None,,,,,,,,,,,3355.8979725,3355.8979725,None,,3356.9733524000003,3356.9733524000003,c,3.121342399999861,3355.8979725,3355.8979725,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Y_For,False,1,robot,3,False,False,robot_stimuli\L_Arm_Y_For.mp4,5,,,,,,,,,0,447,447,447,,,,,,,,,,,,,3360.6151548000003,3361.6934839,,,,,,,3365.3434855,3365.3434855,3365.3434855,3365.3434855,3365.3434855,3365.3434855,3365.3434855,3365.3434855,None,None,None,,,,,,,,,,,3360.6151548000003,3360.6151548000003,None,,3361.6934839,3361.6934839,n,3.3038381999996034,3360.6151548000003,3360.6151548000003,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Y_For,True,1,robot,3,False,False,robot_stimuli\L_Arm_Y_For.mp4,5,,,,,,,,,0,448,448,448,,,,,,,,,,,,,3365.3434855,3366.4220724,,,,,,,3370.0620949,3370.0620949,3370.0620949,3370.0620949,3370.0620949,3370.0620949,3370.0620949,3370.0620949,None,None,None,,,,,,,,,,,3365.3434855,3365.3434855,None,,3366.4220724,3366.4220724,c,2.1046063000004267,3365.3434855,3365.3434855,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_Y_Back,False,1,robot,3,False,True,robot_stimuli\R_Torso_Y_Back.mp4,5,,,,,,,,,0,449,449,449,,,,,,,,,,,,,3370.0620949,3371.1415327,,,,,,,3374.8045726,3379.4728523,3374.8045726,3379.4728523,3374.8045726,3379.4728523,3374.8045726,3379.4728523,24.135802469135797,3.0964818000002197,space,,,,4.624785699999933,,,,,,,3370.0620949,3370.0620949,None,,3371.1415327,3371.1415327,n,1.896491399999917,3370.0620949,3370.0620949,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
P,False,2,letter,4,True,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,450,450,450,,,,,,,,,,,,,3552.048577,3553.10484,,,,,,,3555.1288586,3555.1288586,3555.1288586,3555.1288586,3555.1288586,3555.1288586,3555.1288586,3555.1288586,None,None,None,,,,,,,,,,,3379.4728523,3379.4728523,space,172.55830980000027,,3553.10484,n,1.141299900000007,,,3553.10484,3555.1288586,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
