sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
R_Base_Z_Back,False,2,robot,3,False,False,robot_stimuli\R_Base_Z_Back.mp4,19,,,,,,,,,0,369,369,369,,,,,,,,,,,,,2032.3494436,2033.4302349999998,,,,,,,2036.9836382000003,2036.9836382000003,2036.9836382000003,2036.9836382000003,2036.9836382000003,2036.9836382000003,2036.9836382000003,2036.9836382000003,None,None,None,,,,,,,,,,,2032.3494436,2032.3494436,None,,2033.4302349999998,2033.4302349999998,None,2032.3494436,2032.3494436,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_Z_Back,False,2,robot,3,False,False,robot_stimuli\R_Base_Z_Back.mp4,19,,,,,,,,,0,370,370,370,,,,,,,,,,,,,2036.9836382000003,2038.0597171,,,,,,,2041.6025590999998,2041.6025590999998,2041.6025590999998,2041.6025590999998,2041.6025590999998,2041.6025590999998,2041.6025590999998,2041.6025590999998,None,None,None,,,,,,,,,,,2036.9836382000003,2036.9836382000003,None,,2038.0597171,2038.0597171,n,2036.9836382000003,2036.9836382000003,3.0074482000009084,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_Z_For,False,2,robot,3,False,False,robot_stimuli\L_Arm_Z_For.mp4,19,,,,,,,,,0,371,371,371,,,,,,,,,,,,,2041.6025590999998,2042.6788483,,,,,,,2046.3117038,2046.3117038,2046.3117038,2046.3117038,2046.3117038,2046.3117038,2046.3117038,2046.3117038,None,None,None,,,,,,,,,,,2041.6025590999998,2041.6025590999998,None,,2042.6788483,2042.6788483,n,2041.6025590999998,2041.6025590999998,2.475972400000501,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_X_For,False,2,robot,3,False,False,robot_stimuli\R_Head_X_For.mp4,19,,,,,,,,,0,372,372,372,,,,,,,,,,,,,2046.3117038,2047.4007285999996,,,,,,,2051.0550350000003,2051.0550350000003,2051.0550350000003,2051.0550350000003,2051.0550350000003,2051.0550350000003,2051.0550350000003,2051.0550350000003,None,None,None,,,,,,,,,,,2046.3117038,2046.3117038,None,,2047.4007285999996,2047.4007285999996,n,2046.3117038,2046.3117038,2.8577916000003825,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Base_Y_Back,False,2,robot,3,False,False,robot_stimuli\L_Base_Y_Back.mp4,19,,,,,,,,,0,373,373,373,,,,,,,,,,,,,2051.0550350000003,2052.1317455999997,,,,,,,2055.7049531000002,2055.7049531000002,2055.7049531000002,2055.7049531000002,2055.7049531000002,2055.7049531000002,2055.7049531000002,2055.7049531000002,None,None,None,,,,,,,,,,,2051.0550350000003,2051.0550350000003,None,,2052.1317455999997,2052.1317455999997,n,2051.0550350000003,2051.0550350000003,2.7276120000005903,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_X_For,True,2,robot,3,False,False,robot_stimuli\R_Head_X_For.mp4,19,,,,,,,,,0,374,374,374,,,,,,,,,,,,,2055.7049531000002,2056.783574,,,,,,,2060.4343452000003,2060.4343452000003,2060.4343452000003,2060.4343452000003,2060.4343452000003,2060.4343452000003,2060.4343452000003,2060.4343452000003,None,None,None,,,,,,,,,,,2055.7049531000002,2055.7049531000002,None,,2056.783574,2056.783574,n,2055.7049531000002,2055.7049531000002,2.626736900000651,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_Z_Back,False,2,robot,3,False,False,robot_stimuli\R_Base_Z_Back.mp4,19,,,,,,,,,0,375,375,375,,,,,,,,,,,,,2060.4343452000003,2061.5159562999997,,,,,,,2065.0551723999997,2065.0551723999997,2065.0551723999997,2065.0551723999997,2065.0551723999997,2065.0551723999997,2065.0551723999997,2065.0551723999997,None,None,None,,,,,,,,,,,2060.4343452000003,2060.4343452000003,None,,2061.5159562999997,2061.5159562999997,n,2060.4343452000003,2060.4343452000003,2.7033672000006845,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Arm_Z_Back,False,2,robot,3,False,False,robot_stimuli\R_Arm_Z_Back.mp4,19,,,,,,,,,0,376,376,376,,,,,,,,,,,,,2065.0551723999997,2066.134774,,,,,,,2069.783517,2069.783517,2069.783517,2069.783517,2069.783517,2069.783517,2069.783517,2069.783517,None,None,None,,,,,,,,,,,2065.0551723999997,2065.0551723999997,None,,2066.134774,2066.134774,n,2065.0551723999997,2065.0551723999997,2.2846189000001687,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_X_For,False,2,robot,3,False,False,robot_stimuli\R_Base_X_For.mp4,19,,,,,,,,,0,377,377,377,,,,,,,,,,,,,2069.783517,2070.8654833,,,,,,,2074.3955009,2074.3955009,2074.3955009,2074.3955009,2074.3955009,2074.3955009,2074.3955009,2074.3955009,None,None,None,,,,,,,,,,,2069.783517,2069.783517,None,,2070.8654833,2070.8654833,n,2069.783517,2069.783517,3.0642244000000574,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_Z_For,False,2,robot,3,False,False,robot_stimuli\R_Head_Z_For.mp4,19,,,,,,,,,0,378,378,378,,,,,,,,,,,,,2074.3955009,2075.482755,,,,,,,2079.1117913999997,2079.1117913999997,2079.1117913999997,2079.1117913999997,2079.1117913999997,2079.1117913999997,2079.1117913999997,2079.1117913999997,None,None,None,,,,,,,,,,,2074.3955009,2074.3955009,None,,2075.482755,2075.482755,n,2074.3955009,2074.3955009,2.6082316000010906,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_X_For,True,2,robot,3,False,False,robot_stimuli\R_Base_X_For.mp4,19,,,,,,,,,0,379,379,379,,,,,,,,,,,,,2079.1117913999997,2080.1965453000003,,,,,,,2083.7504624000003,2083.7504624000003,2083.7504624000003,2083.7504624000003,2083.7504624000003,2083.7504624000003,2083.7504624000003,2083.7504624000003,None,None,None,,,,,,,,,,,2079.1117913999997,2079.1117913999997,None,,2080.1965453000003,2080.1965453000003,n,2079.1117913999997,2079.1117913999997,3.158754700000827,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_Z_For,True,2,robot,3,False,False,robot_stimuli\R_Head_Z_For.mp4,19,,,,,,,,,0,380,380,380,,,,,,,,,,,,,2083.7504624000003,2084.8326430999996,,,,,,,2088.4623074,2088.4623074,2088.4623074,2088.4623074,2088.4623074,2088.4623074,2088.4623074,2088.4623074,None,None,None,,,,,,,,,,,2083.7504624000003,2083.7504624000003,None,,2084.8326430999996,2084.8326430999996,c,2083.7504624000003,2083.7504624000003,2.81858050000028,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_X_For,True,2,robot,3,False,False,robot_stimuli\R_Base_X_For.mp4,19,,,,,,,,,0,381,381,381,,,,,,,,,,,,,2088.4623074,2089.5489925,,,,,,,2093.0788155,2093.0788155,2093.0788155,2093.0788155,2093.0788155,2093.0788155,2093.0788155,2093.0788155,None,None,None,,,,,,,,,,,2088.4623074,2088.4623074,None,,2089.5489925,2089.5489925,c,2088.4623074,2088.4623074,2.5265182000002824,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Head_Z_Back,False,2,robot,3,False,False,robot_stimuli\L_Head_Z_Back.mp4,19,,,,,,,,,0,382,382,382,,,,,,,,,,,,,2093.0788155,2094.1608838,,,,,,,2097.8055179000003,2097.8055179000003,2097.8055179000003,2097.8055179000003,2097.8055179000003,2097.8055179000003,2097.8055179000003,2097.8055179000003,None,None,None,,,,,,,,,,,2093.0788155,2093.0788155,None,,2094.1608838,2094.1608838,n,2093.0788155,2093.0788155,2.9465725000009115,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Head_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Head_X_Back.mp4,19,,,,,,,,,0,383,383,383,,,,,,,,,,,,,2097.8055179000003,2098.8838432000002,,,,,,,2102.5341814000003,2102.5341814000003,2102.5341814000003,2102.5341814000003,2102.5341814000003,2102.5341814000003,2102.5341814000003,2102.5341814000003,None,None,None,,,,,,,,,,,2097.8055179000003,2097.8055179000003,None,,2098.8838432000002,2098.8838432000002,n,2097.8055179000003,2097.8055179000003,2.6300686000004134,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Torso_Z_Back,False,2,robot,3,False,False,robot_stimuli\L_Torso_Z_Back.mp4,19,,,,,,,,,0,384,384,384,,,,,,,,,,,,,2102.5341814000003,2103.6139602000003,,,,,,,2107.1347183,2107.1347183,2107.1347183,2107.1347183,2107.1347183,2107.1347183,2107.1347183,2107.1347183,None,None,None,,,,,,,,,,,2102.5341814000003,2102.5341814000003,None,,2103.6139602000003,2103.6139602000003,n,2102.5341814000003,2102.5341814000003,2.6685447000008935,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_X_Back,False,2,robot,3,False,False,robot_stimuli\R_Head_X_Back.mp4,19,,,,,,,,,0,385,385,385,,,,,,,,,,,,,2107.1347183,2108.2164341,,,,,,,2111.8551564,2111.8551564,2111.8551564,2111.8551564,2111.8551564,2111.8551564,2111.8551564,2111.8551564,None,None,None,,,,,,,,,,,2107.1347183,2107.1347183,None,,2108.2164341,2108.2164341,None,2107.1347183,2107.1347183,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Arm_X_Back.mp4,19,,,,,,,,,0,386,386,386,,,,,,,,,,,,,2111.8551564,2112.9332766999996,,,,,,,2116.5824721999998,2116.5824721999998,2116.5824721999998,2116.5824721999998,2116.5824721999998,2116.5824721999998,2116.5824721999998,2116.5824721999998,None,None,None,,,,,,,,,,,2111.8551564,2111.8551564,None,,2112.9332766999996,2112.9332766999996,n,2111.8551564,2111.8551564,2.9489737000003515,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_Y_Back,False,2,robot,3,False,False,robot_stimuli\R_Base_Y_Back.mp4,19,,,,,,,,,0,387,387,387,,,,,,,,,,,,,2116.5824721999998,2117.6657090999997,,,,,,,2121.2952606,2121.2952606,2121.2952606,2121.2952606,2121.2952606,2121.2952606,2121.2952606,2121.2952606,None,None,None,,,,,,,,,,,2116.5824721999998,2116.5824721999998,None,,2117.6657090999997,2117.6657090999997,n,2116.5824721999998,2116.5824721999998,2.1602715000008175,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_X_Back,True,2,robot,3,False,False,robot_stimuli\L_Arm_X_Back.mp4,19,,,,,,,,,0,388,388,388,,,,,,,,,,,,,2121.2952606,2122.3827017000003,,,,,,,2126.0203604,2126.0203604,2126.0203604,2126.0203604,2126.0203604,2126.0203604,2126.0203604,2126.0203604,None,None,None,,,,,,,,,,,2121.2952606,2121.2952606,None,,2122.3827017000003,2122.3827017000003,n,2121.2952606,2121.2952606,2.394989600000372,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Base_Y_For,False,2,robot,3,False,False,robot_stimuli\L_Base_Y_For.mp4,19,,,,,,,,,0,389,389,389,,,,,,,,,,,,,2126.0203604,2127.0990776,,,,,,,2130.6287302,2130.6287302,2130.6287302,2130.6287302,2130.6287302,2130.6287302,2130.6287302,2130.6287302,None,None,None,,,,,,,,,,,2126.0203604,2126.0203604,None,,2127.0990776,2127.0990776,n,2126.0203604,2126.0203604,3.05564349999986,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Base_Z_Back,False,2,robot,3,False,False,robot_stimuli\L_Base_Z_Back.mp4,19,,,,,,,,,0,390,390,390,,,,,,,,,,,,,2130.6287302,2131.7120619999996,,,,,,,2135.3550431000003,2135.3550431000003,2135.3550431000003,2135.3550431000003,2135.3550431000003,2135.3550431000003,2135.3550431000003,2135.3550431000003,None,None,None,,,,,,,,,,,2130.6287302,2130.6287302,None,,2131.7120619999996,2131.7120619999996,n,2130.6287302,2130.6287302,3.0096659000000727,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Head_X_For,False,2,robot,3,False,False,robot_stimuli\L_Head_X_For.mp4,19,,,,,,,,,0,391,391,391,,,,,,,,,,,,,2135.3550431000003,2136.4329070000003,,,,,,,2140.0018204999997,2140.0018204999997,2140.0018204999997,2140.0018204999997,2140.0018204999997,2140.0018204999997,2140.0018204999997,2140.0018204999997,None,None,None,,,,,,,,,,,2135.3550431000003,2135.3550431000003,None,,2136.4329070000003,2136.4329070000003,n,2135.3550431000003,2135.3550431000003,2.2898629000001165,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Arm_Y_Back,False,2,robot,3,False,False,robot_stimuli\R_Arm_Y_Back.mp4,19,,,,,,,,,0,392,392,392,,,,,,,,,,,,,2140.0018204999997,2141.097935,,,,,,,2144.7384233000002,2144.7384233000002,2144.7384233000002,2144.7384233000002,2144.7384233000002,2144.7384233000002,2144.7384233000002,2144.7384233000002,None,None,None,,,,,,,,,,,2140.0018204999997,2140.0018204999997,None,,2141.097935,2141.097935,n,2140.0018204999997,2140.0018204999997,2.7935808000011093,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Arm_Y_Back,False,2,robot,3,False,False,robot_stimuli\R_Arm_Y_Back.mp4,19,,,,,,,,,0,393,393,393,,,,,,,,,,,,,2144.7384233000002,2145.8135676,,,,,,,2149.4561986999997,2149.4561986999997,2149.4561986999997,2149.4561986999997,2149.4561986999997,2149.4561986999997,2149.4561986999997,2149.4561986999997,None,None,None,,,,,,,,,,,2144.7384233000002,2144.7384233000002,None,,2145.8135676,2145.8135676,n,2144.7384233000002,2144.7384233000002,2.9643335000009756,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Arm_Y_Back,True,2,robot,3,False,False,robot_stimuli\R_Arm_Y_Back.mp4,19,,,,,,,,,0,394,394,394,,,,,,,,,,,,,2149.4561986999997,2150.540143,,,,,,,2154.1843221999998,2154.1843221999998,2154.1843221999998,2154.1843221999998,2154.1843221999998,2154.1843221999998,2154.1843221999998,2154.1843221999998,None,None,None,,,,,,,,,,,2149.4561986999997,2149.4561986999997,None,,2150.540143,2150.540143,c,2149.4561986999997,2149.4561986999997,2.854974100000618,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Base_Z_For,False,2,robot,3,False,False,robot_stimuli\L_Base_Z_For.mp4,19,,,,,,,,,0,395,395,395,,,,,,,,,,,,,2154.1843221999998,2155.2688123999997,,,,,,,2158.9187507999995,2158.9187507999995,2158.9187507999995,2158.9187507999995,2158.9187507999995,2158.9187507999995,2158.9187507999995,2158.9187507999995,None,None,None,,,,,,,,,,,2154.1843221999998,2154.1843221999998,None,,2155.2688123999997,2155.2688123999997,n,2154.1843221999998,2154.1843221999998,3.0290293000007296,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_Y_Back,False,2,robot,3,False,False,robot_stimuli\L_Arm_Y_Back.mp4,19,,,,,,,,,0,396,396,396,,,,,,,,,,,,,2158.9187507999995,2159.9997339,,,,,,,2163.6484412,2163.6484412,2163.6484412,2163.6484412,2163.6484412,2163.6484412,2163.6484412,2163.6484412,None,None,None,,,,,,,,,,,2158.9187507999995,2158.9187507999995,None,,2159.9997339,2159.9997339,n,2158.9187507999995,2158.9187507999995,2.5793592000009085,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Arm_X_Back.mp4,19,,,,,,,,,0,397,397,397,,,,,,,,,,,,,2163.6484412,2164.7328312,,,,,,,2168.3823924,2168.3823924,2168.3823924,2168.3823924,2168.3823924,2168.3823924,2168.3823924,2168.3823924,None,None,None,,,,,,,,,,,2163.6484412,2163.6484412,None,,2164.7328312,2164.7328312,n,2163.6484412,2163.6484412,3.0051317000006748,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Torso_Y_For,False,2,robot,3,False,False,robot_stimuli\R_Torso_Y_For.mp4,19,,,,,,,,,0,398,398,398,,,,,,,,,,,,,2168.3823924,2169.4669506,,,,,,,2173.1152230999996,2173.1152230999996,2173.1152230999996,2173.1152230999996,2173.1152230999996,2173.1152230999996,2173.1152230999996,2173.1152230999996,None,None,None,,,,,,,,,,,2168.3823924,2168.3823924,None,,2169.4669506,2169.4669506,None,2168.3823924,2168.3823924,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_X_For,False,2,robot,3,False,True,robot_stimuli\R_Base_X_For.mp4,19,,,,,,,,,0,399,399,399,,,,,,,,,,,,,2173.1152230999996,2174.1998721,,,,,,,2177.7823695999996,2180.7523592999996,2177.7823695999996,2180.7523592999996,2177.7823695999996,2180.7523592999996,2177.7823695999996,2180.7523592999996,49.75308641975309,2.7325754000003144,space,,,,2.923493199999939,,,,,,,2173.1152230999996,2173.1152230999996,None,,2174.1998721,2174.1998721,n,2173.1152230999996,2173.1152230999996,3.2513983999997436,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Base_Z_Back,False,1,robot,3,True,False,robot_stimuli\L_Base_Z_Back.mp4,19,,,,,,,,,0,400,400,400,,,,,,,,,,,,,2183.7223925999997,2184.8001446999997,,,,,,,2188.4501904999997,2188.4501904999997,2188.4501904999997,2188.4501904999997,2188.4501904999997,2188.4501904999997,2188.4501904999997,2188.4501904999997,None,None,None,,,,,,,,,,,2180.7523592999996,2180.7523592999996,space,2.9381513000007544,2184.8001446999997,2184.8001446999997,None,,,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_Z_For,False,1,robot,3,False,False,robot_stimuli\R_Head_Z_For.mp4,19,,,,,,,,,0,401,401,401,,,,,,,,,,,,,2188.4501904999997,2189.5323135,,,,,,,2193.1623062999997,2193.1623062999997,2193.1623062999997,2193.1623062999997,2193.1623062999997,2193.1623062999997,2193.1623062999997,2193.1623062999997,None,None,None,,,,,,,,,,,2188.4501904999997,2188.4501904999997,None,,2189.5323135,2189.5323135,n,2188.4501904999997,2188.4501904999997,1.8546108000000459,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_Z_For,False,1,robot,3,False,False,robot_stimuli\L_Arm_Z_For.mp4,19,,,,,,,,,0,402,402,402,,,,,,,,,,,,,2193.1623062999997,2194.2443653,,,,,,,2197.887933,2197.887933,2197.887933,2197.887933,2197.887933,2197.887933,2197.887933,2197.887933,None,None,None,,,,,,,,,,,2193.1623062999997,2193.1623062999997,None,,2194.2443653,2194.2443653,n,2193.1623062999997,2193.1623062999997,2.9907419000001028,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Torso_Y_Back,False,1,robot,3,False,False,robot_stimuli\R_Torso_Y_Back.mp4,19,,,,,,,,,0,403,403,403,,,,,,,,,,,,,2197.887933,2198.9648319,,,,,,,2202.6043395999995,2202.6043395999995,2202.6043395999995,2202.6043395999995,2202.6043395999995,2202.6043395999995,2202.6043395999995,2202.6043395999995,None,None,None,,,,,,,,,,,2197.887933,2197.887933,None,,2198.9648319,2198.9648319,n,2197.887933,2197.887933,2.8379462000002604,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_Y_Back,False,1,robot,3,False,False,robot_stimuli\L_Arm_Y_Back.mp4,19,,,,,,,,,0,404,404,404,,,,,,,,,,,,,2202.6043395999995,2203.6814902999995,,,,,,,2207.3216850999997,2207.3216850999997,2207.3216850999997,2207.3216850999997,2207.3216850999997,2207.3216850999997,2207.3216850999997,2207.3216850999997,None,None,None,,,,,,,,,,,2202.6043395999995,2202.6043395999995,None,,2203.6814902999995,2203.6814902999995,n,2202.6043395999995,2202.6043395999995,2.7141953999998805,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Torso_Z_For,False,1,robot,3,False,False,robot_stimuli\R_Torso_Z_For.mp4,19,,,,,,,,,0,405,405,405,,,,,,,,,,,,,2207.3216850999997,2208.3998558000003,,,,,,,2212.0490344,2212.0490344,2212.0490344,2212.0490344,2212.0490344,2212.0490344,2212.0490344,2212.0490344,None,None,None,,,,,,,,,,,2207.3216850999997,2207.3216850999997,None,,2208.3998558000003,2208.3998558000003,n,2207.3216850999997,2207.3216850999997,2.9466196000012133,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Torso_Y_Back,False,1,robot,3,False,False,robot_stimuli\L_Torso_Y_Back.mp4,19,,,,,,,,,0,406,406,406,,,,,,,,,,,,,2212.0490344,2213.1338881,,,,,,,2216.6517037000003,2216.6517037000003,2216.6517037000003,2216.6517037000003,2216.6517037000003,2216.6517037000003,2216.6517037000003,2216.6517037000003,None,None,None,,,,,,,,,,,2212.0490344,2212.0490344,None,,2213.1338881,2213.1338881,n,2212.0490344,2212.0490344,2.483858300000975,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Head_X_For,False,1,robot,3,False,False,robot_stimuli\L_Head_X_For.mp4,19,,,,,,,,,0,407,407,407,,,,,,,,,,,,,2216.6517037000003,2217.7339581999995,,,,,,,2221.3181139999997,2221.3181139999997,2221.3181139999997,2221.3181139999997,2221.3181139999997,2221.3181139999997,2221.3181139999997,2221.3181139999997,None,None,None,,,,,,,,,,,2216.6517037000003,2216.6517037000003,None,,2217.7339581999995,2217.7339581999995,n,2216.6517037000003,2216.6517037000003,2.243690900000729,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_Z_Back,False,1,robot,3,False,False,robot_stimuli\R_Head_Z_Back.mp4,19,,,,,,,,,0,408,408,408,,,,,,,,,,,,,2221.3181139999997,2222.4027499000003,,,,,,,2226.0520594,2226.0520594,2226.0520594,2226.0520594,2226.0520594,2226.0520594,2226.0520594,2226.0520594,None,None,None,,,,,,,,,,,2221.3181139999997,2221.3181139999997,None,,2222.4027499000003,2222.4027499000003,n,2221.3181139999997,2221.3181139999997,2.5831075000005512,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Head_Y_Back,False,1,robot,3,False,False,robot_stimuli\L_Head_Y_Back.mp4,19,,,,,,,,,0,409,409,409,,,,,,,,,,,,,2226.0520594,2227.1306839,,,,,,,2230.7712248999997,2230.7712248999997,2230.7712248999997,2230.7712248999997,2230.7712248999997,2230.7712248999997,2230.7712248999997,2230.7712248999997,None,None,None,,,,,,,,,,,2226.0520594,2226.0520594,None,,2227.1306839,2227.1306839,n,2226.0520594,2226.0520594,2.4631115000001955,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Arm_X_Back,False,1,robot,3,False,False,robot_stimuli\R_Arm_X_Back.mp4,19,,,,,,,,,0,410,410,410,,,,,,,,,,,,,2230.7712248999997,2231.8498188000003,,,,,,,2235.4883815000003,2235.4883815000003,2235.4883815000003,2235.4883815000003,2235.4883815000003,2235.4883815000003,2235.4883815000003,2235.4883815000003,None,None,None,,,,,,,,,,,2230.7712248999997,2230.7712248999997,None,,2231.8498188000003,2231.8498188000003,n,2230.7712248999997,2230.7712248999997,2.7537519000006796,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Arm_X_Back,True,1,robot,3,False,False,robot_stimuli\R_Arm_X_Back.mp4,19,,,,,,,,,0,411,411,411,,,,,,,,,,,,,2235.4883815000003,2236.5659594999997,,,,,,,2240.2054117999996,2240.2054117999996,2240.2054117999996,2240.2054117999996,2240.2054117999996,2240.2054117999996,2240.2054117999996,2240.2054117999996,None,None,None,,,,,,,,,,,2235.4883815000003,2235.4883815000003,None,,2236.5659594999997,2236.5659594999997,c,2235.4883815000003,2235.4883815000003,2.396385800000644,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Arm_X_Back,True,1,robot,3,False,False,robot_stimuli\R_Arm_X_Back.mp4,19,,,,,,,,,0,412,412,412,,,,,,,,,,,,,2240.2054117999996,2241.2783154999997,,,,,,,2244.9163751999995,2244.9163751999995,2244.9163751999995,2244.9163751999995,2244.9163751999995,2244.9163751999995,2244.9163751999995,2244.9163751999995,None,None,None,,,,,,,,,,,2240.2054117999996,2240.2054117999996,None,,2241.2783154999997,2241.2783154999997,c,2240.2054117999996,2240.2054117999996,2.283419000000322,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Head_Y_For,False,1,robot,3,False,False,robot_stimuli\L_Head_Y_For.mp4,19,,,,,,,,,0,413,413,413,,,,,,,,,,,,,2244.9163751999995,2246.0008737999997,,,,,,,2249.6497450999996,2249.6497450999996,2249.6497450999996,2249.6497450999996,2249.6497450999996,2249.6497450999996,2249.6497450999996,2249.6497450999996,None,None,None,,,,,,,,,,,2244.9163751999995,2244.9163751999995,None,,2246.0008737999997,2246.0008737999997,n,2244.9163751999995,2244.9163751999995,3.513371100000768,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Torso_Y_Back,False,1,robot,3,False,False,robot_stimuli\R_Torso_Y_Back.mp4,19,,,,,,,,,0,414,414,414,,,,,,,,,,,,,2249.6497450999996,2250.7304304,,,,,,,2254.3815220999995,2254.3815220999995,2254.3815220999995,2254.3815220999995,2254.3815220999995,2254.3815220999995,2254.3815220999995,2254.3815220999995,None,None,None,,,,,,,,,,,2249.6497450999996,2249.6497450999996,None,,2250.7304304,2250.7304304,n,2249.6497450999996,2249.6497450999996,3.016510700001163,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
