sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Arm_Y_Back', 'R_Base_Z_Back', 'L_Base_Y_Back', 'R_Base_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Base_Z_Back'}",laterality,"['laterality', 'localisation']",L_Base_Y_Back,2,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,10,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1260.0207745999996,1262.0968544999996,,,1276.7407956999996,1276.7407956999996,1276.7407956999996,3,3.5184170000011363,1280.2875181,1280.2875181,1280.2875181,1280.2875181,1280.2875181,1280.2875181,1280.2875181,1280.2875181,None,None,None,,,,,,,,,,1260.0207745999996,1260.0207745999996,None,,,,1260.0207745999996,1260.0207745999996,1273.1146080999988,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Base_X_Back', 'L_Head_X_Back', 'R_Base_X_Back', 'L_Base_Z_For']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Base_Z_For'}",laterality,"['laterality', 'movement']",R_Base_X_Back,2,2,robot,2,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Base_X_Back.mp4,10,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1280.2875181,1282.3627864999999,,,1297.159397899999,1297.159397899999,1297.159397899999,3,2.3858899000006204,1299.5708292999989,1299.5708292999989,1299.5708292999989,1299.5708292999989,1299.5708292999989,1299.5708292999989,1299.5708292999989,1299.5708292999989,None,None,None,,,,,,,,,,1280.2875181,1280.2875181,None,,,,1280.2875181,1280.2875181,1293.5171104,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Torso_Z_Back', 'R_Torso_Z_Back', 'R_Base_Z_For', 'R_Torso_X_For']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Base_Z_For', 'movement': 'R_Torso_X_For'}",movement,"['laterality', 'movement']",R_Torso_X_For,3,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,10,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,1299.5708292999989,1301.6470727999986,,,1316.3099837999998,1316.3099837999998,1316.3099837999998,4,2.4285478000001604,1318.7707763999988,1318.7707763999988,1318.7707763999988,1318.7707763999988,1318.7707763999988,1318.7707763999988,1318.7707763999988,1318.7707763999988,None,None,None,,,,,,,,,,1299.5708292999989,1299.5708292999989,None,,,,1299.5708292999989,1299.5708292999989,1312.6815914999988,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Arm_Y_For', 'R_Arm_X_Back', 'L_Arm_X_Back', 'L_Base_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Base_X_Back', 'movement': 'L_Arm_Y_For'}",localisation,"['laterality', 'localisation']",L_Base_X_Back,3,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,1318.7707763999988,1320.8596300999998,,,1335.6301421999997,1335.6301421999997,1335.6301421999997,4,1.7721450999997614,1337.4211049999994,1337.4211049999994,1337.4211049999994,1337.4211049999994,1337.4211049999994,1337.4211049999994,1337.4211049999994,1337.4211049999994,None,None,None,,,,,,,,,,1318.7707763999988,1318.7707763999988,None,,,,1318.7707763999988,1318.7707763999988,1332.0275957999984,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Head_X_For', 'R_Head_Y_For', 'R_Torso_Y_Back', 'L_Head_Y_Back']","{'laterality': 'L_Head_Y_Back', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Head_X_For'}",laterality,"['laterality', 'movement']",L_Head_Y_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,10,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,1337.4211049999994,1339.4932818999987,,,1354.3194906999997,1354.3194906999997,1354.3194906999997,4,2.6823658000012074,1357.0207278999987,1357.0207278999987,1357.0207278999987,1357.0207278999987,1357.0207278999987,1357.0207278999987,1357.0207278999987,1357.0207278999987,None,None,None,,,,,,,,,,1337.4211049999994,1337.4211049999994,None,,,,1337.4211049999994,1337.4211049999994,1350.6804980999987,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Head_Z_Back', 'L_Base_Y_For', 'R_Base_Z_For', 'L_Base_Z_Back']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Base_Y_For'}",movement,"['localisation', 'movement']",L_Base_Y_For,1,2,robot,2,False,True,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Base_Y_For.mp4,10,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1357.0207278999987,1359.1100161999984,,,1373.8242398999992,1373.8242398999992,1373.8242398999992,2,3.570781700000225,1377.4459567999984,1381.3938503999998,1377.4459567999984,1381.3938503999998,1377.4459567999984,1381.3938503999998,1377.4459567999984,1381.3938503999998,36.635802469135804,2.4293340999993234,space,,,3.883691799999724,,,,,,,1357.0207278999987,1357.0207278999987,None,,,,1357.0207278999987,1357.0207278999987,1370.1893662999992,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Base_Y_For', 'L_Base_X_For', 'R_Base_Y_For', 'L_Torso_Y_For']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Base_X_For'}",localisation,['localisation'],L_Torso_Y_For,3,1,robot,2,True,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\L_Torso_Y_For.mp4,10,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1384.137498099999,1386.211346099999,,,1400.860340199999,1400.860340199999,1400.860340199999,4,1.389557699998477,1402.270805099999,1402.270805099999,1402.270805099999,1402.270805099999,1402.270805099999,1402.270805099999,1402.270805099999,1402.270805099999,None,None,None,,,,,,,,,,1381.3938503999998,1381.3938503999998,space,2.720764399999098,,,,,1397.2154839999985,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Arm_Z_For', 'R_Arm_Y_Back', 'L_Arm_Y_Back', 'R_Torso_Y_For']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Torso_Y_For', 'movement': 'R_Arm_Z_For'}",laterality,['laterality'],L_Arm_Y_Back,2,1,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,10,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1402.270805099999,1404.3460188999998,,,1419.141575399999,1419.141575399999,1419.141575399999,3,3.9084353999987798,1423.0708912999999,1423.0708912999999,1423.0708912999999,1423.0708912999999,1423.0708912999999,1423.0708912999999,1423.0708912999999,1423.0708912999999,None,None,None,,,,,,,,,,1402.270805099999,1402.270805099999,None,,,,1402.270805099999,1402.270805099999,1415.5062775999995,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Base_Z_Back', 'R_Base_Z_Back', 'L_Base_Y_Back', 'L_Torso_Z_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Base_Y_Back'}",movement,['movement'],L_Base_Y_Back,2,1,robot,2,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Base_Y_Back.mp4,10,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1423.0708912999999,1425.145636199999,,,1439.7956326999993,1439.7956326999993,1439.7956326999993,3,2.199351100000058,1442.0209006999994,1442.0209006999994,1442.0209006999994,1442.0209006999994,1442.0209006999994,1442.0209006999994,1442.0209006999994,1442.0209006999994,None,None,None,,,,,,,,,,1423.0708912999999,1423.0708912999999,None,,,,1423.0708912999999,1423.0708912999999,1436.1463170999996,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Base_Y_Back', 'L_Arm_X_Back', 'L_Base_X_For', 'R_Base_X_Back']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Arm_X_Back', 'movement': 'L_Base_Y_Back'}",movement,['movement'],L_Base_Y_Back,0,1,robot,2,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,10,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,1442.0209006999994,1444.0916640999985,,,1458.761570999999,1458.761570999999,1458.761570999999,1,1.1917496000005485,1459.9707825999994,1459.9707825999994,1459.9707825999994,1459.9707825999994,1459.9707825999994,1459.9707825999994,1459.9707825999994,1459.9707825999994,None,None,None,,,,,,,,,,1442.0209006999994,1442.0209006999994,None,,,,1442.0209006999994,1442.0209006999994,1455.1289707999986,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Torso_Y_Back', 'R_Torso_Y_For', 'L_Base_Y_For', 'L_Torso_Z_Back']","{'laterality': 'R_Torso_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Torso_Z_Back'}",localisation,['localisation'],L_Base_Y_For,2,1,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Base_Y_For.mp4,10,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,1459.9707825999994,1462.0432625999983,,,1476.4780689,1476.4780689,1476.4780689,3,1.676198099999965,1478.1708817999988,1478.1708817999988,1478.1708817999988,1478.1708817999988,1478.1708817999988,1478.1708817999988,1478.1708817999988,1478.1708817999988,None,None,None,,,,,,,,,,1459.9707825999994,1459.9707825999994,None,,,,1459.9707825999994,1459.9707825999994,1472.9766224999985,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Arm_Y_Back', 'R_Arm_Y_Back', 'L_Arm_X_Back', 'L_Head_Y_Back']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Arm_X_Back'}",laterality,['laterality'],R_Arm_Y_Back,1,1,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,10,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,1478.1708817999988,1480.244480199999,,,1495.0484213,1495.0484213,1495.0484213,2,1.6347180000011576,1496.7042278999998,1496.7042278999998,1496.7042278999998,1496.7042278999998,1496.7042278999998,1496.7042278999998,1496.7042278999998,1496.7042278999998,None,None,None,,,,,,,,,,1478.1708817999988,1478.1708817999988,None,,,,1478.1708817999988,1478.1708817999988,1491.4128683,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Base_Y_For', 'R_Head_Y_For', 'L_Head_Y_For', 'L_Head_X_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Head_X_For'}",localisation,['localisation'],L_Base_Y_For,0,1,robot,2,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,10,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,1496.7042278999998,1498.7803440999996,,,1513.4072008999992,1513.4072008999992,1513.4072008999992,1,1.4593083999989176,1514.8875408999993,1514.8875408999993,1514.8875408999993,1514.8875408999993,1514.8875408999993,1514.8875408999993,1514.8875408999993,1514.8875408999993,None,None,None,,,,,,,,,,1496.7042278999998,1496.7042278999998,None,,,,1496.7042278999998,1496.7042278999998,1509.838123399999,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Torso_Y_For', 'L_Torso_Y_Back', 'R_Head_Y_Back', 'R_Torso_X_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Torso_X_For'}",laterality,['laterality'],L_Torso_Y_Back,1,1,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,10,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,1514.8875408999993,1516.9602424999994,,,1531.6105027999984,1531.6105027999984,1531.6105027999984,2,2.894676600000821,1534.5376545,1534.5376545,1534.5376545,1534.5376545,1534.5376545,1534.5376545,1534.5376545,1534.5376545,None,None,None,,,,,,,,,,1514.8875408999993,1514.8875408999993,None,,,,1514.8875408999993,1514.8875408999993,1527.9760225999999,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Base_X_Back', 'R_Base_Z_For', 'L_Arm_Z_For', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Base_X_Back'}",movement,['movement'],L_Base_X_Back,0,1,robot,2,False,True,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,1534.5376545,1536.6083118999995,,,1551.3933336999999,1551.3933336999999,1551.3933336999999,1,1.5930846000010206,1553.0293582999984,1560.581840499999,1553.0293582999984,1560.581840499999,1553.0293582999984,1560.581840499999,1553.0293582999984,1560.581840499999,10.09259259259259,3.214290300000357,space,,,7.492554800001017,,,,,,,1534.5376545,1534.5376545,None,,,,1534.5376545,1534.5376545,1547.7489636999999,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Head_Z_Back', 'L_Arm_Z_Back', 'L_Head_X_Back', 'R_Head_Z_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Head_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_Z_For,3,3,robot,2,True,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,10,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,1563.3876017999992,1565.4625781999985,,,1580.2600346999989,1580.2600346999989,1580.2600346999989,4,7.486462000000756,1587.7712244999984,1587.7712244999984,1587.7712244999984,1587.7712244999984,1587.7712244999984,1587.7712244999984,1587.7712244999984,1587.7712244999984,None,None,None,,,,,,,,,,1560.581840499999,1560.581840499999,space,2.787562400000752,,,,,1576.625102599999,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Base_Z_For', 'L_Base_X_Back', 'L_Arm_Z_Back', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Base_X_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Base_X_Back,1,3,robot,2,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,1587.7712244999984,1589.846657099999,,,1604.6440407999999,1604.6440407999999,1604.6440407999999,1,6.038616200001343,1610.704292299999,1610.704292299999,1610.704292299999,1610.704292299999,1610.704292299999,1610.704292299999,1610.704292299999,1610.704292299999,None,None,None,,,,,,,,,,1587.7712244999984,1587.7712244999984,None,,,,1587.7712244999984,1587.7712244999984,1600.9985499999984,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Head_Y_Back', 'R_Torso_Y_Back', 'R_Head_Y_Back', 'R_Head_X_For']","{'laterality': 'L_Head_Y_Back', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Head_X_For'}",movement,"['laterality', 'localisation', 'movement']",R_Head_X_For,3,3,robot,2,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,10,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,1610.704292299999,1612.776603299999,,,1627.611665299999,1627.611665299999,1627.611665299999,4,6.2710621999995055,1633.904268799999,1633.904268799999,1633.904268799999,1633.904268799999,1633.904268799999,1633.904268799999,1633.904268799999,1633.904268799999,None,None,None,,,,,,,,,,1610.704292299999,1610.704292299999,None,,,,1610.704292299999,1610.704292299999,1623.967075999999,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Head_X_Back', 'L_Base_Z_For', 'R_Base_X_For', 'L_Base_X_Back']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Head_X_Back', 'movement': 'L_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_X_Back,0,3,robot,2,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,10,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,1633.904268799999,1635.9802378999993,,,1650.6582940999997,1650.6582940999997,1650.6582940999997,1,4.984154899999339,1655.6709783999995,1655.6709783999995,1655.6709783999995,1655.6709783999995,1655.6709783999995,1655.6709783999995,1655.6709783999995,1655.6709783999995,None,None,None,,,,,,,,,,1633.904268799999,1633.904268799999,None,,,,1633.904268799999,1633.904268799999,1647.0571862999986,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['L_Head_Z_Back', 'R_Head_Z_Back', 'L_Head_X_Back', 'L_Torso_Z_Back']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_X_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Head_X_Back,2,3,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,10,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,1655.6709783999995,1657.7452316,,,1672.3957284999997,1672.3957284999997,1672.3957284999997,3,2.150704899999255,1674.570884499999,1674.570884499999,1674.570884499999,1674.570884499999,1674.570884499999,1674.570884499999,1674.570884499999,1674.570884499999,None,None,None,,,,,,,,,,1655.6709783999995,1655.6709783999995,None,,,,1655.6709783999995,1655.6709783999995,1668.8942395999984,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Arm_Z_For', 'R_Arm_Y_Back', 'L_Arm_Y_For', 'R_Base_Y_Back']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Arm_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Arm_Y_For,2,3,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Arm_Y_For.mp4,10,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,1674.570884499999,1676.6447516999997,,,1691.4597304999988,1691.4597304999988,1691.4597304999988,3,2.8460223999991285,1694.3376160999997,1694.3376160999997,1694.3376160999997,1694.3376160999997,1694.3376160999997,1694.3376160999997,1694.3376160999997,1694.3376160999997,None,None,None,,,,,,,,,,1674.570884499999,1674.570884499999,None,,,,1674.570884499999,1674.570884499999,1687.814735599999,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Head_Z_For', 'L_Head_X_Back', 'R_Head_X_Back', 'R_Arm_X_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Arm_X_Back', 'movement': 'R_Head_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Arm_X_Back,3,3,robot,2,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,10,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,1694.3376160999997,1696.4087212999984,,,1711.227623499999,1711.227623499999,1711.227623499999,4,3.173392300001069,1714.4209204999988,1714.4209204999988,1714.4209204999988,1714.4209204999988,1714.4209204999988,1714.4209204999988,1714.4209204999988,1714.4209204999988,None,None,None,,,,,,,,,,1694.3376160999997,1694.3376160999997,None,,,,1694.3376160999997,1694.3376160999997,1707.5818020999995,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Base_X_Back', 'L_Arm_X_Back', 'R_Arm_X_For', 'R_Arm_Z_For']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Arm_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Arm_X_Back,1,3,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Arm_X_Back.mp4,10,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,1714.4209204999988,1716.4908092999995,,,1731.2971486999995,1731.2971486999995,1731.2971486999995,2,4.313476100000116,1735.6377761999993,1735.6377761999993,1735.6377761999993,1735.6377761999993,1735.6377761999993,1735.6377761999993,1735.6377761999993,1735.6377761999993,None,None,None,,,,,,,,,,1714.4209204999988,1714.4209204999988,None,,,,1714.4209204999988,1714.4209204999988,1727.6526957999995,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
