sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
R_Torso_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,8,,,,,,,,,0,487,487,487,,,,,,,,,,,,,3204.7607462000005,3205.8400588000004,,,,,,,3209.471786,3209.471786,3209.471786,3209.471786,3209.471786,3209.471786,3209.471786,3209.471786,None,None,None,,,,,,,,,,,3204.7607462000005,3204.7607462000005,None,,,3205.8400588000004,,n,3204.7607462000005,3204.7607462000005,2.54111709999961,3205.8400588000004,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Torso_Z_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,8,,,,,,,,,0,488,488,488,,,,,,,,,,,,,3209.471786,3210.5591845999998,,,,,,,3214.2091744,3214.2091744,3214.2091744,3214.2091744,3214.2091744,3214.2091744,3214.2091744,3214.2091744,None,None,None,,,,,,,,,,,3209.471786,3209.471786,None,,,3210.5591845999998,,n,3209.471786,3209.471786,2.789728699999614,3210.5591845999998,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,8,,,,,,,,,0,489,489,489,,,,,,,,,,,,,3214.2091744,3215.289767,,,,,,,3218.9305917,3218.9305917,3218.9305917,3218.9305917,3218.9305917,3218.9305917,3218.9305917,3218.9305917,None,None,None,,,,,,,,,,,3214.2091744,3214.2091744,None,,,3215.289767,,n,3214.2091744,3214.2091744,2.0830197000004773,3215.289767,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Torso_Z_For,True,2,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,8,,,,,,,,,0,490,490,490,,,,,,,,,,,,,3218.9305917,3220.0092469,,,,,,,3223.6583502000003,3223.6583502000003,3223.6583502000003,3223.6583502000003,3223.6583502000003,3223.6583502000003,3223.6583502000003,3223.6583502000003,None,None,None,,,,,,,,,,,3218.9305917,3218.9305917,None,,,3220.0092469,,c,3218.9305917,3218.9305917,2.1962565999992876,3220.0092469,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_Y_Back,True,2,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,8,,,,,,,,,0,491,491,491,,,,,,,,,,,,,3223.6583502000003,3224.7403698999997,,,,,,,3228.3791244000004,3228.3791244000004,3228.3791244000004,3228.3791244000004,3228.3791244000004,3228.3791244000004,3228.3791244000004,3228.3791244000004,None,None,None,,,,,,,,,,,3223.6583502000003,3223.6583502000003,None,,,3224.7403698999997,,c,3223.6583502000003,3223.6583502000003,2.1132019999995464,3224.7403698999997,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_Back.mp4,8,,,,,,,,,0,492,492,492,,,,,,,,,,,,,3228.3791244000004,3229.4575569999997,,,,,,,3233.0972426,3233.0972426,3233.0972426,3233.0972426,3233.0972426,3233.0972426,3233.0972426,3233.0972426,None,None,None,,,,,,,,,,,3228.3791244000004,3228.3791244000004,None,,,3229.4575569999997,,n,3228.3791244000004,3228.3791244000004,1.5003966000003857,3229.4575569999997,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,8,,,,,,,,,0,493,493,493,,,,,,,,,,,,,3233.0972426,3234.1768379000005,,,,,,,3237.8263212,3237.8263212,3237.8263212,3237.8263212,3237.8263212,3237.8263212,3237.8263212,3237.8263212,None,None,None,,,,,,,,,,,3233.0972426,3233.0972426,None,,,3234.1768379000005,,n,3233.0972426,3233.0972426,1.3714729999992414,3234.1768379000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_X_For,False,2,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,8,,,,,,,,,0,494,494,494,,,,,,,,,,,,,3237.8263212,3238.9127455,,,,,,,3242.4957206999998,3242.4957206999998,3242.4957206999998,3242.4957206999998,3242.4957206999998,3242.4957206999998,3242.4957206999998,3242.4957206999998,None,None,None,,,,,,,,,,,3237.8263212,3237.8263212,None,,,3238.9127455,,n,3237.8263212,3237.8263212,2.203847400000086,3238.9127455,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,8,,,,,,,,,0,495,495,495,,,,,,,,,,,,,3242.4957206999998,3243.5754257999997,,,,,,,3247.2259526,3247.2259526,3247.2259526,3247.2259526,3247.2259526,3247.2259526,3247.2259526,3247.2259526,None,None,None,,,,,,,,,,,3242.4957206999998,3242.4957206999998,None,,,3243.5754257999997,,n,3242.4957206999998,3242.4957206999998,1.8771074999995108,3243.5754257999997,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_X_For,False,2,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,8,,,,,,,,,0,496,496,496,,,,,,,,,,,,,3247.2259526,3248.3080709000005,,,,,,,3251.9383731999997,3251.9383731999997,3251.9383731999997,3251.9383731999997,3251.9383731999997,3251.9383731999997,3251.9383731999997,3251.9383731999997,None,None,None,,,,,,,,,,,3247.2259526,3247.2259526,None,,,3248.3080709000005,,n,3247.2259526,3247.2259526,2.375920099999348,3248.3080709000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Base_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Base_Y_For.mp4,8,,,,,,,,,0,497,497,497,,,,,,,,,,,,,3251.9383731999997,3253.0250838,,,,,,,3256.5756722000006,3256.5756722000006,3256.5756722000006,3256.5756722000006,3256.5756722000006,3256.5756722000006,3256.5756722000006,3256.5756722000006,None,None,None,,,,,,,,,,,3251.9383731999997,3251.9383731999997,None,,,3253.0250838,,n,3251.9383731999997,3251.9383731999997,2.531577499999912,3253.0250838,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,8,,,,,,,,,0,498,498,498,,,,,,,,,,,,,3256.5756722000006,3257.6594437000003,,,,,,,3261.3092214999997,3261.3092214999997,3261.3092214999997,3261.3092214999997,3261.3092214999997,3261.3092214999997,3261.3092214999997,3261.3092214999997,None,None,None,,,,,,,,,,,3256.5756722000006,3256.5756722000006,None,,,3257.6594437000003,,n,3256.5756722000006,3256.5756722000006,2.296745099999498,3257.6594437000003,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_X_Back,False,2,robot,4,False,True,robot_stimuli\L_Head_X_Back.mp4,8,,,,,,,,,0,499,499,499,,,,,,,,,,,,,3261.3092214999997,3262.3910625,,,,,,,3266.0626333,3272.9756503,3266.0626333,3272.9756503,3266.0626333,3272.9756503,3266.0626333,3272.9756503,21.82098765432098,3.784740700000839,space,,,,6.870303899999271,,,,,,,3261.3092214999997,3261.3092214999997,None,,,3262.3910625,,n,3261.3092214999997,3261.3092214999997,1.4938288999992437,3262.3910625,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_Y_Back,False,3,robot,4,True,False,robot_stimuli\L_Head_Y_Back.mp4,8,,,,,,,,,0,500,500,500,,,,,,,,,,,,,3289.8804838000005,3290.9599135999997,,,,,,,3294.5966172,3294.5966172,3294.5966172,3294.5966172,3294.5966172,3294.5966172,3294.5966172,3294.5966172,None,None,None,,,,,,,,,,,3272.9756503,3272.9756503,space,16.88445429999956,,3290.9599135999997,,None,,,,3290.9599135999997,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Base_Z_For,False,3,robot,4,False,False,robot_stimuli\L_Base_Z_For.mp4,8,,,,,,,,,0,501,501,501,,,,,,,,,,,,,3294.5966172,3295.6747872000005,,,,,,,3299.3134519000005,3299.3134519000005,3299.3134519000005,3299.3134519000005,3299.3134519000005,3299.3134519000005,3299.3134519000005,3299.3134519000005,None,None,None,,,,,,,,,,,3294.5966172,3294.5966172,None,,,3295.6747872000005,,None,3294.5966172,3294.5966172,,3295.6747872000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_Y_For,False,3,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,8,,,,,,,,,0,502,502,502,,,,,,,,,,,,,3299.3134519000005,3300.3918624999997,,,,,,,3304.0315728000005,3304.0315728000005,3304.0315728000005,3304.0315728000005,3304.0315728000005,3304.0315728000005,3304.0315728000005,3304.0315728000005,None,None,None,,,,,,,,,,,3299.3134519000005,3299.3134519000005,None,,,3300.3918624999997,,None,3299.3134519000005,3299.3134519000005,,3300.3918624999997,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Torso_Z_Back,False,3,robot,4,False,False,robot_stimuli\L_Torso_Z_Back.mp4,8,,,,,,,,,0,503,503,503,,,,,,,,,,,,,3304.0315728000005,,,,,,,,3308.62964,3308.62964,3308.62964,3308.62964,3308.62964,3308.62964,3308.62964,3308.62964,None,None,None,,,,,,,,,,,3304.0315728000005,3304.0315728000005,None,,,3305.1246942,,n,3304.0315728000005,3304.0315728000005,2.185201799999959,3305.1246942,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Base_Y_For,False,3,robot,4,False,False,robot_stimuli\L_Base_Y_For.mp4,8,,,,,,,,,0,504,504,504,,,,,,,,,,,,,3308.62964,3309.7077083000004,,,,,,,3313.2474107999997,3313.2474107999997,3313.2474107999997,3313.2474107999997,3313.2474107999997,3313.2474107999997,3313.2474107999997,3313.2474107999997,None,None,None,,,,,,,,,,,3308.62964,3308.62964,None,,,3309.7077083000004,,n,3308.62964,3308.62964,2.3695279999992636,3309.7077083000004,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_Y_For,True,3,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,8,,,,,,,,,0,505,505,505,,,,,,,,,,,,,3313.2474107999997,3314.3242958,,,,,,,3317.9633736000005,3317.9633736000005,3317.9633736000005,3317.9633736000005,3317.9633736000005,3317.9633736000005,3317.9633736000005,3317.9633736000005,None,None,None,,,,,,,,,,,3313.2474107999997,3313.2474107999997,None,,,3314.3242958,,c,3313.2474107999997,3313.2474107999997,2.3371667000001253,3314.3242958,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Head_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,8,,,,,,,,,0,506,506,506,,,,,,,,,,,,,3317.9633736000005,3319.0428388,,,,,,,3322.6912801,3322.6912801,3322.6912801,3322.6912801,3322.6912801,3322.6912801,3322.6912801,3322.6912801,None,None,None,,,,,,,,,,,3317.9633736000005,3317.9633736000005,None,,,3319.0428388,,n,3317.9633736000005,3317.9633736000005,1.5697393000000375,3319.0428388,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_X_For,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,8,,,,,,,,,0,507,507,507,,,,,,,,,,,,,3322.6912801,3323.7744783999997,,,,,,,3327.4125002,3327.4125002,3327.4125002,3327.4125002,3327.4125002,3327.4125002,3327.4125002,3327.4125002,None,None,None,,,,,,,,,,,3322.6912801,3322.6912801,None,,,3323.7744783999997,,n,3322.6912801,3322.6912801,2.5029539999995905,3323.7744783999997,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Torso_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,8,,,,,,,,,0,508,508,508,,,,,,,,,,,,,3327.4125002,3328.4924426,,,,,,,3332.1407859,3332.1407859,3332.1407859,3332.1407859,3332.1407859,3332.1407859,3332.1407859,3332.1407859,None,None,None,,,,,,,,,,,3327.4125002,3327.4125002,None,,,3328.4924426,,n,3327.4125002,3327.4125002,2.5856406000002607,3328.4924426,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_Y_For,False,3,robot,4,False,False,robot_stimuli\R_Arm_Y_For.mp4,8,,,,,,,,,0,509,509,509,,,,,,,,,,,,,3332.1407859,3333.2246296000003,,,,,,,3336.7300762000004,3336.7300762000004,3336.7300762000004,3336.7300762000004,3336.7300762000004,3336.7300762000004,3336.7300762000004,3336.7300762000004,None,None,None,,,,,,,,,,,3332.1407859,3332.1407859,None,,,3333.2246296000003,,n,3332.1407859,3332.1407859,1.980257299999721,3333.2246296000003,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Base_X_For,False,3,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,8,,,,,,,,,0,510,510,510,,,,,,,,,,,,,3336.7300762000004,3337.8075664,,,,,,,3341.3711982000004,3341.3711982000004,3341.3711982000004,3341.3711982000004,3341.3711982000004,3341.3711982000004,3341.3711982000004,3341.3711982000004,None,None,None,,,,,,,,,,,3336.7300762000004,3336.7300762000004,None,,,3337.8075664,,n,3336.7300762000004,3336.7300762000004,2.5576678999996147,3337.8075664,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_X_For,False,3,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,8,,,,,,,,,0,511,511,511,,,,,,,,,,,,,3341.3711982000004,3342.4583656000004,,,,,,,3346.1073398999997,3346.1073398999997,3346.1073398999997,3346.1073398999997,3346.1073398999997,3346.1073398999997,3346.1073398999997,3346.1073398999997,None,None,None,,,,,,,,,,,3341.3711982000004,3341.3711982000004,None,,,3342.4583656000004,,n,3341.3711982000004,3341.3711982000004,2.3941252999993594,3342.4583656000004,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_X_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,8,,,,,,,,,0,512,512,512,,,,,,,,,,,,,3346.1073398999997,3347.1901057000005,,,,,,,3350.8294527999997,3350.8294527999997,3350.8294527999997,3350.8294527999997,3350.8294527999997,3350.8294527999997,3350.8294527999997,3350.8294527999997,None,None,None,,,,,,,,,,,3346.1073398999997,3346.1073398999997,None,,,3347.1901057000005,,None,3346.1073398999997,3346.1073398999997,,3347.1901057000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_Z_For,False,3,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,8,,,,,,,,,0,513,513,513,,,,,,,,,,,,,3350.8294527999997,3351.9077417,,,,,,,3355.5517635000006,3355.5517635000006,3355.5517635000006,3355.5517635000006,3355.5517635000006,3355.5517635000006,3355.5517635000006,3355.5517635000006,None,None,None,,,,,,,,,,,3350.8294527999997,3350.8294527999997,None,,,3351.9077417,,n,3350.8294527999997,3350.8294527999997,2.5463907999992443,3351.9077417,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_X_For,True,3,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,8,,,,,,,,,0,514,514,514,,,,,,,,,,,,,3355.5517635000006,3356.6544394000002,,,,,,,3360.2933943,3360.2933943,3360.2933943,3360.2933943,3360.2933943,3360.2933943,3360.2933943,3360.2933943,None,None,None,,,,,,,,,,,3355.5517635000006,3355.5517635000006,None,,,3356.6544394000002,,c,3355.5517635000006,3355.5517635000006,2.813601299999391,3356.6544394000002,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_X_Back,True,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,8,,,,,,,,,0,515,515,515,,,,,,,,,,,,,3360.2933943,3361.3747228,,,,,,,3365.017514,3365.017514,3365.017514,3365.017514,3365.017514,3365.017514,3365.017514,3365.017514,None,None,None,,,,,,,,,,,3360.2933943,3360.2933943,None,,,3361.3747228,,c,3360.2933943,3360.2933943,3.4617709999993167,3361.3747228,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_Z_For,True,3,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,8,,,,,,,,,0,516,516,516,,,,,,,,,,,,,3365.017514,3366.1219237000005,,,,,,,3369.7622284999998,3369.7622284999998,3369.7622284999998,3369.7622284999998,3369.7622284999998,3369.7622284999998,3369.7622284999998,3369.7622284999998,None,None,None,,,,,,,,,,,3365.017514,3365.017514,None,,,3366.1219237000005,,c,3365.017514,3365.017514,2.5715288999999757,3366.1219237000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Base_Y_Back,False,3,robot,4,False,False,robot_stimuli\R_Base_Y_Back.mp4,8,,,,,,,,,0,517,517,517,,,,,,,,,,,,,3369.7622284999998,3370.8444754,,,,,,,3374.4956483000005,3374.4956483000005,3374.4956483000005,3374.4956483000005,3374.4956483000005,3374.4956483000005,3374.4956483000005,3374.4956483000005,None,None,None,,,,,,,,,,,3369.7622284999998,3369.7622284999998,None,,,3370.8444754,,n,3369.7622284999998,3369.7622284999998,2.1208749999996144,3370.8444754,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_X_Back,True,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,8,,,,,,,,,0,518,518,518,,,,,,,,,,,,,3374.4956483000005,3375.5741862000004,,,,,,,3379.2146757,3379.2146757,3379.2146757,3379.2146757,3379.2146757,3379.2146757,3379.2146757,3379.2146757,None,None,None,,,,,,,,,,,3374.4956483000005,3374.4956483000005,None,,,3375.5741862000004,,n,3374.4956483000005,3374.4956483000005,2.8865232999996806,3375.5741862000004,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_Z_For,True,3,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,8,,,,,,,,,0,519,519,519,,,,,,,,,,,,,3379.2146757,3380.2938882999997,,,,,,,3383.9444131,3383.9444131,3383.9444131,3383.9444131,3383.9444131,3383.9444131,3383.9444131,3383.9444131,None,None,None,,,,,,,,,,,3379.2146757,3379.2146757,None,,,3380.2938882999997,,n,3379.2146757,3379.2146757,2.9427528999995047,3380.2938882999997,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Torso_Y_Back,False,3,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,8,,,,,,,,,0,520,520,520,,,,,,,,,,,,,3383.9444131,3385.0253987000006,,,,,,,3388.5413040000003,3388.5413040000003,3388.5413040000003,3388.5413040000003,3388.5413040000003,3388.5413040000003,3388.5413040000003,3388.5413040000003,None,None,None,,,,,,,,,,,3383.9444131,3383.9444131,None,,,3385.0253987000006,,n,3383.9444131,3383.9444131,2.811081299999387,3385.0253987000006,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Torso_X_For,False,3,robot,4,False,False,robot_stimuli\R_Torso_X_For.mp4,8,,,,,,,,,0,521,521,521,,,,,,,,,,,,,3388.5413040000003,3389.6247605,,,,,,,3393.263702,3393.263702,3393.263702,3393.263702,3393.263702,3393.263702,3393.263702,3393.263702,None,None,None,,,,,,,,,,,3388.5413040000003,3388.5413040000003,None,,,3389.6247605,,n,3388.5413040000003,3388.5413040000003,3.2359095000001616,3389.6247605,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Head_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Head_X_Back.mp4,8,,,,,,,,,0,522,522,522,,,,,,,,,,,,,3393.263702,3394.3415856,,,,,,,3397.9812715,3397.9812715,3397.9812715,3397.9812715,3397.9812715,3397.9812715,3397.9812715,3397.9812715,None,None,None,,,,,,,,,,,3393.263702,3393.263702,None,,,3394.3415856,,n,3393.263702,3393.263702,2.279754999999568,3394.3415856,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Torso_Y_Back,True,3,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,8,,,,,,,,,0,523,523,523,,,,,,,,,,,,,3397.9812715,3399.0598339,,,,,,,3402.576634,3402.576634,3402.576634,3402.576634,3402.576634,3402.576634,3402.576634,3402.576634,None,None,None,,,,,,,,,,,3397.9812715,3397.9812715,None,,,3399.0598339,,None,3397.9812715,3397.9812715,,3399.0598339,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_X_Back,False,3,robot,4,False,False,robot_stimuli\L_Head_X_Back.mp4,8,,,,,,,,,0,524,524,524,,,,,,,,,,,,,3402.576634,3403.6581756000005,,,,,,,3407.3083372,3407.3083372,3407.3083372,3407.3083372,3407.3083372,3407.3083372,3407.3083372,3407.3083372,None,None,None,,,,,,,,,,,3402.576634,3402.576634,None,,,3403.6581756000005,,n,3402.576634,3402.576634,2.69868089999909,3403.6581756000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_X_For,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,8,,,,,,,,,0,525,525,525,,,,,,,,,,,,,3407.3083372,3408.3918061000004,,,,,,,3412.0464402,3412.0464402,3412.0464402,3412.0464402,3412.0464402,3412.0464402,3412.0464402,3412.0464402,None,None,None,,,,,,,,,,,3407.3083372,3407.3083372,None,,,3408.3918061000004,,n,3407.3083372,3407.3083372,2.6701366999996026,3408.3918061000004,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Arm_Y_Back,False,3,robot,4,False,False,robot_stimuli\R_Arm_Y_Back.mp4,8,,,,,,,,,0,526,526,526,,,,,,,,,,,,,3412.0464402,3413.1387454000005,,,,,,,3416.7789977,3416.7789977,3416.7789977,3416.7789977,3416.7789977,3416.7789977,3416.7789977,3416.7789977,None,None,None,,,,,,,,,,,3412.0464402,3412.0464402,None,,,3413.1387454000005,,n,3412.0464402,3412.0464402,2.7950681999991502,3413.1387454000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Arm_X_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,8,,,,,,,,,0,527,527,527,,,,,,,,,,,,,3416.7789977,3417.8619350999998,,,,,,,3421.5107936000004,3421.5107936000004,3421.5107936000004,3421.5107936000004,3421.5107936000004,3421.5107936000004,3421.5107936000004,3421.5107936000004,None,None,None,,,,,,,,,,,3416.7789977,3416.7789977,None,,,3417.8619350999998,,n,3416.7789977,3416.7789977,3.199305099999947,3417.8619350999998,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Torso_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,8,,,,,,,,,0,528,528,528,,,,,,,,,,,,,3421.5107936000004,3422.5934173000005,,,,,,,3426.2443184999993,3426.2443184999993,3426.2443184999993,3426.2443184999993,3426.2443184999993,3426.2443184999993,3426.2443184999993,3426.2443184999993,None,None,None,,,,,,,,,,,3421.5107936000004,3421.5107936000004,None,,,3422.5934173000005,,n,3421.5107936000004,3421.5107936000004,1.995319699999527,3422.5934173000005,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Torso_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,8,,,,,,,,,0,529,529,529,,,,,,,,,,,,,3426.2443184999993,3427.3247919999994,,,,,,,3430.9751665999993,3430.9751665999993,3430.9751665999993,3430.9751665999993,3430.9751665999993,3430.9751665999993,3430.9751665999993,3430.9751665999993,None,None,None,,,,,,,,,,,3426.2443184999993,3426.2443184999993,None,,,3427.3247919999994,,n,3426.2443184999993,3426.2443184999993,1.9840207999986887,3427.3247919999994,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
L_Head_X_For,False,3,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,8,,,,,,,,,0,530,530,530,,,,,,,,,,,,,3430.9751665999993,3432.0598386,,,,,,,3435.6420027000004,3435.6420027000004,3435.6420027000004,3435.6420027000004,3435.6420027000004,3435.6420027000004,3435.6420027000004,3435.6420027000004,None,None,None,,,,,,,,,,,3430.9751665999993,3430.9751665999993,None,,,3432.0598386,,n,3430.9751665999993,3430.9751665999993,3.0086700999981986,3432.0598386,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Torso_Z_For,False,3,robot,4,False,False,robot_stimuli\R_Torso_Z_For.mp4,8,,,,,,,,,0,531,531,531,,,,,,,,,,,,,3435.6420027000004,3436.7241711999995,,,,,,,3440.3641998000003,3440.3641998000003,3440.3641998000003,3440.3641998000003,3440.3641998000003,3440.3641998000003,3440.3641998000003,3440.3641998000003,None,None,None,,,,,,,,,,,3435.6420027000004,3435.6420027000004,None,,,3436.7241711999995,,n,3435.6420027000004,3435.6420027000004,2.7928746999987197,3436.7241711999995,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R_Head_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,8,,,,,,,,,0,532,532,532,,,,,,,,,,,,,3440.3641998000003,3441.4414302999994,,,,,,,3445.070910300001,3445.070910300001,3445.070910300001,3445.070910300001,3445.070910300001,3445.070910300001,3445.070910300001,3445.070910300001,None,None,None,,,,,,,,,,,3440.3641998000003,3440.3641998000003,None,,,3441.4414302999994,,n,3440.3641998000003,3440.3641998000003,1.6753884999998263,3441.4414302999994,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
